d,price_usd,rhodl_1m
2022-03-19,42193.1615362361,1568.9196999999997
2022-03-20,41294.7235129164,1559.7614333333333
2022-03-21,41064.429648159,1553.6777666666667
2022-03-22,42383.169518761,1548.2756000000002
2022-03-23,42734.2000355932,1543.7596333333333
2022-03-24,43974.5935882525,1543.2336666666667
2022-03-25,44347.034279661,1546.9040333333332
2022-03-26,44519.9268641145,1547.1020999999998
2022-03-27,46777.2056265342,1551.5879
2022-03-28,47223.6528860316,1557.6016333333332
2022-03-29,47463.7096770894,1540.4644666666668
2022-03-30,47123.2971478667,1518.8865
2022-03-31,45562.2106665693,1492.1545333333333
2022-04-01,46250.3362878434,1465.7911333333332
2022-04-02,45939.8973489188,1438.5979666666667
2022-04-03,46440.5438538866,1413.0056333333334
2022-04-04,46663.0041770894,1387.9771666666668
2022-04-05,45693.0350619521,1380.4016333333334
2022-04-06,43304.9371990064,1372.2648000000002
2022-04-07,43569.0471697837,1360.0008666666665
2022-04-08,42222.0689772063,1348.9060666666667
2022-04-09,42680.9947355932,1338.1820333333335
2022-04-10,42264.4633909994,1325.1368666666667
2022-04-11,39544.0251835184,1312.7960666666665
2022-04-12,40096.3669748685,1300.5097
2022-04-13,41152.7554517826,1288.9292666666668
2022-04-14,39916.4963842782,1279.1251666666665
2022-04-15,40527.3319567504,1264.7298
2022-04-16,40439.5881209819,1255.2256333333332
2022-04-17,39704.7839798364,1244.4405666666667
2022-04-18,40818.8786025716,1233.8614666666667
2022-04-19,41489.6638011689,1223.0193666666667
2022-04-20,41395.64458346,1211.1590666666666
2022-04-21,40457.4959418469,1200.5276666666664
2022-04-22,39737.9735040912,1190.7539333333334
2022-04-23,39582.4548720047,1178.4591
2022-04-24,39511.6456928697,1168.1706000000001
2022-04-25,40473.7483176505,1157.8330666666668
2022-04-26,38072.800873758,1140.0439333333334
2022-04-27,39218.5376174752,1117.2497
2022-04-28,39747.9894270018,1093.1948000000002
2022-04-29,38609.5059070719,1067.7069999999999
2022-04-30,37714.0949804208,1046.5802666666668
2022-05-01,38459.226979135,1027.819
2022-05-02,38566.0628877849,1010.2526999999999
2022-05-03,37704.4053153127,994.0098666666668
2022-05-04,39641.852176505,978.1455333333334
2022-05-05,36502.0245601403,963.4127000000001
2022-05-06,36042.9995584453,951.2198333333333
2022-05-07,35508.7110227937,939.8498333333333
2022-05-08,34058.9066861484,931.4406333333334
2022-05-09,30457.9218194039,923.5624
2022-05-10,30990.7351659848,922.5917666666667
2022-05-11,28796.5568217417,920.2045333333333
2022-05-12,29030.7070417884,921.2530666666667
2022-05-13,29285.9346718293,922.2418666666667
2022-05-14,30051.935755114,924.1051666666666
2022-05-15,31182.6212460549,924.8834
2022-05-16,29889.6124757452,923.4823
2022-05-17,30438.1944476914,918.9621333333333
2022-05-18,28771.2204786675,910.6846666666665
2022-05-19,30257.8852483928,899.8494333333333
2022-05-20,29224.245998422,887.4941666666667
2022-05-21,29420.0782857978,874.5732666666667
2022-05-22,30331.87514173,863.5316666666666
2022-05-23,29088.2515419638,852.0810666666667
2022-05-24,29643.6837556984,839.7989333333334
2022-05-25,29577.259880187,827.7725333333333
2022-05-26,29332.4860467563,817.4894333333334
2022-05-27,28612.0413103448,810.3669666666666
2022-05-28,29045.5206344243,803.8368333333333
2022-05-29,29294.99,798.336
2022-05-30,31735.9549719462,794.2302333333333
2022-05-31,31831.4095251315,788.3843333333333
2022-06-01,29825.9221992987,783.2494
2022-06-02,30504.2679997078,777.6262333333333
2022-06-03,29662.6709708942,772.7563000000001
2022-06-04,29792.4076779077,767.8914666666666
2022-06-05,29915.4093009936,763.8544999999999
2022-06-06,31333.6770197545,759.6913000000001
2022-06-07,31175.0324289889,752.4543666666666
2022-06-08,30228.464698422,745.1095333333334
2022-06-09,30064.4855289305,732.8148333333334
2022-06-10,29070.4000300994,720.8784
2022-06-11,28360.7899231444,706.7680333333334
2022-06-12,26830.2839456458,694.9245999999999
2022-06-13,22316.2570400351,685.6804666666667
2022-06-14,22072.8663085915,678.9817666666667
2022-06-15,22520.7910087668,675.2274333333332
2022-06-16,20310.1769848042,676.5310999999999
2022-06-17,20464.9290873174,681.6614666666667
2022-06-18,19013.8672536528,689.0055333333332
2022-06-19,20492.2951683226,695.9015999999999
2022-06-20,20571.6292247224,702.1533999999999
2022-06-21,20688.4651312098,704.4524333333334
2022-06-22,20003.1683375219,706.2802666666666
2022-06-23,21097.1028331385,705.6926
2022-06-24,21299.0769853887,700.6948666666667
2022-06-25,21468.3431566335,694.8985333333334
2022-06-26,21066.6209430158,689.859
2022-06-27,20751.0516960842,684.1846333333334
2022-06-28,20263.2196393922,678.8969666666667
2022-06-29,20080.9480864991,671.6866333333332
2022-06-30,19332.9121294565,664.0252333333334
2022-07-01,19341.8631240795,654.4005333333333
2022-07-02,19231.8317083577,645.6412
2022-07-03,19276.5146639392,634.9192333333334
2022-07-04,20226.2984745763,623.9535333333333
2022-07-05,20193.3427938048,614.3767666666666
2022-07-06,20560.8438126826,605.7742
2022-07-07,21651.4191423144,598.0523000000001
2022-07-08,21813.7871239042,591.1652333333334
2022-07-09,21585.1321922852,585.1343333333334
2022-07-10,20831.2733915839,579.8534666666667
2022-07-11,19971.3294704851,574.6457666666666
2022-07-12,19339.1534734074,564.8813666666667
2022-07-13,20155.5278386908,553.1862333333333
2022-07-14,20552.8990289304,540.7443333333333
2022-07-15,20831.722700526,527.0653333333333
2022-07-16,21196.5091428989,512.0569333333333
2022-07-17,21184.32,496.9062666666667
2022-07-19,23371.2026601403,485.40206666666666
2022-07-20,23280.9356680304,478.1739666666667
2022-07-21,23152.4093112215,472.4961
2022-07-22,22706.0835554646,469.28763333333336
2022-07-23,22484.4592317358,467.1896666666667
2022-07-24,22653.3570260082,467.01486666666665
2022-07-25,21510.1255874342,468.7552
2022-07-26,21181.6591967855,471.10926666666666
2022-07-27,22898.4150683226,471.06416666666667
2022-07-28,23838.5568838691,469.5012666666667
2022-07-29,23950.7403798948,468.00016666666664
2022-07-30,23623.4349611338,465.00056666666666
2022-07-31,23356.1722215079,461.8473333333333
2022-08-01,23331.4426969608,459.44336666666663
2022-08-02,23031.4268834015,456.79053333333337
2022-08-03,23324.0,455.23300000000006
2022-08-04,22628.3320821157,453.52376666666663
2022-08-05,23248.9715023378,450.48696666666666
2022-08-06,22996.2750452952,448.23976666666664
2022-08-07,23153.6584713618,445.3602666666667
2022-08-08,23803.6505154296,441.8031333333333
2022-08-09,23186.2917464641,439.1413
2022-08-10,23923.0584830508,436.0311333333333
2022-08-11,23934.4390561075,433.0122666666666
2022-08-12,24396.3088462887,431.3529
2022-08-13,24426.2225748101,429.44550000000004
2022-08-14,24314.2021315021,426.94786666666664
2022-08-15,24083.9539748685,425.2259
2022-08-16,23868.8193530099,423.7932
2022-08-17,23336.3489310345,422.0523
2022-08-18,23221.1706028638,416.6432666666667
2022-08-19,20906.7663141438,408.9090333333333
2022-08-20,21146.6548021625,400.5400333333334
2022-08-21,21553.9961717125,392.0919666666667
2022-08-22,21301.0840581531,383.5768333333333
2022-08-23,21534.5143521333,374.6836333333333
2022-08-24,21424.9728232028,368.26709999999997
2022-08-25,21587.8395844535,361.23566666666665
2022-08-26,20246.1655733489,356.53603333333336
2022-08-27,20043.9909485681,354.0029
2022-08-28,19673.5412188778,351.15400000000005
2022-08-29,20270.960383986,348.54949999999997
2022-08-30,19825.4632066043,346.24060000000003
2022-08-31,20024.6716059614,344.1349666666667
2022-09-01,20105.4626072472,342.5160333333333
2022-09-02,19948.8567472823,340.3879333333333
2022-09-03,19803.8332697253,338.54830000000004
2022-09-04,19961.9118907072,336.7956666666667
2022-09-05,19797.7967884278,334.9245333333334
2022-09-06,18846.150537405,333.8832
2022-09-07,19292.9070745178,332.1666666666667
2022-09-08,19319.1248512566,330.16423333333336
2022-09-09,21363.1894485681,328.1032666666667
2022-09-10,21715.5972516072,325.92766666666665
2022-09-11,21732.8643576856,324.36469999999997
2022-09-12,22364.7235803624,323.7249333333333
2022-09-13,20165.0421607247,323.04723333333334
2022-09-14,20246.3660424313,322.8349666666666
2022-09-15,19696.8698661601,322.1999
2022-09-16,19741.5776168907,321.77493333333337
2022-09-17,20120.7023459965,321.20439999999996
2022-09-18,19427.1002626534,320.95886666666667
2022-09-19,19557.9769582116,320.2635333333333
2022-09-20,18872.9498667446,319.1519
2022-09-21,18506.7607481005,317.4832
2022-09-22,19414.5396449445,316.0095333333333
2022-09-23,19326.8648199883,314.35350000000005
2022-09-24,18924.7677872589,313.7
2022-09-25,18793.1561531268,312.1098666666667
2022-09-26,19201.1317209234,311.158
2022-09-27,19106.7389135009,310.76326666666665
2022-09-28,19454.937210111,311.0995666666667
2022-09-29,19540.8664105786,312.3613666666667
2022-09-30,19435.1946917008,313.2368666666667
2022-10-01,19311.861629398,313.60953333333333
2022-10-02,19015.2928050847,314.85446666666667
2022-10-03,19633.4325859147,315.8433333333333
2022-10-04,20339.9712811221,317.44423333333333
2022-10-05,20155.0996987142,317.7245
2022-10-06,19950.5477957335,317.42786666666666
2022-10-07,19539.1439216832,317.7068
2022-10-08,19416.1772291058,317.6074666666666
2022-10-09,19428.3671323787,317.1295
2022-10-10,19154.4042346581,316.177
2022-10-11,19039.2820683811,314.60990000000004
2022-10-12,19156.9115645821,312.37263333333334
2022-10-13,19387.8336806546,309.6061
2022-10-14,19177.6941031561,306.6068333333333
2022-10-15,19069.8749272355,303.87036666666665
2022-10-16,19261.7497878434,301.81013333333334
2022-10-17,19557.0218106371,300.6402666666666
2022-10-18,19341.4075543542,299.33633333333336
2022-10-19,19132.1544254822,297.9055333333334
2022-10-20,19033.3760239626,296.62569999999994
2022-10-21,19174.8763487434,296.00626666666665
2022-10-22,19207.6285078901,295.6546666666666
2022-10-23,19565.4123243717,295.0213333333333
2022-10-24,19341.460210111,293.64666666666665
2022-10-25,20094.9611215663,294.57869999999997
2022-10-26,20797.0308258328,295.4951333333333
2022-10-27,20280.1751280538,296.36286666666666
2022-10-28,20604.6138535944,296.3954
2022-10-29,20803.8999205143,295.47433333333333
2022-10-30,20616.7033766803,294.6143333333333
2022-10-31,20490.8581808884,293.9344333333333
2022-11-01,20483.966530976,292.45756666666665
2022-11-02,20148.2845537697,291.52823333333333
2022-11-03,20198.1111860316,291.3185666666667
2022-11-04,21157.2449275278,292.5396
2022-11-05,21283.4715999416,295.4402
2022-11-06,20946.8030359439,299.30010000000004
2022-11-07,20568.5651183518,304.03920000000005
2022-11-08,18520.971163647,310.4208
2022-11-09,15758.2912819988,317.3866666666666
2022-11-10,17541.5602866745,324.0813
2022-11-11,16916.8506312098,330.49979999999994
2022-11-12,16771.2426718293,336.2551333333333
2022-11-13,16320.4983375219,342.491
2022-11-14,16629.4784146698,348.3500666666667
2022-11-15,16855.59378609,353.6297333333333
2022-11-16,16659.6063345996,358.49933333333337
2022-11-17,16675.1790204559,365.00006666666667
2022-11-18,16661.5229576271,371.39876666666663
2022-11-19,16696.0040581531,377.96383333333335
2022-11-20,16246.8446992987,383.83886666666666
2022-11-21,15778.0174047341,389.48499999999996
2022-11-22,16172.8893445354,395.9372666666667
2022-11-23,16574.0617299825,402.0991333333333
2022-11-24,16583.5243445354,402.5694666666667
2022-11-25,16522.3887767388,402.1509
2022-11-26,16448.6413077148,401.30466666666666
2022-11-27,16436.0707688486,401.2814333333333
2022-11-28,16212.5814161309,400.83073333333334
2022-11-29,16443.0368199883,399.35363333333333
2022-11-30,17176.8986914085,397.89283333333333
2022-12-01,16961.2918042081,396.98046666666664
2022-12-02,17075.1091370544,395.56583333333333
2022-12-03,16899.5073831093,393.0439333333333
2022-12-04,17121.7149824664,389.5022666666667
2022-12-05,16961.3517866745,384.8720333333333
2022-12-06,17070.5158281707,379.1217
2022-12-07,16848.2518243717,371.77716666666663
2022-12-08,17231.4563223261,363.59263333333337
2022-12-09,17136.1490008767,355.16813333333334
2022-12-10,17124.2146797195,346.6827
2022-12-11,17094.3606592636,337.9644
2022-12-12,17195.5249962011,331.3509666666667
2022-12-13,17774.9166320865,325.0761
2022-12-14,17809.7240835769,319.40146666666664
2022-12-15,17344.0544569258,313.75
2022-12-16,16606.1101750438,308.1190666666667
2022-12-17,16774.3853702513,301.1270333333333
2022-12-18,16776.1159254822,295.3028
2022-12-19,16424.1313857393,288.6535333333333
2022-12-20,16901.8169362946,282.22360000000003
2022-12-21,16800.5329707773,275.6793666666666
2022-12-22,16814.2225791935,268.8743666666667
2022-12-23,16780.5169798363,262.9491
2022-12-24,16837.612170076,260.6684333333333
2022-12-25,16824.8389736996,257.64320000000004
2022-12-26,16879.9382273524,254.72043333333335
2022-12-27,16698.9112708942,251.63616666666667
2022-12-28,16536.2942001753,249.21086666666667
2022-12-29,16630.5931551724,247.58730000000003
2022-12-30,16593.6888287551,246.21273333333332
2022-12-31,16524.2178024547,245.19406666666666
2023-01-01,16606.7520432496,244.3445
2023-01-02,16688.7192729398,244.0103
2023-01-03,16670.0773836937,245.07496666666665
2023-01-04,16848.3660391584,246.40393333333336
2023-01-05,16824.8001826417,247.4757
2023-01-06,16957.8622738165,248.82486666666668
2023-01-07,16917.49,250.06376666666665
2023-01-08,17059.2399444769,251.5011333333333
2023-01-09,17182.3198521333,253.25666666666666
2023-01-10,17433.9146320865,254.62266666666665
2023-01-11,17833.7107656341,255.25843333333336
2023-01-12,18869.7044842198,256.46956666666665
2023-01-13,19868.7247454705,258.00443333333334
2023-01-14,21010.9227200468,259.97203333333334
2023-01-15,20876.0085561075,261.9173333333333
2023-01-16,21180.4119485681,264.0794333333333
2023-01-17,21178.2993962595,266.10796666666664
2023-01-18,20709.6686040327,269.2074666666666
2023-01-19,21071.8334152542,272.53956666666664
2023-01-20,22660.7169421391,276.3747
2023-01-21,22803.172761543,280.12569999999994
2023-01-22,22716.2771966686,284.09
2023-01-23,22929.0248936295,287.5964333333333
2023-01-24,22611.1268787259,292.1460666666666
2023-01-25,23109.0845189947,298.79776666666663
2023-01-26,23008.6894766219,304.869
2023-01-27,23070.4964582116,310.35956666666664
2023-01-28,23008.8094649328,315.9941333333333
2023-01-29,23774.9963679135,321.3969
2023-01-30,22799.427261543,326.8304666666666
2023-01-31,23130.0519132087,333.8637
2023-02-01,23727.2026075395,338.5329333333333
2023-02-02,23505.6048430742,342.79240000000004
2023-02-03,23445.8131773816,347.05213333333336
2023-02-04,23355.5243863238,351.9286666666667
2023-02-05,22957.2251905319,357.4331
2023-02-06,22745.1650371128,361.9263333333333
2023-02-07,23266.2692036821,364.0929
2023-02-08,22937.5799453536,366.2372
2023-02-09,21818.1989456458,368.85616666666664
2023-02-10,21620.5667837522,371.2758666666667
2023-02-11,21864.8626414378,372.26546666666667
2023-02-12,21772.1373252484,372.8885666666667
2023-02-13,21798.7157168323,373.3122333333333
2023-02-14,22222.415043834,374.33026666666666
2023-02-15,24304.6129827586,375.70913333333334
2023-02-16,23742.4488354763,376.8394333333333
2023-02-17,24607.3356054939,377.6862
2023-02-18,24636.5266127995,378.7900666666667
2023-02-19,24366.9907606663,379.3994666666667
2023-02-20,24797.8430359439,379.13533333333334
2023-02-21,24400.3893898305,378.86736666666667
2023-02-22,24163.7389812975,378.88320000000004
2023-02-23,23910.0342104033,379.33349999999996
2023-02-24,23175.8242036821,377.68693333333334
2023-02-25,23159.8154403857,375.9479
2023-02-26,23542.0964281122,375.8739666666667
2023-02-27,23504.1894178843,375.90183333333334
2023-02-28,23145.9491277031,376.1092666666666
2023-03-01,23610.6590902981,375.9470666666667
2023-03-02,23470.0254815897,372.957
2023-03-03,22350.0962340736,372.2194
2023-03-04,22334.2852638808,371.90303333333327
2023-03-05,22419.8171390999,371.48823333333337
2023-03-06,22414.7033056692,371.1570333333333
2023-03-07,22174.6484725307,370.23283333333336
2023-03-08,21701.3846227352,370.6914666666667
2023-03-09,20349.8141732905,373.59083333333336
2023-03-10,19951.37,377.0552
2023-03-17,27450.6282933957,387.67023333333333
2023-03-18,26985.7359915254,398.3732
2023-03-19,28185.2043319696,408.79243333333335
2023-03-20,27834.3361090006,418.4147
2023-03-21,28172.7950558153,427.30146666666667
2023-03-22,27341.5571297487,435.66659999999996
2023-03-23,28387.8897495617,442.65579999999994
2023-03-24,27464.1249453536,449.2413
2023-03-25,27518.62,455.1861333333334
2023-03-27,27154.9963702513,460.0766333333333
2023-03-28,27283.9634029807,465.1728
2023-03-29,28389.2917784921,479.3453
2023-03-30,28021.5583009936,493.91596666666663
2023-03-31,28514.6813062537,509.15166666666664
2023-04-01,28494.5638863238,523.9309
2023-04-02,28161.9980362361,537.3106
2023-04-03,27850.9799436002,551.352
2023-04-04,28113.9585187025,565.8558333333333
2023-04-05,28190.3116063705,573.1013999999999
2023-04-06,28049.0744763296,578.6802666666666
2023-04-07,27936.8042609585,583.5067
2023-04-08,27964.0512498539,589.2639
2023-04-09,28357.8072703098,595.6468666666666
2023-04-10,29687.5651846873,605.3106
2023-04-11,30247.0959193454,615.2345666666666
2023-04-12,29913.0035463472,624.4387333333332
2023-04-13,30370.82207218,636.0681999999999
2023-04-14,30458.9700414962,647.7726
2023-04-15,30342.0591084161,659.5292333333333
2023-04-16,30312.9308533022,670.7299333333333
2023-04-17,29469.5050727645,673.5077666666667
2023-04-18,30366.8723813559,674.7222666666665
2023-04-19,28796.7440952659,675.5752
2023-04-20,28251.2763790181,675.3227666666666
2023-04-21,27292.0211052016,675.0157999999999
2023-04-22,27827.5475920514,674.5957
2023-04-23,27604.6855742256,672.3169
2023-04-24,27520.1996729982,670.4325
2023-04-25,28302.6942180012,670.2787666666667
2023-04-26,28384.2340333139,670.6016
2023-04-27,29465.5514272355,670.6046666666666
2023-04-28,29350.811886616,662.6569
2023-04-29,29221.5145075979,654.1384333333333
2023-04-30,29362.0867974868,645.3436333333334
2023-05-01,28114.9531873174,636.4336333333334
2023-05-02,28690.5809959088,632.6660666666667
2023-05-03,29045.0427735243,629.2493000000001
2023-05-04,28855.8574465225,624.3007333333334
2023-05-05,29552.9695236704,626.0426333333334
2023-05-06,28899.4629602572,638.1345
2023-05-07,28761.738434249,653.6575666666666
2023-05-08,27727.2854091175,669.9755666666666
2023-05-09,27642.4281092928,681.8069
2023-05-10,27646.004902104,688.8518
2023-05-11,26986.271065751,695.4700666666666
2023-05-12,26773.3443591467,702.3418333333334
2023-05-13,26841.3982913501,698.5944333333334
2023-05-14,26918.261597896,693.8972666666667
2023-05-15,27231.6216052016,688.1333333333333
2023-05-16,27025.7181864407,681.7924
2023-05-17,27401.0440610754,676.7710999999999
2023-05-18,26843.2350938048,673.0352
2023-05-19,26889.503631502,669.7535333333333
2023-05-20,27100.8582878434,668.0257
2023-05-21,26777.0977831677,667.6725666666666
2023-05-22,26858.7370637054,666.8550666666666
2023-05-23,27226.8558763881,668.3790666666666
2023-05-24,26341.4306446522,672.1678333333333
2023-05-25,26484.8359234366,675.2789666666666
2023-05-26,26720.3838071303,678.5184333333333
2023-05-27,26854.5403702513,682.2779333333333
2023-05-28,28097.5211259497,685.8591
2023-05-29,27765.0728693746,688.9709666666666
2023-05-30,27712.4915844535,691.8111
2023-05-31,27217.6832580362,693.6950333333333
2023-06-01,26825.3713451198,691.7360333333332
2023-06-02,27255.2279941555,688.9473666666667
2023-06-03,27079.4084643483,686.3012333333334
2023-06-04,27158.25456955,684.3835666666666
2023-06-05,25785.8514842198,673.5615333333334
2023-06-06,27213.7705187025,660.0826666666667
2023-06-07,26339.5790292227,646.1503333333333
2023-06-08,26521.693600526,634.5118999999999
2023-06-09,26470.6775780245,624.0594
2023-06-10,25863.2138506721,613.7730666666666
2023-06-11,25906.8281516657,604.4392
2023-06-12,25906.7519354179,603.0698666666666
2023-06-13,25880.8599734074,602.0845
2023-06-14,25097.5853796026,602.5276333333333
2023-06-15,25559.1433293396,604.7974333333333
2023-06-16,26331.8200943892,607.4777333333333
2023-06-17,26514.1713495032,609.7532
2023-06-18,26353.962682934,615.8969
2023-06-19,26778.0634415547,624.6109333333334
2023-06-20,28305.4204573349,635.2449
2023-06-21,30099.5153509643,645.8841333333334
2023-06-22,29952.5112866745,658.2551333333333
2023-06-23,30638.3537644652,669.1228666666667
2023-06-24,30549.0162872589,679.5506666666666
2023-06-25,30467.4403705435,686.4395333333334
2023-06-26,30255.8861241964,693.9939666666667
2023-06-27,30656.2,701.0112
2023-06-28,30104.0432717709,709.6128333333332
2023-06-29,30460.792978083,719.4696666666666
2023-06-30,30484.503257744,730.9074666666667
2023-07-01,30581.6889655172,742.3545
2023-07-02,30594.2164736996,753.0660333333333
2023-07-03,31135.3575993571,761.4593
2023-07-04,30799.9474558738,767.0625333333334
2023-07-05,30497.8221282876,773.5812999999999
2023-07-06,29979.7298094681,776.9858666666667
2023-07-07,30329.8829786674,778.8438666666667
2023-07-08,30263.6196341321,781.6686333333333
2023-07-09,30163.2210563998,784.6743
2023-07-10,30394.6555806546,788.0966666666667
2023-07-11,30616.247094097,791.3234666666667
2023-07-12,30385.6087852133,794.8424333333334
2023-07-13,31434.7354704851,798.9941999999999
2023-07-14,30310.6720204559,802.0138000000001
2023-07-15,30290.8905958504,804.0414000000001
2023-07-16,30249.7729658095,805.4212333333334
2023-07-17,30143.7462744009,811.0527333333333
2023-07-18,29835.7474076563,816.5707
2023-07-19,29913.0294646406,817.6354666666666
2023-07-20,29805.6065707189,815.2192333333334
2023-07-21,29919.6934921099,812.5805
2023-07-22,29726.0096271186,808.7414666666667
2023-07-23,29882.43,803.68
2023-07-26,29361.5917580362,793.4804333333334
2023-07-27,29201.6865175336,793.5182666666666
2023-07-28,29316.3130751023,792.9805666666667
2023-07-29,29360.376179135,792.7005666666666
2023-07-30,29262.8367337814,790.7989
2023-07-31,29219.8201887785,788.2873
2023-08-01,29499.5875385739,787.0116
2023-08-02,29143.1519620105,782.9255666666667
2023-08-03,29192.3448617767,772.6375666666667
2023-08-04,29057.2532437171,764.1432333333333
2023-08-05,29053.0956975453,757.7620666666667
2023-08-06,29048.0433275862,750.3519333333334
2023-08-07,29164.3585873758,747.2942333333333
2023-08-08,29779.511383986,743.7661666666665
2023-08-09,29582.9442375804,740.8880666666666
2023-08-10,29430.1599117475,737.6771666666667
2023-08-11,29399.784739626,733.9297
2023-08-12,29415.733902104,729.9125
2023-08-13,29286.1176110462,726.5071
2023-08-14,29408.9717127411,722.0579
2023-08-15,29167.59721654,717.8913666666667
2023-08-16,28754.2924079486,714.2313666666666
2023-08-17,26660.5627264757,712.2086999999999
2023-08-18,26037.3658474576,706.4363666666667
2023-08-19,26093.981808007,697.0822333333333
2023-08-20,26176.4721642315,690.5782666666668
2023-08-21,26128.9050160725,685.6688666666666
2023-08-22,25978.2096914085,681.4001999999999
2023-08-23,26452.1935882525,677.3340666666666
2023-08-24,26126.7943331385,673.3402333333335
2023-08-25,26040.881255114,674.5662666666667
2023-08-26,26006.1740800701,669.4126333333334
2023-08-27,26086.3612594974,664.3222333333334
2023-08-28,26103.2765730567,660.4799
2023-08-29,27672.2221306254,657.0352666666666
2023-08-30,27298.997779661,652.9881
2023-08-31,25954.8665935126,648.3880333333333
2023-09-01,25802.7885298071,646.7948666666666
2023-09-02,25868.2960976037,651.6249333333333
2023-09-03,25962.5475689655,655.3908666666666
2023-09-04,25799.5256870251,657.4115333333333
2023-09-05,25782.3622200468,658.8701
2023-09-06,25754.7902676797,658.0404666666667
2023-09-07,26210.6045637054,657.8853666666668
2023-09-08,25904.6982127411,657.2529333333333
2023-09-09,25894.6205976037,656.6380666666666
2023-09-10,25856.26,656.4902999999999
2023-09-11,25135.0393781414,656.0844
2023-09-12,25859.7018068381,654.2494333333333
2023-09-13,26226.8667524839,653.2422666666666
2023-09-14,26556.056943308,652.3758333333333
2023-09-15,26672.6160818235,650.9175
2023-09-16,26555.6361031561,648.1884000000001
2023-09-17,26502.4321189363,645.5779
2023-09-18,26474.89,643.0074666666667
2023-09-19,27215.0504848042,641.0129
2023-09-20,27133.4037235535,638.8131
2023-09-21,26571.5952919345,635.5782
2023-09-22,26581.1476116306,632.3234
2023-09-23,26575.776386616,629.7037999999999
2023-09-24,26286.6410488019,628.1623666666667
2023-09-25,26288.8095005845,626.5512666666667
2023-09-26,26194.5378880772,623.4349333333333
2023-09-27,26336.0825973115,620.9108666666667
2023-09-28,27033.4254415546,620.6981666666667
2023-09-29,26911.2514739918,620.5649
2023-09-30,26977.6933126826,619.62
2023-10-01,27950.1453594389,620.8383333333334
2023-10-02,27565.8892954413,622.9878333333332
2023-10-03,27439.1422393337,626.9156666666667
2023-10-04,27797.251176505,632.6413
2023-10-05,27426.3450926359,638.9171000000001
2023-10-06,27941.9633760959,646.2250666666666
2023-10-07,27972.7515704266,654.3230333333333
2023-10-08,27936.3261157218,663.4523
2023-10-09,27591.3467618352,673.0222666666666
2023-10-10,27419.7971803039,682.5208333333334
2023-10-11,26828.1725710111,692.4979666666666
2023-10-12,26741.3405990649,702.2921333333333
2023-10-13,26842.4467703098,711.6560666666667
2023-10-14,26861.9892375804,721.0021333333333
2023-10-15,27130.3067092344,729.8337666666666
2023-10-16,28506.7936741671,738.8639666666666
2023-10-17,28433.2051522501,748.6637666666667
2023-10-18,28328.0750195792,766.3486333333333
2023-10-19,28690.358041204,786.1083
2023-10-20,29704.9853673291,805.0535666666667
2023-10-21,29922.5464044418,825.5224333333333
2023-10-22,29984.1593196961,848.3497333333332
2023-10-23,32954.1690482174,878.6706333333334
2023-10-24,33880.9566537113,908.4623333333333
2023-10-25,34488.6589210988,933.2885
2023-10-26,34181.4922521917,959.4031
2023-10-27,33896.938528346,984.6509666666666
2023-10-28,34091.5890327294,1008.9356333333333
2023-10-29,34574.3377206312,1033.1532
2023-10-30,34495.1050207481,1054.4086
2023-10-31,34636.4264736996,1074.8287
2023-11-01,35431.9794532437,1093.0445333333334
2023-11-02,34882.9173366452,1112.9197666666666
2023-11-03,34708.2218804792,1130.1557
2023-11-04,35091.0763062537,1146.9436
2023-11-05,35105.0420265926,1163.2747333333332
2023-11-06,35017.7151484512,1180.5243999999998
2023-11-07,35418.4768901227,1197.4747
2023-11-08,35797.8946090006,1221.1342
2023-11-09,36675.3264333723,1244.3367
2023-11-10,37367.4943722969,1267.1676666666667
2023-11-11,36979.9312405026,1291.0900666666666
2023-11-12,37053.3410514319,1313.3922666666667
2023-11-13,36543.2680870836,1335.1235000000001
2023-11-14,35590.6835645821,1357.5639333333334
2023-11-15,37840.5534894798,1374.9294666666667
2023-11-16,36160.4044509059,1389.5305999999998
2023-11-17,36569.7120534775,1394.2159666666669
2023-11-18,36577.4249617183,1395.1286
2023-11-19,37442.7285119813,1397.9447333333333
2023-11-20,37516.0503708358,1402.1055666666664
2023-11-21,36035.0330862069,1405.3247666666664
2023-11-22,37403.0347168323,1398.9558666666667
2023-11-23,37311.7192156634,1391.9734333333333
2023-11-24,37718.7841630625,1391.7856333333332
2023-11-25,37800.1260932203,1392.6331333333335
2023-11-26,37482.7055260082,1390.0652
2023-11-27,37229.2452197545,1384.7732666666666
2023-11-28,37828.4655911748,1379.6469666666667
2023-11-29,37846.8531227352,1381.784533333333
2023-11-30,37712.7114789597,1384.5271
2023-12-01,38703.5536820573,1387.8421
2023-12-02,39462.2799272355,1389.3668333333333
2023-12-03,39978.2226104617,1401.4905333333334
2023-12-04,41910.2994815897,1419.1270333333332
2023-12-05,44067.0054763296,1443.6386
2023-12-06,43745.8343907072,1465.3754999999999
2023-12-07,43282.6182261835,1486.2839999999999
2023-12-08,44205.0522089421,1501.3751666666665
2023-12-09,43740.0063927528,1516.2117666666666
2023-12-10,43732.7120900059,1528.0850333333333
2023-12-11,41209.8947904734,1542.1166666666666
2023-12-12,41467.2735698422,1552.5680333333332
2023-12-13,42939.0607583285,1560.6180333333332
2023-12-14,43033.1371560491,1568.2609000000002
