d,price_usd,age_0d_1d,age_1d_1w,age_1w_1m,age_1m_3m,age_3m_6m,age_6m_1y,age_1y_2y,age_2y_3y,age_3y_4y,age_4y_8y,age_8y_,age_1y_,age_6m_,age_6m_sth,age_6m_lth_supply,age_6m_sth_supply,supply_current
2023-08-15,29167.59721654,0.444,1.007,4.162,7.26,7.884,9.766,12.901,15.903,5.244,16.583,18.846,69.477,79.243,20.757,15419515.827727199,4039005.2122728,19458521.04
2023-08-16,28754.2924079486,0.472,0.905,3.913,7.609,7.877,9.771,12.871,15.909,5.247,16.578,18.847,69.452,79.223,20.776,15416436.159269199,4042915.2852704,19459546.04
2023-08-17,26660.5627264757,0.589,0.855,3.605,7.871,7.862,9.781,12.857,15.918,5.239,16.574,18.849,69.437,79.218,20.782,15416235.5574672,4044285.4825327997,19460521.04
2023-08-18,26037.3658474576,0.661,0.985,3.473,7.886,7.825,9.799,12.783,15.924,5.239,16.573,18.852,69.371,79.17,20.83,15407582.296743,4053807.493256999,19461389.79
2023-08-19,26093.981808007,0.316,1.335,3.348,7.919,7.905,9.77,12.814,15.883,5.285,16.574,18.852,69.408,79.178,20.823,15409832.0154262,4052627.3972217,19462264.79
2023-08-20,26176.4721642315,0.301,1.317,3.324,7.928,7.935,9.782,12.784,15.919,5.284,16.573,18.854,69.414,79.196,20.805,15414077.685588397,4049319.2364344997,19463202.29
2023-08-21,26128.9050160725,0.452,1.24,3.244,7.927,7.942,9.766,12.771,15.948,5.287,16.569,18.854,69.429,79.195,20.805,15414625.506690497,4049514.2833094997,19464139.79
2023-08-22,25978.2096914085,0.605,1.203,3.255,7.831,7.921,9.74,12.787,15.951,5.287,16.566,18.855,69.446,79.186,20.815,15413616.102859402,4051655.8379135,19465077.29
2023-08-23,26452.1935882525,0.552,1.258,3.266,7.821,7.914,9.729,12.785,15.963,5.289,16.542,18.881,69.46,79.189,20.811,15414942.452053098,4051072.3379468997,19466014.79
2023-08-24,26126.7943331385,0.416,1.384,3.18,7.922,7.866,9.764,12.789,15.956,5.295,16.546,18.883,69.469,79.233,20.768,15424250.3079357,4042896.6515872004,19466952.29
2023-08-25,26040.881255114,0.507,1.346,3.209,7.844,7.875,9.739,12.761,15.989,5.275,16.57,18.884,69.479,79.218,20.781,15422003.618092202,4045603.9938848997,19467802.29
2023-08-26,26006.1740800701,0.285,1.568,2.947,8.049,7.914,9.75,12.75,16.0,5.28,16.571,18.887,69.488,79.238,20.763,15426570.7015502,4042276.2749727,19468652.29
2023-08-27,26086.3612594974,0.297,1.526,2.331,8.648,7.934,9.78,12.752,16.001,5.283,16.557,18.893,69.486,79.266,20.736,15432601.556816401,4037171.3708543996,19469383.54
2023-08-28,26103.2765730567,0.41,1.458,2.375,7.986,8.549,9.642,12.844,16.005,5.284,16.545,18.903,69.581,79.223,20.778,15424813.991519198,4045501.7496911995,19470121.04
2023-08-29,27672.2221306254,0.638,1.36,2.463,7.843,8.54,9.662,12.692,16.072,5.279,16.549,18.902,69.494,79.156,20.844,15412550.675922401,4058557.8640776,19471108.54
2023-08-30,27298.997779661,0.611,1.386,2.473,7.854,8.401,9.762,12.666,16.103,5.291,16.55,18.903,69.513,79.275,20.725,15436345.58571,4035550.4542900003,19471896.04
2023-08-31,25954.8665935126,0.503,1.502,2.483,7.826,8.411,9.771,12.637,16.051,5.365,16.545,18.906,69.504,79.275,20.725,15437059.060710002,4035736.97929,19472796.04
2023-09-01,25802.7885298071,0.476,1.704,2.402,7.788,8.363,9.757,12.637,15.995,5.423,16.544,18.909,69.508,79.265,20.733,15435859.8445435,4037490.4706607,19473739.79
2023-09-02,25868.2960976037,0.289,1.865,2.402,7.798,8.333,9.797,12.634,15.998,5.428,16.546,18.909,69.515,79.312,20.687,15445765.966244798,4028729.0768573,19474689.79
2023-09-03,25962.5475689655,0.26,1.863,2.409,7.767,8.295,9.879,12.643,15.994,5.306,16.674,18.909,69.526,79.405,20.594,15464661.5521245,4010820.9811026,19475677.29
2023-09-04,25799.5256870251,0.337,1.498,2.7,7.742,8.307,9.883,12.616,16.025,5.309,16.664,18.919,69.533,79.416,20.584,15467543.4381264,4009065.1018736,19476608.54
2023-09-05,25782.3622200468,0.37,1.402,2.842,7.644,8.144,10.065,12.552,16.093,4.82,17.149,18.92,69.534,79.599,20.402,15503675.7864768,3973743.3057664,19477224.32
2023-09-06,25754.7902676797,0.533,1.203,2.895,7.611,8.166,10.062,12.518,16.129,4.821,17.135,18.926,69.529,79.591,20.408,15502915.882383898,3975116.6253432,19478227.29
2023-09-07,26210.6045637054,0.441,1.217,2.958,7.611,8.159,10.024,12.569,16.134,4.826,17.132,18.928,69.589,79.613,20.386,15507927.5610127,3971017.4375894,19479139.79
2023-09-08,25904.6982127411,0.364,1.157,3.099,7.556,8.192,10.067,12.537,16.141,4.823,17.134,18.929,69.564,79.631,20.368,15512095.7388624,3967680.501427199,19479971.04
2023-09-09,25894.6205976037,0.3,1.208,3.062,7.591,8.15,10.091,12.559,16.104,4.868,17.134,18.932,69.597,79.688,20.311,15523951.3778552,3956768.6029969,19480914.79
2023-09-10,25856.26,0.262,1.196,3.075,7.519,8.094,10.238,12.574,16.105,4.817,17.187,18.934,69.617,79.855,20.146,15557218.173367,3924810.1849684,19481833.54
2023-09-11,25135.0393781414,0.467,1.068,3.034,7.468,8.075,10.232,12.613,16.104,4.815,17.186,18.937,69.655,79.887,20.112,15564119.0410809,3918354.2022384,19482668.07
2023-09-12,25859.7018068381,0.443,1.032,3.082,7.431,8.084,10.271,12.61,16.095,4.829,17.183,18.939,69.656,79.927,20.072,15572616.464996403,3910738.0195103996,19483549.32
2023-09-13,26226.8667524839,0.296,1.057,3.2,7.26,8.238,10.289,12.61,16.059,4.868,17.182,18.941,69.66,79.949,20.051,15577637.3612945,3906830.6887054997,19484468.05
2023-09-14,26556.056943308,0.405,1.001,3.176,7.208,8.298,10.138,12.699,16.087,4.863,17.184,18.941,69.774,79.912,20.088,15571237.217116,3914243.3328840006,19485480.55
2023-09-15,26672.6160818235,0.451,1.005,3.169,7.145,8.279,10.171,12.685,16.108,4.863,17.181,18.942,69.779,79.95,20.049,15579581.112225002,3906879.5712195,19486655.55
2023-09-16,26555.6361031561,0.2,1.258,3.11,7.153,8.322,10.169,12.651,16.143,4.87,17.182,18.943,69.789,79.958,20.043,15581914.637794001,3905904.538449,19487624.3
2023-09-17,26502.4321189363,0.246,1.187,2.995,6.582,9.011,10.189,12.618,16.172,4.873,17.185,18.944,69.792,79.981,20.021,15587141.6144455,3901803.7066655005,19488555.55
2023-09-18,26474.89,0.328,1.081,3.056,6.414,9.1,10.245,12.61,16.177,4.875,17.175,18.939,69.776,80.021,19.979,15595717.2414155,3893813.3085845,19489530.55
2023-09-19,27215.0504848042,0.355,1.07,3.097,6.364,9.087,10.297,12.715,16.083,4.873,17.12,18.937,69.728,80.025,19.973,15597192.039825,3892817.452189,19490399.3
2023-09-20,27133.4037235535,0.273,1.1,3.139,6.247,9.181,10.323,12.633,16.168,4.876,17.122,18.938,69.737,80.06,19.94,15604744.227080002,3886567.5729200006,19491311.8
2023-09-21,26571.5952919345,0.366,1.048,2.977,6.247,9.222,10.386,12.582,16.234,4.877,17.121,18.94,69.754,80.14,19.86,15621028.484020002,3871145.81598,19492174.3
2023-09-22,26581.1476116306,0.278,1.048,3.052,6.214,9.221,10.417,12.558,16.272,4.873,17.125,18.942,69.77,80.187,19.813,15630836.3136285,3862144.2363715,19492980.55
2023-09-23,26575.776386616,0.213,1.222,2.919,6.215,9.232,10.421,12.501,16.334,4.862,17.139,18.942,69.778,80.199,19.801,15633957.4115445,3859998.1384555,19493955.55
2023-09-24,26286.6410488019,0.224,1.222,2.845,6.152,9.31,10.466,12.461,16.371,4.844,17.165,18.941,69.782,80.248,19.753,15644241.704739202,3850821.2839412,19494868.04
2023-09-25,26288.8095005845,0.452,1.15,2.741,5.925,9.326,10.585,12.492,16.372,4.842,17.171,18.943,69.82,80.405,19.594,15675577.317874499,3820002.0143826003,19495774.29
2023-09-26,26194.5378880772,0.356,1.19,2.83,5.82,9.385,10.594,12.491,16.38,4.844,17.167,18.945,69.827,80.421,19.581,15679380.220260901,3817634.0022248994,19496624.29
2023-09-27,26336.0825973115,0.386,1.209,2.517,5.963,9.487,10.614,12.482,16.385,4.836,17.175,18.946,69.824,80.438,19.562,15683483.944265198,3814121.5957348,19497605.54
2023-09-28,27033.4254415546,0.489,1.278,2.317,5.982,8.588,11.522,12.441,16.425,4.84,17.174,18.944,69.824,81.346,18.654,15861394.0283234,3637283.2616766,19498677.29
2023-09-29,26911.2514739918,0.352,1.432,2.315,6.035,8.497,11.559,12.434,16.412,4.845,17.174,18.946,69.811,81.37,18.631,15866821.297748001,3632969.7382124,19499596.04
2023-09-30,26977.6933126826,0.31,1.473,2.285,6.067,8.494,11.542,12.446,16.415,4.848,17.175,18.946,69.83,81.372,18.629,15867913.1231688,3632740.4214166002,19500458.54
2023-10-01,27950.1453594389,0.24,1.482,2.321,6.051,8.54,11.533,12.444,16.41,4.856,17.175,18.948,69.833,81.366,18.634,15867460.1335314,3633879.6564686,19501339.79
2023-10-02,27565.8892954413,0.483,1.306,2.345,6.03,8.494,11.577,12.435,16.346,4.867,17.168,18.949,69.765,81.342,18.658,15863577.980356798,3638743.0596432,19502321.04
2023-10-03,27439.1422393337,0.397,1.425,2.349,6.009,8.493,11.57,12.432,16.347,4.864,17.163,18.95,69.756,81.326,18.673,15861161.6807028,3641830.0674294,19503186.78
2023-10-04,27797.251176505,0.473,1.456,2.257,5.781,8.717,11.574,12.421,16.349,4.869,17.161,18.943,69.743,81.317,18.684,15860072.176830098,3644128.3932252,19504005.53
2023-10-05,27426.3450926359,0.376,1.444,2.414,5.726,8.659,11.644,12.415,16.346,4.865,17.166,18.945,69.737,81.381,18.619,15873271.9104318,3631614.8695682003,19504886.78
2023-10-07,27972.7515704266,0.211,1.65,2.348,5.772,8.611,11.619,12.542,16.328,4.803,17.172,18.945,69.79,81.409,18.592,15880547.0793911,3626762.7817567997,19507114.79
2023-10-08,27936.3261157218,0.193,1.618,2.364,5.792,8.614,11.587,12.576,16.332,4.808,17.172,18.945,69.833,81.42,18.581,15883445.997017998,3624788.8733798997,19508039.79
2023-10-09,27591.3467618352,0.331,1.439,2.48,5.692,8.552,11.691,12.567,16.336,4.804,17.161,18.945,69.813,81.504,18.494,15900627.4144416,3607997.1952625997,19509014.79
2023-10-10,27419.7971803039,0.526,1.291,2.505,5.644,8.482,11.654,12.613,16.379,4.804,17.156,18.946,69.898,81.552,18.448,15910817.4555408,3599209.8344592,19510027.29
2023-10-11,26828.1725710111,0.46,1.445,2.478,5.548,8.532,11.709,12.545,16.38,4.801,17.141,18.959,69.826,81.535,18.463,15908186.2482605,3602291.5643789005,19510868.03
2023-10-12,26741.3405990649,0.339,1.535,2.524,5.532,8.546,11.684,12.544,16.394,4.8,17.142,18.959,69.839,81.523,18.476,15906685.6500344,3605018.5109728,19511899.28
2023-10-14,26861.9892375804,0.235,1.572,2.5,5.647,8.395,11.897,12.529,16.395,4.729,17.138,18.963,69.754,81.651,18.349,15933110.186362801,3580564.0936372,19513674.28
2023-10-15,27130.3067092344,0.202,1.574,2.475,5.311,8.763,11.939,12.493,16.41,4.73,17.139,18.963,69.735,81.674,18.325,15938450.803822203,3576072.0789975,19514718.03
2023-10-16,28506.7936741671,0.504,1.381,2.447,5.236,8.705,11.997,12.479,16.417,4.72,17.153,18.961,69.73,81.727,18.273,15949513.823565602,3566085.4564344003,19515599.28
2023-10-18,28328.0750195792,0.561,1.41,2.594,5.022,8.682,12.01,12.455,16.431,4.721,17.151,18.964,69.722,81.732,18.269,15952057.836279599,3565655.3689006995,19517518.03
2023-10-19,28690.358041204,0.357,1.841,2.576,4.794,8.698,12.007,12.443,16.441,4.725,17.151,18.967,69.727,81.734,18.266,15953163.3591402,3565229.6708598,19518393.03
2023-10-21,29922.5464044418,0.224,2.049,2.601,4.75,8.646,12.019,12.373,16.484,4.733,17.147,18.974,69.711,81.73,18.27,15953833.330919001,3566334.699081,19520168.03
2023-10-22,29984.1593196961,0.24,2.029,2.5,4.864,8.637,11.978,12.324,16.546,4.76,17.148,18.974,69.752,81.73,18.27,15954614.874044001,3566509.405956,19521124.28
2023-10-23,32954.1690482174,0.698,1.642,2.585,4.869,8.547,11.93,12.234,16.608,4.765,17.149,18.974,69.73,81.66,18.341,15941751.375798002,3580549.3752573,19522105.53
2023-10-24,33880.9566537113,0.853,1.857,2.559,4.709,8.475,11.863,12.015,16.783,4.773,17.137,18.976,69.684,81.547,18.453,15920333.579174101,3602559.4508259,19522893.03
2023-10-25,34488.6589210988,0.511,1.893,2.872,4.634,8.571,11.85,11.988,16.799,4.772,17.133,18.979,69.671,81.521,18.481,15915991.315986302,3608192.1898743003,19523793.03
2023-10-26,34181.4922521917,0.513,1.928,2.948,4.065,9.147,11.743,11.969,16.8,4.768,17.139,18.979,69.655,81.398,18.601,15892740.156809399,3631795.1258853,19524730.53
2023-10-27,33896.938528346,0.434,2.027,2.97,4.068,9.076,11.742,12.001,16.799,4.763,17.139,18.98,69.682,81.424,18.575,15898600.292747201,3626897.4803224998,19525693.03
2023-10-28,34091.5890327294,0.321,2.053,3.08,4.076,9.019,11.765,12.007,16.798,4.769,17.131,18.982,69.687,81.452,18.549,15904882.0067956,3622006.2901347,19526693.03
2023-10-29,34574.3377206312,0.243,2.085,3.094,4.048,9.088,11.8,11.956,16.792,4.785,17.126,18.983,69.642,81.442,18.558,15903626.684617601,3623922.5953824003,19527549.28
2023-10-30,34495.1050207481,0.554,1.805,3.083,4.074,9.062,11.781,11.942,16.762,4.826,17.126,18.985,69.641,81.422,18.578,15900515.039261602,3628009.2407384003,19528524.28
2023-10-31,34636.4264736996,0.422,1.718,3.22,4.192,9.074,11.773,11.858,16.802,4.833,17.121,18.986,69.6,81.373,18.626,15891734.363301901,3637563.3717678003,19529493.03
2023-11-01,35431.9794532437,0.505,1.727,3.203,4.235,9.057,11.74,11.813,16.836,4.837,17.058,18.988,69.532,81.272,18.727,15872766.4208416,3657462.5549156005,19530424.28
2023-11-02,34882.9173366452,0.535,1.656,3.301,4.233,9.023,11.734,11.807,16.841,4.834,17.044,18.991,69.517,81.251,18.748,15869396.290742803,3661732.6760144006,19531324.28
2023-11-04,35091.0763062537,0.226,1.964,3.324,4.249,8.628,11.576,12.29,16.503,5.203,17.039,18.997,70.032,81.608,18.391,15940673.670422401,3592355.2773348,19533224.28
2023-11-05,35105.0420265926,0.23,1.915,3.283,4.338,8.345,11.831,12.27,16.531,5.22,17.037,19.001,70.059,81.89,18.111,15996591.617267001,3537846.755163301,19534243.03
2023-11-06,35017.7151484512,0.419,1.683,3.354,4.304,8.314,11.862,12.253,16.543,5.211,17.054,19.004,70.065,81.927,18.074,16004469.582750602,3530762.5476172008,19535036.78
2023-11-07,35418.4768901227,0.421,1.599,3.48,4.279,8.302,11.832,12.256,16.546,5.222,17.059,19.004,70.087,81.919,18.081,16003587.7314957,3532280.2985043,19535868.03
2023-11-08,35797.8946090006,0.564,1.575,3.363,4.294,8.259,11.828,12.223,16.591,5.24,17.032,19.029,70.115,81.943,18.055,16009039.434010401,3527369.110004,19536799.28
2023-11-09,36675.3264333723,0.738,1.765,3.372,4.286,8.223,11.433,12.267,16.606,5.248,17.029,19.031,70.181,81.614,18.384,15945492.789504202,3591809.4866352,19537693.03
2023-11-10,37367.4943722969,0.416,2.071,3.374,4.372,8.069,11.441,12.337,16.613,5.252,17.023,19.032,70.257,81.698,18.302,15962690.794899398,3575964.7351006,19538655.53
2023-11-11,36979.9312405026,0.35,2.159,3.324,4.445,8.032,11.275,12.499,16.586,5.272,17.022,19.036,70.415,81.69,18.31,15961944.602457002,3577710.927543,19539655.53
2023-11-12,37053.3410514319,0.211,2.273,3.316,4.481,8.017,11.207,12.572,16.574,5.224,17.089,19.036,70.495,81.702,18.298,15965111.487495601,3575550.2925044,19540661.78
2023-11-13,36543.2680870836,0.422,1.941,3.446,4.416,8.058,11.156,12.633,16.577,5.214,17.102,19.035,70.561,81.717,18.283,15968660.5715751,3572757.4584249,19541418.03
2023-11-14,35590.6835645821,0.634,1.771,3.47,4.357,8.062,11.079,12.698,16.577,5.217,17.101,19.035,70.628,81.707,18.294,15967411.1526471,3575064.8001582003,19542280.53
2023-11-15,37840.5534894798,0.465,1.891,3.562,4.432,7.993,10.989,12.748,16.579,5.222,17.085,19.035,70.669,81.658,18.343,15958590.7716874,3584810.1903679003,19543205.53
2023-11-16,36160.4044509059,0.473,1.71,3.765,4.375,8.066,10.801,12.868,16.592,5.228,17.086,19.035,70.809,81.61,18.389,15949964.925533002,3593970.1631617006,19544130.53
2023-11-17,36569.7120534775,0.453,1.738,3.74,4.439,8.021,10.699,12.966,16.581,5.244,17.085,19.034,70.91,81.609,18.391,15950534.5686027,3594533.4613972995,19545068.03
2023-11-18,36577.4249617183,0.197,1.925,3.484,4.733,8.046,10.282,13.373,16.577,5.263,17.086,19.032,71.331,81.613,18.385,15952076.392386401,3593531.9676280003,19545999.28
2023-11-19,37442.7285119813,0.213,1.813,3.556,4.74,8.069,10.254,13.395,16.576,5.272,17.081,19.031,71.355,81.609,18.391,15952161.6480402,3594900.1319598,19547061.78
2023-11-20,37516.0503708358,0.506,1.589,3.545,4.533,8.196,10.226,13.476,16.528,5.292,17.078,19.032,71.406,81.632,18.369,15957504.404249601,3590790.3567432,19548099.28
2023-11-23,37311.7192156634,0.311,1.637,3.696,4.821,7.981,10.146,13.454,16.524,5.044,17.342,19.042,71.406,81.552,18.446,15944113.701825602,3606350.8110638005,19550855.53
2023-11-25,37800.1260932203,0.273,1.743,3.398,5.089,7.95,10.107,13.447,16.511,5.095,17.341,19.046,71.44,81.547,18.453,15944802.775861599,3608096.5041384,19552899.28
2023-11-26,37482.7055260082,0.218,1.807,3.389,5.019,8.018,10.103,13.407,16.538,5.116,17.342,19.043,71.446,81.549,18.451,15945937.968472201,3607873.8115278007,19553811.78
2023-11-28,37828.4655911748,0.399,1.465,3.53,4.992,7.473,10.652,13.383,16.594,5.128,17.339,19.044,71.488,82.14,17.859,16062923.044842,3492424.4297277005,19555543.03
2023-11-30,37712.7114789597,0.56,1.444,3.522,5.035,7.436,10.323,13.674,16.496,5.142,17.317,19.052,71.681,82.004,17.997,16037711.323821202,3519714.7784841,19557230.53
2023-12-01,38703.5536820573,0.474,1.596,3.351,5.19,7.411,10.294,13.666,16.486,5.155,17.323,19.053,71.683,81.977,18.022,16033296.753640601,3524794.4434916,19558286.78
2023-12-03,39978.2226104617,0.303,1.679,3.356,5.1,7.611,10.229,13.661,16.516,5.154,17.337,19.054,71.722,81.951,18.049,16029707.2048278,3530404.5751722003,19560111.78
2023-12-04,41910.2994815897,0.639,1.608,3.202,5.091,7.576,10.204,13.639,16.504,5.155,17.334,19.048,71.68,81.884,18.116,16017395.1811852,3543685.3488148004,19561080.53
2023-12-05,44067.0054763296,0.629,1.764,3.108,5.024,7.634,10.192,13.638,16.478,5.149,17.335,19.049,71.649,81.841,18.159,16009689.795182299,3552253.2348177,19561943.03
2023-12-07,43282.6182261835,0.633,1.881,3.253,4.95,7.59,10.131,13.58,16.44,5.169,17.321,19.052,71.562,81.693,18.307,15982019.6784354,3581492.1015645997,19563511.78
2023-12-09,43740.0063927528,0.265,2.229,3.015,5.144,7.663,10.113,13.56,16.453,5.182,17.303,19.075,71.573,81.686,18.316,15982141.002110803,3583587.0846248,19565336.78
2023-12-10,43732.7120900059,0.226,2.226,2.988,5.233,7.652,10.109,13.541,16.46,5.173,17.31,19.082,71.566,81.675,18.325,15980703.471315,3585508.308685,19566211.78
2023-12-11,41209.8947904734,0.625,1.972,2.948,5.179,7.664,10.097,13.491,16.458,5.169,17.308,19.089,71.515,81.612,18.388,15969182.6763936,3598016.6036064005,19567199.28
2023-12-13,42939.0607583285,0.358,1.987,3.3,5.252,7.496,10.124,13.467,16.129,5.492,17.298,19.096,71.482,81.606,18.393,15969503.0543118,3599331.7853829004,19569030.53
2023-12-14,43033.1371560491,0.409,1.852,3.419,5.194,7.44,10.172,13.356,16.265,5.498,17.296,19.099,71.514,81.686,18.314,15985903.6634858,3584039.3665142,19569943.03
2023-12-16,42203.2140450029,0.263,1.925,3.4,5.287,7.372,10.231,13.369,16.264,5.497,17.282,19.109,71.521,81.752,18.247,16000429.318385601,3571286.7424966004,19571911.78
2023-12-17,41428.6657855056,0.232,1.901,3.418,5.334,7.305,10.256,13.394,16.238,5.519,17.293,19.111,71.555,81.811,18.19,16012743.724460803,3560301.284032,19572849.28
2023-12-18,42635.7331911163,0.377,1.626,3.639,5.207,6.845,10.752,13.412,16.227,5.528,17.287,19.1,71.554,82.306,17.694,16110493.541396802,3463405.7386032003,19573899.28
2023-12-20,43605.1555549386,0.497,1.66,3.591,5.184,6.724,10.642,13.565,16.196,5.551,17.284,19.104,71.7,82.342,17.656,16119120.082262602,3456306.4313768,19575818.03
2023-12-21,43870.2382340736,0.395,1.659,3.713,5.196,6.715,10.657,13.533,16.047,5.7,17.28,19.106,71.666,82.323,17.678,16116151.8742119,3460774.4230934004,19576730.53
2023-12-22,44009.5016551724,0.426,1.586,3.697,5.353,6.61,10.712,13.544,15.92,5.801,17.245,19.107,71.617,82.329,17.672,16118190.9325437,3459785.3752616006,19577780.53
2023-12-23,43768.8067518995,0.232,1.763,3.721,5.351,6.612,10.71,13.537,15.82,5.904,17.244,19.109,71.614,82.324,17.679,16118035.2835172,3461332.6098987,19578780.53
2023-12-24,43097.8093258329,0.223,1.815,3.649,5.42,6.585,10.739,13.541,15.815,5.902,17.203,19.109,71.57,82.309,17.692,16115978.1438752,3464066.9346176004,19579849.28
2023-12-25,43623.7504029807,0.198,1.668,3.814,5.434,6.535,10.766,13.559,15.77,5.946,17.196,19.114,71.585,82.351,17.649,16124917.104885302,3455800.9251147,19580718.03
2023-12-26,42491.1229079486,0.316,1.595,3.872,5.341,6.53,10.707,13.607,15.762,5.96,17.197,19.115,71.641,82.348,17.654,16125045.0815944,3456933.3301412,19581586.78
2023-12-27,43436.9594269433,0.53,1.497,3.9,5.288,6.527,10.731,13.695,15.65,6.01,17.053,19.12,71.528,82.259,17.742,16108280.6825477,3474308.1713826004,19582393.03
2023-12-28,42670.6797180012,0.465,1.546,3.928,5.305,6.168,11.051,13.715,14.956,6.695,17.047,19.124,71.537,82.588,17.412,16173331.3273664,3409817.9526336,19583149.28
2023-12-31,42217.1587913501,0.329,1.867,3.703,5.543,5.862,11.114,13.846,14.839,6.728,17.041,19.126,71.58,82.694,17.304,16196425.546295002,3389156.98422,19585974.25
2024-01-01,44049.4735534775,0.303,1.739,3.854,5.529,5.881,11.103,13.851,14.831,6.741,17.039,19.128,71.59,82.693,17.306,16197030.77499,3389716.35558,19586943.0
2024-01-02,44941.160493571,0.48,1.761,3.757,5.5,5.854,11.082,13.85,14.778,6.773,17.028,19.139,71.568,82.65,17.352,16189285.086375,3398868.4188599996,19587761.75
2024-01-03,42773.6515423729,0.458,1.843,3.707,5.531,5.825,11.056,13.873,14.729,6.813,17.026,19.139,71.58,82.636,17.364,16187358.83023,3401390.41977,19588749.25
2024-01-04,44250.7452670953,1.567,1.868,3.656,5.582,5.6,10.183,13.896,14.65,6.833,17.025,19.139,71.543,81.726,18.273,16009969.550804999,3579646.3010775,19589811.75
2024-01-06,43917.9798147282,0.29,2.848,3.678,5.932,5.519,10.151,13.917,14.597,6.902,17.024,19.142,71.582,81.733,18.267,16012760.9485025,3578788.3014975,19591549.25
2024-01-07,43844.195949737,0.266,2.871,3.586,6.002,5.543,10.121,13.931,14.541,6.97,17.025,19.142,71.609,81.73,18.268,16012775.960775001,3579118.9434900004,19592286.75
2024-01-08,46981.3242995324,0.44,2.74,3.446,6.106,5.546,10.108,13.965,14.407,7.068,17.032,19.143,71.615,81.723,18.278,16012032.746265,3581218.68429,19593055.5
2024-01-09,46084.005795149,0.592,2.586,3.563,5.953,5.626,10.072,13.984,14.274,7.173,17.033,19.144,71.608,81.68,18.32,16004383.692400003,3589621.8076,19594005.5
2024-01-10,46818.1592764465,0.549,2.672,3.497,5.986,5.639,10.036,14.025,14.19,7.23,17.021,19.153,71.619,81.655,18.343,16000163.948212499,3594280.9050525,19594836.75
2024-01-15,42528.9192489772,0.405,1.95,4.128,6.308,5.405,10.216,14.039,13.972,7.378,17.033,19.165,71.587,81.803,18.196,16032957.920727499,3566320.33453,19599474.25
2024-01-16,43171.4472241379,0.765,1.805,4.213,6.282,5.104,10.515,14.058,13.963,7.351,16.776,19.168,71.316,81.831,18.169,16039085.078205,3561170.421795,19600255.5
2024-01-17,42689.304327294,0.496,2.037,4.267,6.37,5.084,10.478,14.102,13.912,7.311,16.776,19.168,71.269,81.747,18.254,16023239.0752725,3577968.6848450005,19601011.75
2024-01-18,41261.9076177674,0.474,1.948,4.426,6.353,5.044,10.508,14.122,13.887,7.291,16.777,19.168,71.245,81.753,18.245,16025140.693852501,3576366.5181625,19601899.25
2024-01-19,41606.8535330216,0.442,1.94,4.516,6.422,4.944,10.54,14.106,13.835,7.309,16.777,19.169,71.196,81.736,18.264,16022482.69298,3580241.5570199997,19602724.25
2024-01-20,41668.6904102864,0.31,2.011,4.548,6.406,4.986,10.507,14.136,13.815,7.334,16.776,19.171,71.232,81.739,18.261,16023801.31702,3579816.6829799996,19603618.0
2024-01-21,41537.1123562244,0.247,1.961,4.587,6.463,4.998,10.487,14.15,13.814,7.341,16.75,19.202,71.257,81.744,18.256,16025496.75792,3578996.24208,19604493.0
2024-01-22,39577.0998603156,0.486,1.79,4.626,6.399,5.055,10.484,14.14,13.792,7.269,16.757,19.202,71.16,81.644,18.356,16006708.704920001,3598784.29508,19605493.0
2024-01-23,39737.3143617767,0.637,1.509,4.946,6.33,5.022,10.425,14.148,13.792,7.233,16.75,19.208,71.131,81.556,18.444,15990240.847579999,3616214.6524199997,19606455.5
2024-01-24,40101.8568980129,0.528,1.827,4.983,6.279,5.039,10.398,14.158,13.748,7.083,16.749,19.209,70.947,81.345,18.656,15949633.83585,3657955.2380799996,19607393.0
2024-01-25,39917.6611461134,0.485,1.872,5.042,6.26,4.878,10.577,14.167,13.734,7.049,16.722,19.213,70.885,81.462,18.537,15973496.0163888,3634832.1383688,19608524.24
2024-01-26,41860.7310458796,0.565,1.903,4.925,6.003,4.635,11.105,14.19,13.693,7.048,16.72,19.214,70.865,81.97,18.031,16073886.034527998,3535784.3002143996,19609474.24
2024-01-27,42125.3014155465,0.22,2.255,4.85,6.035,4.685,11.089,14.177,13.695,7.06,16.718,19.215,70.865,81.954,18.045,16071624.402024599,3538722.4825454997,19610542.99
2024-01-28,41983.0202744009,0.292,2.049,4.685,6.297,4.726,11.08,14.177,13.674,7.069,16.733,19.217,70.87,81.95,18.049,16071659.480305,3539687.3942651,19611542.99
2024-01-29,43218.3470821157,0.689,1.667,4.718,6.276,4.721,11.116,14.156,13.623,7.075,16.739,19.219,70.812,81.928,18.071,16068143.738847198,3544178.1259728996,19612517.99
2024-01-30,42950.0541277031,0.817,1.379,5.018,6.389,4.655,10.933,14.182,13.577,7.078,16.753,19.221,70.811,81.744,18.258,16032792.401745599,3581017.8566141995,19613417.99
2024-01-31,42589.4708059614,0.596,1.854,5.034,6.259,4.601,10.868,14.179,13.567,7.075,16.745,19.222,70.788,81.656,18.344,16016201.1524144,3598035.5875856,19614236.74
2024-02-01,43020.3596548802,0.577,1.898,4.994,6.308,4.574,10.884,13.697,14.033,7.071,16.741,19.225,70.767,81.651,18.351,16016001.228264896,3599584.0655948995,19615192.99
