d,price_usd,mvrv_zscore
2014-10-21,385.2046335412,0.185691
2014-10-22,380.7787632963,0.1676
2014-10-23,357.3447931034,0.069455
2014-10-24,357.4884339568,0.072098
2014-10-25,345.8112466394,0.023461
2014-10-26,353.081956166,0.055047
2014-10-27,350.0157118644,0.043422
2014-10-28,354.6538050847,0.063772
2014-10-29,333.5993500877,-0.023866
2014-10-30,344.6093822326,0.02427
2014-10-31,337.1829126242,-0.004698
2014-11-01,324.3713150205,-0.058454
2014-11-02,324.2485666277,-0.058197
2014-11-03,325.3618655757,-0.052028
2014-11-04,329.6577039743,-0.031732
2014-11-05,338.8057653419,0.008088
2014-11-06,349.6899117475,0.052644
2014-11-07,342.1332881356,0.021373
2014-11-08,345.7163325541,0.036716
2014-11-09,363.6100517241,0.114638
2014-11-10,365.5022539451,0.122709
2014-11-11,367.8254669784,0.133159
2014-11-12,422.5914196376,0.365681
2014-11-13,421.914471654,0.358215
2014-11-14,398.3888828171,0.25778
2014-11-15,377.9938407364,0.170836
2014-11-16,390.205823495,0.223201
2014-11-17,387.5010315605,0.212829
2014-11-18,373.8645645821,0.155227
2014-11-19,377.6133980129,0.172672
2014-11-20,356.1812653419,0.08264
2014-11-21,350.7488588545,0.060534
2014-11-22,352.4555146113,0.068279
2014-11-23,367.773242256,0.134319
2014-11-24,376.9942238457,0.173931
2014-11-25,376.7556300409,0.173403
2014-11-26,367.5302080655,0.134477
2014-11-27,369.5302273524,0.143412
2014-11-28,377.8969319112,0.193221
2014-11-29,376.0763354763,0.185704
2014-11-30,378.6903971362,0.196886
2014-12-01,379.1119789597,0.199027
2014-12-02,382.9467963179,0.217275
2014-12-03,375.916019287,0.18716
2014-12-04,368.8455680888,0.161074
2014-12-05,378.4283296318,0.202457
2014-12-06,375.1379511981,0.188421
2014-12-07,376.6397931034,0.195163
2014-12-08,363.2156767972,0.1484
2014-12-09,351.1068378141,0.096321
2014-12-10,347.8813939217,0.085882
2014-12-11,348.5930061368,0.089931
2014-12-12,353.1906125073,0.110387
2014-12-13,349.2429450614,0.093679
2014-12-14,356.0797215079,0.123518
2014-12-15,347.0951814728,0.085665
2014-12-16,328.6133202805,0.006668
2014-12-17,320.297613384,-0.027976
2014-12-18,313.5116511794,-0.055623
2014-12-19,318.2428886616,-0.03374
2014-12-20,330.0657583285,0.018507
2014-12-21,320.992670076,-0.017266
2014-12-22,331.8425844535,0.030394
2014-12-23,336.0841285798,0.055661
2014-12-24,323.0322977791,-0.000547
2014-12-25,318.99614436,-0.017603
2014-12-26,329.2103419053,0.027172
2014-12-27,315.9684438925,-0.029895
2014-12-28,317.0104804208,-0.024263
2014-12-29,313.0655315605,-0.040371
2014-12-30,310.4420040912,-0.045247
2014-12-31,320.6622872589,0.001309
2015-01-01,314.7764719462,-0.024153
2015-01-02,315.9427317358,-0.01864
2015-01-03,285.6473097604,-0.147487
2015-01-04,263.3345748101,-0.242299
2015-01-05,275.0038515488,-0.188427
2015-01-06,287.5495210403,-0.133432
2015-01-07,297.5355651666,-0.089506
2015-01-08,284.3423918761,-0.143932
2015-01-09,292.5011145529,-0.105399
2015-01-10,276.2305321449,-0.17519
2015-01-11,268.755515488,-0.207147
2015-01-12,268.6172320281,-0.205885
2015-01-13,224.1081177674,-0.395577
2015-01-14,175.6376405611,-0.59823
2015-01-15,212.3410113968,-0.436136
2015-01-16,207.595204851,-0.455266
2015-01-17,199.8248366452,-0.48825
2015-01-18,211.1325184103,-0.437966
2015-01-19,216.8946949153,-0.412028
2015-01-20,211.9198538866,-0.432701
2015-01-21,227.9042104033,-0.355141
2015-01-22,233.6473828171,-0.329701
2015-01-23,233.1328524255,-0.331431
2015-01-24,249.0821239042,-0.261454
2015-01-25,254.5179412624,-0.237454
2015-01-26,273.952244886,-0.147597
2015-01-27,264.7538045003,-0.187635
2015-01-28,235.7358404442,-0.314656
2015-01-29,233.9573734658,-0.321112
2015-01-30,228.8961899474,-0.34192
2015-01-31,217.3321560491,-0.390794
2015-02-01,227.1113012858,-0.347196
2015-02-02,240.0924199299,-0.28908
2015-02-03,227.7756957919,-0.342978
2015-02-04,226.7811341321,-0.346304
2015-02-05,217.0111510812,-0.388032
2015-02-06,222.7249693162,-0.362356
2015-02-07,228.6471274109,-0.335637
2015-02-08,224.0359888954,-0.355745
2015-02-09,220.7684938632,-0.369147
2015-02-10,220.8881542957,-0.368032
2015-02-11,219.4958597312,-0.372815
2015-02-12,222.5832279369,-0.358751
2015-02-13,236.5553638223,-0.296439
2015-02-14,257.6276957919,-0.202663
2015-02-15,234.4458030392,-0.305573
2015-02-16,235.0861268264,-0.302244
2015-02-17,243.9057942724,-0.262766
2015-02-18,235.9952323203,-0.297827
2015-02-19,241.8722539451,-0.268723
2015-02-20,245.5307752776,-0.25436
2015-02-21,245.59600263,-0.254007
2015-02-22,236.6906683226,-0.293363
2015-02-23,239.0660178258,-0.281847
2015-02-24,239.8692621274,-0.277608
2015-02-25,238.2361110462,-0.283292
2015-02-26,237.0444023963,-0.288265
2015-02-27,255.1167744009,-0.207432
2015-02-28,254.9484485681,-0.207794
2015-03-01,260.6513308007,-0.183056
2015-03-02,276.3226136762,-0.113046
2015-03-03,282.7059009351,-0.082618
2015-03-04,273.4475365283,-0.124394
2015-03-05,276.2688091759,-0.110876
2015-03-06,273.3181148451,-0.124318
2015-03-07,276.4033573933,-0.108887
2015-03-08,275.3380338983,-0.111927
2015-03-09,290.1300590298,-0.043693
2015-03-10,292.3203831093,-0.036556
2015-03-11,296.6933293396,-0.017653
2015-03-12,295.8003448276,-0.025332
2015-03-13,285.9110263004,-0.068086
2015-03-14,283.6083062537,-0.07841
2015-03-15,287.2701420222,-0.061707
2015-03-16,291.3921180596,-0.042518
2015-03-17,285.2483965517,-0.07039
2015-03-18,257.2861601403,-0.195129
2015-03-19,262.0929479836,-0.172457
2015-03-20,262.9664921099,-0.167995
2015-03-21,261.1842974869,-0.175856
2015-03-22,268.8994158387,-0.140609
2015-03-23,266.7779929866,-0.149816
2015-03-24,246.8350829924,-0.239159
2015-03-25,246.7191367621,-0.238613
2015-03-26,249.532993571,-0.225063
2015-03-27,247.3788983051,-0.234163
2015-03-28,253.2316139684,-0.207339
2015-03-29,242.9676142607,-0.253722
2015-03-30,248.3369345412,-0.22859
2015-03-31,244.7124856809,-0.244608
2015-04-01,247.1858194039,-0.230137
2015-04-02,253.6300704267,-0.200991
2015-04-03,254.833163647,-0.194973
2015-04-04,253.9458486265,-0.199074
2015-04-05,261.1121361777,-0.166345
2015-04-06,256.3673869082,-0.187888
2015-04-07,254.8318980129,-0.194612
2015-04-08,245.8252104033,-0.23531
2015-04-09,243.8606361777,-0.243134
2015-04-10,235.8719006429,-0.276325
2015-04-11,237.4090677966,-0.268986
2015-04-12,237.1410423729,-0.269499
2015-04-13,225.5056358854,-0.321107
2015-04-14,219.7572367037,-0.346292
2015-04-15,223.3139079486,-0.325933
2015-04-16,228.4938153127,-0.301681
2015-04-17,222.7850601987,-0.327243
2015-04-18,223.3980441262,-0.324247
2015-04-19,223.284135301,-0.324609
2015-04-20,224.8949035652,-0.316496
2015-04-21,234.9393565167,-0.269762
2015-04-22,233.822418761,-0.274615
2015-04-23,235.9332936879,-0.26508
2015-04-24,231.4585923437,-0.285252
2015-04-25,226.4459929866,-0.308073
2015-04-26,220.5034067797,-0.334916
2015-04-27,227.3259903565,-0.302755
2015-04-28,225.5493687902,-0.310637
2015-04-29,225.6692884278,-0.309786
2015-04-30,236.3279760374,-0.260597
2015-05-01,232.7465827002,-0.276883
2015-05-02,235.5400771479,-0.263903
2015-05-03,240.4642489772,-0.241263
2015-05-04,238.9766613092,-0.248068
2015-05-05,236.0233834015,-0.261315
2015-05-06,229.4812193004,-0.29131
2015-05-07,237.1306873174,-0.255505
2015-05-08,244.3834728229,-0.221922
2015-05-09,242.7059500292,-0.229735
2015-05-10,240.7314839275,-0.238717
2015-05-11,242.2498372297,-0.230564
2015-05-12,242.2090920514,-0.230327
2015-05-13,236.5502659264,-0.256308
2015-05-14,236.9489167154,-0.253948
2015-05-15,237.4845023378,-0.251303
2015-05-16,235.8121344243,-0.258905
2015-05-17,236.963682934,-0.253451
2015-05-18,232.8838496154,-0.272022
2015-05-19,231.9744468147,-0.27587
2015-05-20,234.1903062537,-0.265412
2015-05-21,235.5538217417,-0.258894
2015-05-22,240.3232036821,-0.236358
2015-05-23,238.9632817066,-0.242425
2015-05-24,240.7117583285,-0.234247
2015-05-25,237.0035432496,-0.250989
2015-05-26,236.7962612507,-0.251645
2015-05-27,237.2035964348,-0.249204
2015-05-28,236.9568819404,-0.249703
2015-05-29,236.6465265926,-0.251045
2015-05-30,232.7887700175,-0.26511
2015-05-31,229.4505479252,-0.280114
2015-06-01,223.2827019287,-0.307608
2015-06-02,225.3208009936,-0.29714
2015-06-03,225.2130634132,-0.296889
2015-06-04,223.5400768556,-0.304378
2015-06-05,224.7310718878,-0.298558
2015-06-06,225.1605131502,-0.296437
2015-06-07,223.4116858562,-0.303734
2015-06-08,228.7742913501,-0.278401
2015-06-09,229.3705295149,-0.275528
2015-06-10,228.5884874342,-0.278642
2015-06-11,229.5844117475,-0.273307
2015-06-12,229.8112185102,-0.272369
2015-06-13,233.0153445354,-0.256697
2015-06-14,232.5071087084,-0.258809
2015-06-15,236.7909628872,-0.238538
2015-06-16,251.4326767972,-0.170315
2015-06-17,247.9693176505,-0.186563
2015-06-18,249.0124795441,-0.181372
2015-06-19,244.8034842198,-0.20135
2015-06-20,245.5825131502,-0.197772
2015-06-21,244.3002600818,-0.204024
2015-06-22,247.0178924605,-0.191171
2015-06-23,244.1847632963,-0.204432
2015-06-24,240.4515452951,-0.221593
2015-06-25,242.3478576856,-0.2122
2015-06-26,242.96799737,-0.209085
2015-06-27,251.5293267095,-0.168573
2015-06-28,249.0582857978,-0.180431
2015-06-29,256.6502223846,-0.144627
2015-06-30,263.854356865,-0.111211
2015-07-01,258.0426475745,-0.138948
2015-07-02,254.747113384,-0.154309
2015-07-03,256.0870428334,-0.145915
2015-07-04,260.509239626,-0.124932
2015-07-05,271.3024582116,-0.073415
2015-07-06,269.1379400935,-0.084087
2015-07-07,266.4699190532,-0.097442
2015-07-08,270.5761428989,-0.078041
2015-07-09,269.6803047925,-0.081174
2015-07-10,285.5587808299,-0.006215
2015-07-11,293.9174538282,0.033297
2015-07-12,311.4818798948,0.115554
2015-07-13,292.6492238457,0.025321
2015-07-14,287.7409514904,0.001798
2015-07-15,285.9228854471,-0.007015
2015-07-16,278.5327492694,-0.041961
2015-07-17,280.0647247224,-0.034806
2015-07-18,277.354635301,-0.047425
2015-07-19,275.2819894798,-0.057277
2015-07-20,279.114393045,-0.037735
2015-07-21,276.6524126242,-0.049272
2015-07-22,277.7643690824,-0.043865
2015-07-23,276.8116285798,-0.048573
2015-07-24,289.3059763296,0.011041
2015-07-25,289.5076399766,0.011493
2015-07-26,293.314842782,0.029523
2015-07-27,294.4267618352,0.03462
2015-07-28,295.4101252688,0.03913
2015-07-29,289.855836353,0.01265
2015-07-30,288.2362606663,0.005222
2015-07-31,284.5973243717,-0.012534
2015-08-01,281.6688462887,-0.026583
2015-08-02,282.423006429,-0.022922
2015-08-03,282.1850523086,-0.02398
2015-08-04,285.2866174752,-0.008395
2015-08-05,282.3388869082,-0.022527
2015-08-06,278.995748685,-0.038545
2015-08-07,279.4887150789,-0.035952
2015-08-08,261.4502755698,-0.123099
2015-08-09,266.3420204559,-0.092712
2015-08-10,264.9288252484,-0.099127
2015-08-11,271.4217361192,-0.067642
2015-08-12,268.143868498,-0.08334
2015-08-13,264.6916279953,-0.099664
2015-08-14,266.3559415546,-0.091168
2015-08-15,261.9368366452,-0.112012
2015-08-16,258.9308173898,-0.125625
2015-08-17,258.0093983051,-0.129539
2015-08-18,217.8858831169,-0.321281
2015-08-19,227.2182518995,-0.274165
2015-08-20,235.5238831093,-0.23228
2015-08-21,232.8006178399,-0.24429
2015-08-22,230.6391732905,-0.25414
2015-08-23,228.6730739334,-0.263755
2015-08-24,211.9559175921,-0.341938
2015-08-25,222.6550394506,-0.282787
2015-08-26,226.1167001753,-0.263037
2015-08-27,224.9398772648,-0.268518
2015-08-28,232.1708082992,-0.233256
2015-08-29,229.8262001753,-0.244243
2015-08-30,229.0195724722,-0.248039
2015-08-31,230.6894661017,-0.239701
2015-09-01,227.9555704267,-0.252641
2015-09-02,229.5021807095,-0.244558
2015-09-03,227.1071215663,-0.25533
2015-09-04,231.1775634132,-0.235157
2015-09-05,235.9030061368,-0.212002
2015-09-06,240.8054722385,-0.18797
2015-09-07,240.6336157218,-0.188929
2015-09-08,244.1749526593,-0.171748
2015-09-09,238.7224631794,-0.198411
2015-09-10,238.7504772063,-0.197248
2015-09-11,240.8450081169,-0.186873
2015-09-12,236.3518321765,-0.208799
2015-09-13,230.5488373174,-0.237009
2015-09-14,230.9487939801,-0.234527
2015-09-15,230.3985900058,-0.236891
2015-09-16,229.0432857978,-0.243277
2015-09-17,233.2026978375,-0.222706
2015-09-18,233.1751309176,-0.22276
2015-09-19,232.2415680888,-0.227183
2015-09-20,231.3623237873,-0.231309
2015-09-21,226.7734479836,-0.253957
2015-09-22,230.6263047925,-0.234703
2015-09-23,230.1324377557,-0.235877
2015-09-24,234.319868498,-0.215223
2015-09-25,235.5382218001,-0.209098
2015-09-26,234.591814436,-0.213708
2015-09-27,233.2433097604,-0.220324
2015-09-28,240.0172653419,-0.186432
2015-09-29,237.3362337814,-0.199709
2015-09-30,236.7398480421,-0.202562
2015-10-01,238.2298138515,-0.194818
2015-10-02,237.9370073057,-0.19634
2015-10-03,239.7358977206,-0.187501
2015-10-04,239.5169248977,-0.188511
2015-10-05,240.9612138334,-0.18136
2015-10-06,246.9404982466,-0.151798
2015-10-07,243.7344868498,-0.16689
2015-10-08,243.0296329632,-0.16986
2015-10-09,244.4488874927,-0.162859
2015-10-10,245.9559243133,-0.155242
2015-10-11,248.5281654004,-0.142393
2015-10-12,246.0936373466,-0.152931
2015-10-13,250.4713007013,-0.131444
2015-10-14,253.1423255406,-0.117155
2015-10-15,254.6930150029,-0.10959
2015-10-16,262.7373632379,-0.07007
2015-10-17,271.9309389246,-0.024938
2015-10-18,263.4816773816,-0.067307
2015-10-19,264.3627282291,-0.062977
2015-10-20,270.8322118644,-0.031668
2015-10-21,268.0402177089,-0.045817
2015-10-22,275.4149564582,-0.009315
2015-10-23,278.6127780269,0.005983
2015-10-24,283.6111428989,0.030287
2015-10-25,286.0496934541,0.041721
2015-10-26,286.7033828171,0.044411
2015-10-27,295.5629137931,0.087295
2015-10-28,304.4420970193,0.129765
2015-10-29,314.8794623027,0.179123
2015-10-30,328.4923211572,0.242657
2015-10-31,314.1195081823,0.16867
2015-11-01,329.8542276447,0.245721
2015-11-02,364.6166279953,0.414516
2015-11-03,400.9231052016,0.58746
2015-11-04,405.4816814728,0.599872
2015-11-05,384.341222969,0.487986
2015-11-06,372.9754178843,0.43041
2015-11-07,386.5045508475,0.494922
2015-11-08,372.4001297487,0.424257
2015-11-09,380.49564436,0.462424
2015-11-10,337.8305023378,0.252362
2015-11-11,308.9221858562,0.110929
2015-11-12,337.5229886032,0.254271
2015-11-13,337.2789582116,0.252133
2015-11-14,333.0471174752,0.23075
2015-11-15,319.9280216248,0.165483
2015-11-16,331.1327250146,0.222177
2015-11-17,335.84978609,0.243782
2015-11-18,335.7445049679,0.24288
2015-11-19,326.2321455289,0.195322
2015-11-20,321.940475453,0.174045
2015-11-21,325.9052311514,0.194118
2015-11-22,323.7169661017,0.182714
2015-11-23,323.0125563413,0.179403
2015-11-24,319.9613565272,0.164203
2015-11-25,328.9604573349,0.209513
2015-11-26,356.255292519,0.345561
2015-11-27,359.2688243717,0.359247
2015-11-28,356.5673226184,0.345078
2015-11-29,371.7076125073,0.420594
2015-11-30,377.3898398597,0.446465
2015-12-01,362.5323758036,0.371174
2015-12-02,359.2224041496,0.35414
2015-12-03,361.2100680888,0.363953
2015-12-04,363.2416317943,0.373579
2015-12-05,389.362958796,0.503721
2015-12-06,393.3191297487,0.521172
2015-12-07,395.3465882525,0.529026
2015-12-08,413.7986604325,0.619356
2015-12-09,417.6326712449,0.632928
2015-12-10,415.7299243133,0.621353
2015-12-11,453.8614801286,0.809056
2015-12-12,435.8557223846,0.715869
2015-12-13,434.4034663939,0.707222
2015-12-14,442.9916896552,0.74625
2015-12-15,464.6178717124,0.850968
2015-12-16,454.1424924021,0.79629
2015-12-17,456.2401346113,0.804732
2015-12-18,463.1757697253,0.83657
2015-12-19,461.3999079486,0.825331
2015-12-20,442.1539900643,0.727182
2015-12-21,437.6401294565,0.703917
2015-12-22,435.2683790181,0.691003
2015-12-23,442.6657270602,0.726465
2015-12-24,455.8787130333,0.791179
2015-12-25,455.7188258328,0.787602
2015-12-26,418.2215315605,0.598482
2015-12-27,422.7058945061,0.621273
2015-12-28,421.0528796026,0.612982
2015-12-29,431.3400213326,0.664646
2015-12-30,426.0436469901,0.637457
2015-12-31,429.6771534191,0.654273
2016-01-01,434.678006429,0.679164
2016-01-02,434.4398772648,0.677549
2016-01-03,430.1361800117,0.65476
2016-01-04,433.4489710696,0.670734
2016-01-05,432.66950263,0.666002
2016-01-06,430.6778696669,0.655257
2016-01-07,459.2089400935,0.794315
2016-01-08,454.1344237288,0.76676
2016-01-09,449.8452162478,0.744282
2016-01-10,448.5802162478,0.73484
2016-01-11,449.0330590298,0.735114
2016-01-12,441.768157218,0.697261
2016-01-13,432.3106452367,0.649486
2016-01-14,429.8232247224,0.636925
2016-01-15,367.8231998831,0.326523
2016-01-16,388.0712045587,0.429437
2016-01-17,382.4820864991,0.401278
2016-01-18,384.8651665693,0.414187
2016-01-19,378.1617250146,0.380689
2016-01-20,420.6229241683,0.593449
2016-01-21,409.2984596727,0.535944
2016-01-22,381.0464593805,0.400939
2016-01-23,386.3706025716,0.427861
2016-01-24,403.4469266511,0.513472
2016-01-25,391.9860973115,0.454431
2016-01-26,391.1429351257,0.450006
2016-01-27,394.6275303741,0.467554
2016-01-28,378.9009956166,0.389176
2016-01-29,378.9999948229,0.391525
2016-01-30,377.2627790766,0.382256
2016-01-31,366.3416876096,0.327477
2016-02-01,371.2234350906,0.355484
2016-02-02,372.9276312098,0.364698
2016-02-03,368.0982066043,0.34125
2016-02-04,389.723081239,0.449872
2016-02-05,384.3984139831,0.423007
2016-02-06,374.6315555231,0.373956
2016-02-07,375.1539175921,0.376591
2016-02-08,370.8143503273,0.355255
2016-02-09,373.5116128609,0.369831
2016-02-10,379.0826116306,0.397718
2016-02-11,377.6391651081,0.390104
2016-02-12,382.2944564582,0.413482
2016-02-13,389.5984324722,0.450202
2016-02-14,406.1506694915,0.533082
2016-02-15,399.267618647,0.497417
2016-02-16,407.0353094681,0.534869
2016-02-17,415.324113384,0.574201
2016-02-18,421.2896629819,0.60316
2016-02-19,419.6265285412,0.592758
2016-02-20,440.1957600818,0.695326
2016-02-21,438.7186126815,0.68665
2016-02-22,437.5352950941,0.679254
2016-02-23,420.0325926096,0.590038
2016-02-24,423.9951125073,0.609105
2016-02-25,424.0908702513,0.609069
2016-02-26,431.7622419638,0.647028
2016-02-27,432.9478459965,0.652402
2016-02-28,433.1022627119,0.651658
2016-02-29,437.7758725891,0.672348
2016-03-01,432.8078671537,0.643929
2016-03-02,423.0797893922,0.593995
2016-03-03,419.2688213326,0.573827
2016-03-04,407.9901542957,0.51672
2016-03-05,397.3144539451,0.462149
2016-03-06,403.7051874635,0.494666
2016-03-07,413.2293661601,0.54193
2016-03-08,411.4259532437,0.532601
2016-03-09,412.5407035067,0.538884
2016-03-10,416.3409286967,0.557492
2016-03-11,419.511934249,0.572999
2016-03-12,410.2641632963,0.525617
2016-03-13,411.8058824664,0.533191
2016-03-14,415.0269572764,0.548869
2016-03-15,415.2664002922,0.549656
2016-03-16,417.0241184687,0.557885
2016-03-17,418.6053638223,0.565174
2016-03-18,408.901587405,0.515481
2016-03-19,409.1244298656,0.516922
2016-03-20,412.0569538282,0.531726
2016-03-21,411.6017740503,0.528564
2016-03-22,416.5816538282,0.552937
2016-03-23,417.3782995324,0.556554
2016-03-24,413.5602399182,0.536312
2016-03-25,416.373243834,0.549822
2016-03-26,416.8230966686,0.551329
2016-03-27,425.454959848,0.594244
2016-03-28,422.9174468147,0.58017
2016-03-29,415.8638287551,0.5438
2016-03-30,412.7776977791,0.527832
2016-03-31,415.9568112215,0.543406
2016-04-01,417.2006602572,0.549279
2016-04-02,419.763056692,0.561885
2016-04-03,420.0735789012,0.563016
2016-04-04,419.5407278784,0.559895
2016-04-05,422.5013644068,0.574263
2016-04-06,421.9071912332,0.569684
2016-04-07,421.4672200468,0.563809
2016-04-08,418.6434605494,0.549336
2016-04-09,418.7586353594,0.549768
2016-04-10,421.9544885447,0.564215
2016-04-11,423.2730440094,0.570374
2016-04-12,427.4276645821,0.590325
2016-04-13,424.8725181181,0.576861
2016-04-14,425.8565949737,0.581532
2016-04-15,430.724418761,0.605624
2016-04-16,432.2163130333,0.612612
2016-04-17,429.3399687317,0.597659
2016-04-18,429.6569336645,0.598855
2016-04-19,437.5687261835,0.638248
2016-04-20,442.6616533022,0.663034
2016-04-21,452.1647028054,0.70987
2016-04-22,448.1344213326,0.687767
2016-04-23,453.914722969,0.715748
2016-04-24,463.3828714202,0.7628
2016-04-25,465.3160066628,0.769262
2016-04-26,469.6087645237,0.788512
2016-04-27,445.7411130918,0.666779
2016-04-28,451.0600617767,0.692848
2016-04-29,457.009965225,0.722131
2016-04-30,449.900484512,0.685337
2016-05-01,455.0107311514,0.70983
2016-05-02,444.9330611923,0.657997
2016-05-03,451.6288503799,0.691702
2016-05-04,448.3679675628,0.674404
2016-05-05,449.3360724722,0.678806
2016-05-06,461.6938623612,0.740191
2016-05-07,461.3618424898,0.737326
2016-05-08,461.3788722969,0.736623
2016-05-09,463.4622316774,0.74626
2016-05-10,451.0796683226,0.682397
2016-05-11,453.8963052601,0.695754
2016-05-12,455.6072559322,0.703659
2016-05-13,457.2419026885,0.711454
2016-05-14,458.1195248393,0.714719
2016-05-15,460.8577206312,0.728076
2016-05-16,455.2240773232,0.699126
2016-05-17,453.545777031,0.68497
2016-05-18,454.4861841029,0.689056
2016-05-19,437.724187142,0.603235
2016-05-20,442.3967992402,0.626152
2016-05-21,444.0782071888,0.634356
2016-05-22,440.5586688486,0.616149
2016-05-23,444.2050572764,0.63396
2016-05-24,445.6744549386,0.64101
2016-05-25,450.5495271771,0.664593
2016-05-26,454.4337223846,0.683307
2016-05-27,471.8201172998,0.766153
2016-05-28,530.910597896,1.060231
2016-05-29,527.5497124489,1.037521
2016-05-30,533.4931490357,1.062455
2016-05-31,530.9436928112,1.045059
2016-06-01,537.6136788428,1.074979
2016-06-02,538.7712431911,1.07529
2016-06-03,570.1759882525,1.230778
2016-06-04,574.2662016365,1.247769
2016-06-05,575.1376380479,1.248467
2016-06-06,585.8571490357,1.297339
2016-06-07,578.469240678,1.256295
2016-06-08,583.0975853302,1.27542
2016-06-09,577.1016997078,1.241938
2016-06-10,579.814993571,1.252037
2016-06-11,605.4495569842,1.377725
2016-06-12,670.3923743425,1.693306
2016-06-13,704.3217781414,1.842706
2016-06-14,684.9483194039,1.736354
2016-06-15,695.0014684395,1.774577
2016-06-16,767.4200312683,2.112704
2016-06-17,750.0146339275,2.013928
2016-06-18,758.2887801286,2.04619
2016-06-19,766.767132671,2.080806
2016-06-20,722.497452367,1.852973
2016-06-21,669.6042046756,1.583417
2016-06-22,594.8329746347,1.215694
2016-06-23,627.67785564,1.37713
2016-06-24,664.1269856809,1.554504
2016-06-25,668.8726841029,1.572972
2016-06-26,630.4342421391,1.380764
2016-06-27,652.2448077148,1.485538
2016-06-28,647.2187683811,1.457995
2016-06-29,638.5863456458,1.413673
2016-06-30,674.2848147282,1.584437
2016-07-01,677.5123857393,1.596099
2016-07-02,702.7393167738,1.716397
2016-07-03,662.5500859147,1.514282
2016-07-04,679.8424533606,1.596334
2016-07-05,668.1659812975,1.534278
2016-07-06,677.6513331385,1.577307
2016-07-07,640.0532361192,1.390621
2016-07-08,665.0517083577,1.510483
2016-07-09,651.9419140269,1.442053
2016-07-10,649.9593409702,1.429323
2016-07-11,650.2725946815,1.427308
2016-07-12,670.0231279953,1.520922
2016-07-13,658.333613384,1.460891
2016-07-14,660.9059601987,1.471043
2016-07-15,666.758671128,1.497275
2016-07-16,665.2756221508,1.487433
2016-07-17,681.0896019871,1.560062
2016-07-18,675.1185791935,1.528078
2016-07-19,674.6603603156,1.521335
2016-07-20,667.3053648743,1.483312
2016-07-21,666.8517393337,1.47884
2016-07-22,650.5629116306,1.398035
2016-07-23,657.3779429573,1.429755
2016-07-24,661.3939798364,1.444185
2016-07-25,655.1195778492,1.411409
2016-07-26,654.6263391584,1.406608
2016-07-27,656.2751468732,1.411644
2016-07-28,656.1964533606,1.409107
2016-07-29,657.5575675044,1.413321
2016-07-30,655.3617301578,1.400286
2016-07-31,624.804487142,1.252463
2016-08-01,606.5092479252,1.165017
2016-08-02,526.9811483343,0.790769
2016-08-03,570.3470409117,0.999825
2016-08-04,583.5421580362,1.060083
2016-08-05,581.2798056692,1.048395
2016-08-06,590.7954029807,1.093748
2016-08-07,594.732324021,1.11149
2016-08-08,591.6292838691,1.095712
2016-08-09,587.9321382233,1.077645
2016-08-10,589.9687583285,1.087782
2016-08-11,589.5858846873,1.085489
2016-08-12,587.1916495617,1.07321
2016-08-13,585.3635816482,1.06358
2016-08-14,571.3870625365,0.995963
2016-08-15,566.5644413209,0.972929
2016-08-16,578.4149241379,1.028631
2016-08-17,573.6637444185,1.005507
2016-08-18,573.263191993,1.002973
2016-08-19,573.9584579193,1.005476
2016-08-20,581.7970701344,1.039444
2016-08-21,580.7921925774,1.033649
2016-08-22,584.9718977206,1.052695
2016-08-23,582.6277473992,1.040881
2016-08-24,578.7018316774,1.021917
2016-08-25,576.0334365868,1.005521
2016-08-26,578.8746534191,1.018067
2016-08-27,570.2009937463,0.976308
2016-08-28,575.1052325541,0.999125
2016-08-29,573.4292675628,0.991259
2016-08-30,575.695698422,1.000769
2016-08-31,572.2727583285,0.982681
2016-09-01,572.2217020456,0.981965
2016-09-02,576.8467673875,1.003163
2016-09-03,600.3744067797,1.113515
2016-09-04,610.5389133255,1.160033
2016-09-05,607.526964173,1.143951
2016-09-06,612.99545827,1.167627
2016-09-07,615.6598191116,1.178318
2016-09-08,630.5501720047,1.246256
2016-09-09,622.9778840444,1.208197
2016-09-10,624.7526404442,1.21501
2016-09-11,608.2466759205,1.135406
2016-09-12,607.707372706,1.131932
2016-09-13,608.6942963179,1.134118
2016-09-14,609.413087668,1.136152
2016-09-15,607.070262595,1.123801
2016-09-16,607.8064380479,1.125486
2016-09-17,607.3814496786,1.122399
2016-09-18,611.5334603156,1.140772
2016-09-19,608.8713063121,1.127112
2016-09-20,608.3717486265,1.121586
2016-09-21,596.9457566335,1.067152
2016-09-22,595.56471654,1.060098
2016-09-23,602.3787849211,1.091219
2016-09-24,602.6873597312,1.092354
2016-09-25,600.6100548802,1.080568
2016-09-26,606.7788106371,1.108132
2016-09-27,605.1516137347,1.099013
2016-09-28,604.6864943892,1.095843
2016-09-29,605.2025619521,1.09733
2016-09-30,608.8658407364,1.113627
2016-10-01,615.4084788428,1.143059
2016-10-02,611.7485783168,1.124892
2016-10-03,612.5903473992,1.126495
2016-10-04,610.0078813559,1.112112
2016-10-05,612.1477809468,1.120794
2016-10-06,611.7608627703,1.117673
2016-10-07,617.9057051432,1.145028
2016-10-08,619.3010017534,1.150077
2016-10-09,617.1010413209,1.138686
2016-10-10,618.0852,1.141909
2016-10-11,642.9813872589,1.2541
2016-10-12,636.5979322034,1.220206
2016-10-13,635.4440953244,1.213126
