d,price_usd,address_10_100
2014-04-07,448.6552750664,95201
2014-04-08,452.803098796,95182
2014-04-09,442.8379849322,95223
2014-04-10,366.9118660634,95156
2014-04-11,421.9435280713,95079
2014-04-12,424.2742126476,95064
2014-04-13,416.362321654,95201
2014-04-14,461.1082465866,95208
2014-04-15,521.6152996061,95306
2014-04-16,531.481846732,95315
2014-04-17,499.8375515447,95428
2014-04-18,483.0200135336,95558
2014-04-19,504.3655951785,95606
2014-04-20,501.5571844492,95643
2014-04-21,498.084530301,95691
2014-04-22,489.5035100292,95794
2014-04-23,490.6329675433,95891
2014-04-24,503.2918010286,95991
2014-04-25,466.4261713442,95945
2014-04-26,459.2267098188,95937
2014-04-27,438.7093637173,96031
2014-04-28,441.5478054681,96127
2014-04-29,447.709930772,96172
2014-04-30,448.875715514,96327
2014-05-01,460.194698256,96401
2014-05-02,452.2397797617,96526
2014-05-03,438.9785880058,96526
2014-05-04,436.6753986447,96591
2014-05-05,432.3381790354,96734
2014-05-06,430.1282053945,96761
2014-05-07,442.1828760959,96662
2014-05-08,440.4027627119,96732
2014-05-09,452.6979997236,96791
2014-05-10,456.7558462887,96834
2014-05-11,439.1144760374,96902
2014-05-12,441.2809555815,97014
2014-05-13,439.0057749854,97017
2014-05-14,444.8482057276,97058
2014-05-15,446.9615587376,97040
2014-05-16,448.7421537113,97111
2014-05-17,449.2222893045,97284
2014-05-18,446.9626414378,97258
2014-05-19,447.4048568089,97288
2014-05-20,490.335648159,97345
2014-05-21,493.9334918177,97484
2014-05-22,526.8142884278,97643
2014-05-23,523.6993202805,97756
2014-05-24,527.6912431327,97906
2014-05-25,573.312458796,97932
2014-05-26,584.8479748685,97938
2014-05-27,573.9282692455,97973
2014-05-28,579.1893188194,98020
2014-05-29,570.3493109293,98043
2014-05-30,620.8463606078,98202
2014-05-31,627.8924206897,98174
2014-06-01,630.0749535359,98301
2014-06-02,663.5057238457,98373
2014-06-03,672.3878971362,98258
2014-06-04,643.8873687902,98381
2014-06-05,661.5035581531,98424
2014-06-06,650.1333158971,98425
2014-06-07,656.8002717709,98547
2014-06-08,657.8199748685,98416
2014-06-09,648.3363223261,98616
2014-06-10,650.936609585,98508
2014-06-11,631.4890222092,98540
2014-06-12,591.9750771479,98610
2014-06-13,597.0449997078,98529
2014-06-14,575.5594617183,98581
2014-06-15,589.7246464056,98720
2014-06-16,590.5674821742,98654
2014-06-17,609.0800029223,98770
2014-06-18,607.6297960257,98840
2014-06-19,595.7514769141,98678
2014-06-20,591.5315227937,98740
2014-06-21,592.7643495032,98794
2014-06-22,599.6346335476,98873
2014-06-23,589.5522998247,99049
2014-06-24,579.9737185856,99127
2014-06-25,562.2367799532,99146
2014-06-26,580.7492302747,99184
2014-06-27,600.638305377,99185
2014-06-28,594.3903042081,99240
2014-06-29,600.8405184103,99194
2014-06-30,638.9461139684,99348
2014-07-01,642.9565967271,99237
2014-07-02,651.2983477499,99401
2014-07-03,646.4133891303,99407
2014-07-04,630.6355029223,99415
2014-07-05,630.4683419053,99438
2014-07-06,634.6726744594,99510
2014-07-07,622.8549789597,99556
2014-07-08,624.8943310929,99484
2014-07-09,621.9390917592,99702
2014-07-10,616.5228497954,99634
2014-07-11,634.4943781414,99702
2014-07-12,636.9239579345,99795
2014-07-13,629.8757504383,99785
2014-07-14,619.1974590883,99870
2014-07-15,621.9346014027,99920
2014-07-16,616.3518822326,99818
2014-07-17,624.2592749854,100030
2014-07-18,630.7501402688,99967
2014-07-19,629.1733644068,99943
2014-07-20,625.2486762127,100153
2014-07-21,621.3053313852,100246
2014-07-22,619.8232644652,100139
2014-07-23,619.7728167738,100019
2014-07-24,602.8796455289,100209
2014-07-25,601.5785143191,100146
2014-07-26,594.7026072472,100198
2014-07-27,591.5754441847,100235
2014-07-28,587.4930049679,100332
2014-07-29,584.1123933372,100397
2014-07-30,562.9146250731,100471
2014-07-31,581.9755619521,100312
2014-08-01,596.5067592051,100249
2014-08-02,589.757261543,100303
2014-08-03,586.7537367037,100368
2014-08-04,587.6083354763,100284
2014-08-05,581.8819886032,100316
2014-08-06,582.2483714202,100253
2014-08-07,586.0466335476,100195
2014-08-08,589.0244126242,100254
2014-08-09,588.9785213326,100343
2014-08-10,589.3735020456,100318
2014-08-11,573.4414839275,100282
2014-08-12,568.3075201636,100369
2014-08-13,548.3701753361,100442
2014-08-14,505.1074997078,100400
2014-08-15,500.3230601327,100565
2014-08-16,521.7479628872,100603
2014-08-17,497.7646589714,100672
2014-08-18,468.9579181765,100883
2014-08-19,486.7943506721,100938
2014-08-20,515.1203538866,100940
2014-08-21,519.3078521333,101062
2014-08-22,516.1593687902,101069
2014-08-23,497.1257594974,101145
2014-08-24,508.4307419638,101223
2014-08-25,501.6102866745,101225
2014-08-26,511.8523217417,101285
2014-08-27,510.1623237873,101206
2014-08-28,506.2851516657,101265
2014-08-29,508.8665718878,99648
2014-08-30,501.2757232613,99764
2014-08-31,478.5114254822,99786
2014-09-01,474.5414897721,99877
2014-09-02,474.4306706604,99814
2014-09-03,473.9592033898,99802
2014-09-04,489.5552013442,99822
2014-09-05,478.7497828755,99814
2014-09-06,480.6424918177,99810
2014-09-07,478.3655008767,99860
2014-09-08,468.9754959088,99856
2014-09-09,473.5120271771,99865
2014-09-10,477.7784175921,100026
2014-09-11,477.2706820573,99915
2014-09-12,473.9972822911,100143
2014-09-13,477.9609739918,100114
2014-09-14,475.6480639977,100194
2014-09-15,472.6556297487,100246
2014-09-16,464.1777545295,100232
2014-09-17,456.3398912916,100311
2014-09-18,426.880106955,100355
2014-09-19,393.8938907072,100302
2014-09-20,411.041342782,100260
2014-09-21,400.4045306838,100268
2014-09-22,400.8816221508,100248
2014-09-23,438.4918009936,100308
2014-09-24,423.7000917592,100311
2014-09-25,409.5377498539,100416
2014-09-26,405.2982518995,100406
2014-09-27,400.5993345996,100347
2014-09-28,375.5499897721,100434
2014-09-29,373.0645578609,100353
2014-09-30,389.2640404115,100332
2014-10-01,382.9093658679,100358
2014-10-02,372.5256990064,100383
2014-10-03,357.6657136178,100501
2014-10-04,328.8261130918,100338
2014-10-05,322.826261543,100301
2014-10-06,326.8035327294,100295
2014-10-07,333.5701949153,100395
2014-10-08,354.4073343074,100431
2014-10-09,361.7164248977,100484
2014-10-10,358.8903908101,100445
2014-10-11,361.9083769725,100558
2014-10-12,377.8712437171,100612
2014-10-13,391.9942089421,100616
2014-10-14,400.8805920544,100758
2014-10-15,394.6258798948,100907
2014-10-16,382.3214763296,100905
2014-10-17,382.2007895967,101001
2014-10-18,391.2931770894,101030
2014-10-19,388.6844979544,101056
2014-10-20,381.1908585622,101183
2014-10-21,385.2046335412,101218
2014-10-22,380.7787632963,101371
2014-10-23,357.3447931034,101537
2014-10-24,357.4884339568,101603
2014-10-25,345.8112466394,101697
2014-10-26,353.081956166,101755
2014-10-27,350.0157118644,101821
2014-10-28,354.6538050847,101875
2014-10-29,333.5993500877,102110
2014-10-30,344.6093822326,102194
2014-10-31,337.1829126242,102399
2014-11-01,324.3713150205,102488
2014-11-02,324.2485666277,102477
2014-11-03,325.3618655757,102450
2014-11-04,329.6577039743,102590
2014-11-05,338.8057653419,102613
2014-11-06,349.6899117475,102797
2014-11-07,342.1332881356,102734
2014-11-08,345.7163325541,102725
2014-11-09,363.6100517241,102681
2014-11-10,365.5022539451,102822
2014-11-11,367.8254669784,102852
2014-11-12,422.5914196376,102961
2014-11-13,421.914471654,102959
2014-11-14,398.3888828171,102975
2014-11-15,377.9938407364,103042
2014-11-16,390.205823495,102673
2014-11-17,387.5010315605,102641
2014-11-18,373.8645645821,102877
2014-11-19,377.6133980129,102927
2014-11-20,356.1812653419,102866
2014-11-21,350.7488588545,102909
2014-11-22,352.4555146113,103036
2014-11-23,367.773242256,103057
2014-11-24,376.9942238457,103032
2014-11-25,376.7556300409,103059
2014-11-26,367.5302080655,103112
2014-11-27,369.5302273524,103155
2014-11-28,377.8969319112,103435
2014-11-29,376.0763354763,103170
2014-11-30,378.6903971362,103242
2014-12-01,379.1119789597,103195
2014-12-02,382.9467963179,103088
2014-12-03,375.916019287,103073
2014-12-04,368.8455680888,103186
2014-12-05,378.4283296318,103263
2014-12-06,375.1379511981,103194
2014-12-07,376.6397931034,103381
2014-12-08,363.2156767972,103373
2014-12-09,351.1068378141,103314
2014-12-10,347.8813939217,103372
2014-12-11,348.5930061368,103495
2014-12-12,353.1906125073,103645
2014-12-13,349.2429450614,103584
2014-12-14,356.0797215079,103661
2014-12-15,347.0951814728,103914
2014-12-16,328.6133202805,103919
2014-12-17,320.297613384,103858
2014-12-18,313.5116511794,103757
2014-12-19,318.2428886616,103796
2014-12-20,330.0657583285,103967
2014-12-21,320.992670076,103961
2014-12-22,331.8425844535,103967
2014-12-23,336.0841285798,103939
2014-12-24,323.0322977791,103979
2014-12-25,318.99614436,103950
2014-12-26,329.2103419053,104006
2014-12-27,315.9684438925,104052
2014-12-28,317.0104804208,104127
2014-12-29,313.0655315605,104156
2014-12-30,310.4420040912,104138
2014-12-31,320.6622872589,104258
2015-01-01,314.7764719462,104206
2015-01-02,315.9427317358,104278
2015-01-03,285.6473097604,104308
2015-01-04,263.3345748101,104108
2015-01-05,275.0038515488,104152
2015-01-06,287.5495210403,104170
2015-01-07,297.5355651666,104185
2015-01-08,284.3423918761,104145
2015-01-09,292.5011145529,104410
2015-01-10,276.2305321449,104518
2015-01-11,268.755515488,104654
2015-01-12,268.6172320281,104701
2015-01-13,224.1081177674,104780
2015-01-14,175.6376405611,104448
2015-01-15,212.3410113968,104565
2015-01-16,207.595204851,104477
2015-01-17,199.8248366452,104586
2015-01-18,211.1325184103,104638
2015-01-19,216.8946949153,104733
2015-01-20,211.9198538866,104813
2015-01-21,227.9042104033,104713
2015-01-22,233.6473828171,104931
2015-01-23,233.1328524255,104823
2015-01-24,249.0821239042,104845
2015-01-25,254.5179412624,104900
2015-01-26,273.952244886,104967
2015-01-27,264.7538045003,105014
2015-01-28,235.7358404442,105024
2015-01-29,233.9573734658,105033
2015-01-30,228.8961899474,105199
2015-01-31,217.3321560491,105193
2015-02-01,227.1113012858,105259
2015-02-02,240.0924199299,105289
2015-02-03,227.7756957919,105409
2015-02-04,226.7811341321,105228
2015-02-05,217.0111510812,105484
2015-02-06,222.7249693162,105568
2015-02-07,228.6471274109,105507
2015-02-08,224.0359888954,105562
2015-02-09,220.7684938632,105620
2015-02-10,220.8881542957,105605
2015-02-11,219.4958597312,105737
2015-02-12,222.5832279369,105833
2015-02-13,236.5553638223,105798
2015-02-14,257.6276957919,105819
2015-02-15,234.4458030392,105711
2015-02-16,235.0861268264,105803
2015-02-17,243.9057942724,105729
2015-02-18,235.9952323203,105831
2015-02-19,241.8722539451,105847
2015-02-20,245.5307752776,105893
2015-02-21,245.59600263,106045
2015-02-22,236.6906683226,106043
2015-02-23,239.0660178258,105934
2015-02-24,239.8692621274,105908
2015-02-25,238.2361110462,106015
2015-02-26,237.0444023963,106032
2015-02-27,255.1167744009,106012
2015-02-28,254.9484485681,106004
2015-03-01,260.6513308007,106140
2015-03-02,276.3226136762,106161
2015-03-03,282.7059009351,106205
2015-03-04,273.4475365283,106157
2015-03-05,276.2688091759,106266
2015-03-06,273.3181148451,106326
2015-03-07,276.4033573933,106428
2015-03-08,275.3380338983,106310
2015-03-09,290.1300590298,106290
2015-03-10,292.3203831093,106335
2015-03-11,296.6933293396,106371
2015-03-12,295.8003448276,106262
2015-03-13,285.9110263004,106280
2015-03-14,283.6083062537,106337
2015-03-15,287.2701420222,106446
2015-03-16,291.3921180596,106496
2015-03-17,285.2483965517,106520
2015-03-18,257.2861601403,106401
2015-03-19,262.0929479836,106828
2015-03-20,262.9664921099,106926
2015-03-21,261.1842974869,106983
2015-03-22,268.8994158387,106923
2015-03-23,266.7779929866,106658
2015-03-24,246.8350829924,106663
2015-03-25,246.7191367621,106660
2015-03-26,249.532993571,106741
2015-03-27,247.3788983051,106870
2015-03-28,253.2316139684,106892
2015-03-29,242.9676142607,106914
2015-03-30,248.3369345412,106975
2015-03-31,244.7124856809,106979
2015-04-01,247.1858194039,107315
2015-04-02,253.6300704267,107226
2015-04-03,254.833163647,107243
2015-04-04,253.9458486265,107232
2015-04-05,261.1121361777,107282
2015-04-06,256.3673869082,107414
2015-04-07,254.8318980129,107344
2015-04-08,245.8252104033,107477
2015-04-09,243.8606361777,107474
2015-04-10,235.8719006429,107464
2015-04-11,237.4090677966,107508
2015-04-12,237.1410423729,107499
2015-04-13,225.5056358854,107618
2015-04-14,219.7572367037,107724
2015-04-15,223.3139079486,107777
2015-04-16,228.4938153127,107814
2015-04-17,222.7850601987,107762
2015-04-18,223.3980441262,107792
2015-04-19,223.284135301,107884
2015-04-20,224.8949035652,107952
2015-04-21,234.9393565167,108038
2015-04-22,233.822418761,108084
2015-04-23,235.9332936879,108182
2015-04-24,231.4585923437,108164
2015-04-25,226.4459929866,108289
2015-04-26,220.5034067797,108391
2015-04-27,227.3259903565,108385
2015-04-28,225.5493687902,108395
2015-04-29,225.6692884278,108356
2015-04-30,236.3279760374,108307
2015-05-01,232.7465827002,108337
2015-05-02,235.5400771479,108379
2015-05-03,240.4642489772,108332
2015-05-04,238.9766613092,108334
2015-05-05,236.0233834015,108493
2015-05-06,229.4812193004,108552
2015-05-07,237.1306873174,108586
2015-05-08,244.3834728229,108536
2015-05-09,242.7059500292,108494
2015-05-10,240.7314839275,108554
2015-05-11,242.2498372297,108557
2015-05-12,242.2090920514,108650
2015-05-13,236.5502659264,108705
2015-05-14,236.9489167154,108879
2015-05-15,237.4845023378,108910
2015-05-16,235.8121344243,108899
2015-05-17,236.963682934,108917
2015-05-18,232.8838496154,108834
2015-05-19,231.9744468147,109109
2015-05-20,234.1903062537,109044
2015-05-21,235.5538217417,109062
2015-05-22,240.3232036821,109021
2015-05-23,238.9632817066,109027
2015-05-24,240.7117583285,109027
2015-05-25,237.0035432496,109086
2015-05-26,236.7962612507,109085
2015-05-27,237.2035964348,109078
2015-05-28,236.9568819404,109150
2015-05-29,236.6465265926,109222
2015-05-30,232.7887700175,109281
2015-05-31,229.4505479252,109206
2015-06-01,223.2827019287,109251
2015-06-02,225.3208009936,109338
2015-06-03,225.2130634132,109328
2015-06-04,223.5400768556,109360
2015-06-05,224.7310718878,109440
2015-06-06,225.1605131502,109508
2015-06-07,223.4116858562,109602
2015-06-08,228.7742913501,109648
2015-06-09,229.3705295149,109844
2015-06-10,228.5884874342,109799
2015-06-11,229.5844117475,109774
2015-06-12,229.8112185102,109859
2015-06-13,233.0153445354,109737
2015-06-14,232.5071087084,109811
2015-06-15,236.7909628872,109873
2015-06-16,251.4326767972,109651
2015-06-17,247.9693176505,109668
2015-06-18,249.0124795441,109640
2015-06-19,244.8034842198,109716
2015-06-20,245.5825131502,109677
2015-06-21,244.3002600818,109685
2015-06-22,247.0178924605,109870
2015-06-23,244.1847632963,109919
2015-06-24,240.4515452951,109845
2015-06-25,242.3478576856,109918
2015-06-26,242.96799737,109952
2015-06-27,251.5293267095,109907
2015-06-28,249.0582857978,109798
2015-06-29,256.6502223846,109883
2015-06-30,263.854356865,109883
2015-07-01,258.0426475745,109965
2015-07-02,254.747113384,110143
2015-07-03,256.0870428334,110161
2015-07-04,260.509239626,110153
2015-07-05,271.3024582116,110110
2015-07-06,269.1379400935,109938
2015-07-07,266.4699190532,110008
2015-07-08,270.5761428989,110102
2015-07-09,269.6803047925,110103
2015-07-10,285.5587808299,110005
2015-07-11,293.9174538282,110062
2015-07-12,311.4818798948,110011
2015-07-13,292.6492238457,110104
2015-07-14,287.7409514904,110089
2015-07-15,285.9228854471,110052
2015-07-16,278.5327492694,109966
2015-07-17,280.0647247224,109979
2015-07-18,277.354635301,109966
2015-07-19,275.2819894798,109938
2015-07-20,279.114393045,110137
2015-07-21,276.6524126242,110244
2015-07-22,277.7643690824,110214
2015-07-23,276.8116285798,110284
2015-07-24,289.3059763296,110377
2015-07-25,289.5076399766,110347
2015-07-26,293.314842782,110306
2015-07-27,294.4267618352,110303
2015-07-28,295.4101252688,110365
2015-07-29,289.855836353,110495
2015-07-30,288.2362606663,110588
2015-07-31,284.5973243717,110534
2015-08-01,281.6688462887,110443
2015-08-02,282.423006429,110549
2015-08-03,282.1850523086,110615
2015-08-04,285.2866174752,110766
2015-08-05,282.3388869082,110871
2015-08-06,278.995748685,110878
2015-08-07,279.4887150789,110945
2015-08-08,261.4502755698,110944
2015-08-09,266.3420204559,110906
2015-08-10,264.9288252484,111019
2015-08-11,271.4217361192,111000
2015-08-12,268.143868498,111200
2015-08-13,264.6916279953,111164
2015-08-14,266.3559415546,111452
2015-08-15,261.9368366452,111465
2015-08-16,258.9308173898,111426
2015-08-17,258.0093983051,111508
2015-08-18,217.8858831169,111614
2015-08-19,227.2182518995,111801
2015-08-20,235.5238831093,111863
2015-08-21,232.8006178399,111877
2015-08-22,230.6391732905,111860
2015-08-23,228.6730739334,112054
2015-08-24,211.9559175921,112155
2015-08-25,222.6550394506,112183
2015-08-26,226.1167001753,112270
2015-08-27,224.9398772648,112461
2015-08-28,232.1708082992,112569
2015-08-29,229.8262001753,112657
2015-08-30,229.0195724722,112773
2015-08-31,230.6894661017,112696
2015-09-01,227.9555704267,112806
2015-09-02,229.5021807095,113004
2015-09-03,227.1071215663,113055
2015-09-04,231.1775634132,113175
2015-09-05,235.9030061368,113156
2015-09-06,240.8054722385,113229
2015-09-07,240.6336157218,113312
2015-09-08,244.1749526593,113434
2015-09-09,238.7224631794,113479
2015-09-10,238.7504772063,113523
2015-09-11,240.8450081169,113607
2015-09-12,236.3518321765,113621
2015-09-13,230.5488373174,113475
2015-09-14,230.9487939801,113729
2015-09-15,230.3985900058,113883
2015-09-16,229.0432857978,114079
2015-09-17,233.2026978375,114226
2015-09-18,233.1751309176,114196
2015-09-19,232.2415680888,114366
2015-09-20,231.3623237873,114358
2015-09-21,226.7734479836,114229
2015-09-22,230.6263047925,114391
2015-09-23,230.1324377557,114484
2015-09-24,234.319868498,114658
2015-09-25,235.5382218001,114780
2015-09-26,234.591814436,115010
2015-09-27,233.2433097604,115020
2015-09-28,240.0172653419,115119
2015-09-29,237.3362337814,115236
2015-09-30,236.7398480421,114888
2015-10-01,238.2298138515,114957
2015-10-02,237.9370073057,115060
2015-10-03,239.7358977206,115216
2015-10-04,239.5169248977,115046
2015-10-05,240.9612138334,115258
2015-10-06,246.9404982466,115181
2015-10-07,243.7344868498,115313
2015-10-08,243.0296329632,115393
2015-10-09,244.4488874927,115565
2015-10-10,245.9559243133,115656
2015-10-11,248.5281654004,115602
2015-10-12,246.0936373466,115772
2015-10-13,250.4713007013,115730
2015-10-14,253.1423255406,115728
2015-10-15,254.6930150029,115482
2015-10-16,262.7373632379,115546
2015-10-17,271.9309389246,115761
2015-10-18,263.4816773816,115652
2015-10-19,264.3627282291,115886
2015-10-20,270.8322118644,116051
2015-10-21,268.0402177089,116117
2015-10-22,275.4149564582,116392
2015-10-23,278.6127780269,116643
2015-10-24,283.6111428989,117113
2015-10-25,286.0496934541,117310
2015-10-26,286.7033828171,117924
2015-10-27,295.5629137931,118090
2015-10-28,304.4420970193,117828
2015-10-29,314.8794623027,118361
2015-10-30,328.4923211572,118016
2015-10-31,314.1195081823,117659
2015-11-01,329.8542276447,117639
2015-11-02,364.6166279953,117883
2015-11-03,400.9231052016,117722
2015-11-04,405.4816814728,117808
2015-11-05,384.341222969,117878
2015-11-06,372.9754178843,118046
2015-11-07,386.5045508475,119117
2015-11-08,372.4001297487,119487
2015-11-09,380.49564436,120160
2015-11-10,337.8305023378,119362
2015-11-11,308.9221858562,118545
2015-11-12,337.5229886032,119265
2015-11-13,337.2789582116,119977
2015-11-14,333.0471174752,120754
2015-11-15,319.9280216248,121281
2015-11-16,331.1327250146,121041
2015-11-17,335.84978609,119743
2015-11-18,335.7445049679,119898
2015-11-19,326.2321455289,120472
2015-11-20,321.940475453,120899
2015-11-21,325.9052311514,121154
2015-11-22,323.7169661017,121450
2015-11-23,323.0125563413,121643
2015-11-24,319.9613565272,121978
2015-11-25,328.9604573349,122244
2015-11-26,356.255292519,121939
2015-11-27,359.2688243717,120046
2015-11-28,356.5673226184,120614
2015-11-29,371.7076125073,120998
2015-11-30,377.3898398597,121363
2015-12-01,362.5323758036,122155
2015-12-02,359.2224041496,122152
2015-12-03,361.2100680888,121275
2015-12-04,363.2416317943,121881
2015-12-05,389.362958796,123814
2015-12-06,393.3191297487,125433
2015-12-07,395.3465882525,125993
2015-12-08,413.7986604325,125154
2015-12-09,417.6326712449,125573
2015-12-10,415.7299243133,125563
2015-12-11,453.8614801286,124854
2015-12-12,435.8557223846,125006
2015-12-13,434.4034663939,125267
2015-12-14,442.9916896552,125479
2015-12-15,464.6178717124,124691
2015-12-16,454.1424924021,123996
2015-12-17,456.2401346113,123637
2015-12-18,463.1757697253,123899
2015-12-19,461.3999079486,123833
2015-12-20,442.1539900643,124071
2015-12-21,437.6401294565,124463
2015-12-22,435.2683790181,123889
2015-12-23,442.6657270602,124005
2015-12-24,455.8787130333,123928
2015-12-25,455.7188258328,123756
2015-12-26,418.2215315605,123305
2015-12-27,422.7058945061,123274
2015-12-28,421.0528796026,123242
2015-12-29,431.3400213326,123365
2015-12-30,426.0436469901,123272
2015-12-31,429.6771534191,123400
2016-01-01,434.678006429,123290
2016-01-02,434.4398772648,123280
2016-01-03,430.1361800117,123213
2016-01-04,433.4489710696,123265
2016-01-05,432.66950263,123129
2016-01-06,430.6778696669,122905
2016-01-07,459.2089400935,123039
2016-01-08,454.1344237288,123079
2016-01-09,449.8452162478,123068
2016-01-10,448.5802162478,123217
2016-01-11,449.0330590298,122988
2016-01-12,441.768157218,122766
2016-01-13,432.3106452367,122695
2016-01-14,429.8232247224,122934
2016-01-15,367.8231998831,122730
2016-01-16,388.0712045587,122676
2016-01-17,382.4820864991,122221
2016-01-18,384.8651665693,122229
2016-01-19,378.1617250146,121571
2016-01-20,420.6229241683,121784
2016-01-21,409.2984596727,121688
2016-01-22,381.0464593805,121035
2016-01-23,386.3706025716,121156
2016-01-24,403.4469266511,119884
2016-01-25,391.9860973115,117492
2016-01-26,391.1429351257,117772
2016-01-27,394.6275303741,117526
2016-01-28,378.9009956166,117529
2016-01-29,378.9999948229,118465
2016-01-30,377.2627790766,119207
2016-01-31,366.3416876096,119386
2016-02-01,371.2234350906,120634
2016-02-02,372.9276312098,121318
2016-02-03,368.0982066043,122014
2016-02-04,389.723081239,121876
2016-02-05,384.3984139831,121380
2016-02-06,374.6315555231,121624
2016-02-07,375.1539175921,122024
2016-02-08,370.8143503273,121876
2016-02-09,373.5116128609,121242
2016-02-10,379.0826116306,121200
2016-02-11,377.6391651081,121095
2016-02-12,382.2944564582,121529
2016-02-13,389.5984324722,121394
2016-02-14,406.1506694915,121504
2016-02-15,399.267618647,121463
2016-02-16,407.0353094681,121482
2016-02-17,415.324113384,121428
2016-02-18,421.2896629819,121482
2016-02-19,419.6265285412,121406
2016-02-20,440.1957600818,121000
2016-02-21,438.7186126815,121060
2016-02-22,437.5352950941,121000
2016-02-23,420.0325926096,120889
2016-02-24,423.9951125073,121072
2016-02-25,424.0908702513,120234
2016-02-26,431.7622419638,120039
2016-02-27,432.9478459965,119971
2016-02-28,433.1022627119,119659
2016-02-29,437.7758725891,120442
2016-03-01,432.8078671537,120688
2016-03-02,423.0797893922,120673
2016-03-03,419.2688213326,120094
2016-03-04,407.9901542957,118884
2016-03-05,397.3144539451,118832
2016-03-06,403.7051874635,118491
2016-03-07,413.2293661601,118599
2016-03-08,411.4259532437,118734
2016-03-09,412.5407035067,118691
2016-03-10,416.3409286967,118482
2016-03-11,419.511934249,118032
2016-03-12,410.2641632963,117994
2016-03-13,411.8058824664,117982
2016-03-14,415.0269572764,118055
2016-03-15,415.2664002922,118067
2016-03-16,417.0241184687,117879
2016-03-17,418.6053638223,117867
2016-03-18,408.901587405,117732
2016-03-19,409.1244298656,117923
2016-03-20,412.0569538282,118085
2016-03-21,411.6017740503,118173
2016-03-22,416.5816538282,118168
2016-03-23,417.3782995324,117913
2016-03-24,413.5602399182,117313
2016-03-25,416.373243834,117265
2016-03-26,416.8230966686,117258
2016-03-27,425.454959848,117108
2016-03-28,422.9174468147,117028
2016-03-29,415.8638287551,117170
2016-03-30,412.7776977791,117362
2016-03-31,415.9568112215,117473
2016-04-01,417.2006602572,117511
2016-04-02,419.763056692,117552
2016-04-03,420.0735789012,117691
2016-04-04,419.5407278784,118056
2016-04-05,422.5013644068,117855
2016-04-06,421.9071912332,117965
2016-04-07,421.4672200468,118212
2016-04-08,418.6434605494,118175
2016-04-09,418.7586353594,118146
2016-04-10,421.9544885447,118247
2016-04-11,423.2730440094,118384
2016-04-12,427.4276645821,118145
2016-04-13,424.8725181181,118163
2016-04-14,425.8565949737,118325
2016-04-15,430.724418761,118334
2016-04-16,432.2163130333,118464
2016-04-17,429.3399687317,118531
2016-04-18,429.6569336645,118687
2016-04-19,437.5687261835,118776
2016-04-20,442.6616533022,118711
2016-04-21,452.1647028054,118923
2016-04-22,448.1344213326,118887
2016-04-23,453.914722969,118818
2016-04-24,463.3828714202,119106
2016-04-25,465.3160066628,119210
2016-04-26,469.6087645237,119311
2016-04-27,445.7411130918,119303
2016-04-28,451.0600617767,119443
2016-04-29,457.009965225,119578
2016-04-30,449.900484512,119637
2016-05-01,455.0107311514,119731
2016-05-02,444.9330611923,119777
2016-05-03,451.6288503799,119717
2016-05-04,448.3679675628,118967
2016-05-05,449.3360724722,119202
2016-05-06,461.6938623612,119532
2016-05-07,461.3618424898,119497
2016-05-08,461.3788722969,119624
2016-05-09,463.4622316774,119723
2016-05-10,451.0796683226,119752
2016-05-11,453.8963052601,119953
2016-05-12,455.6072559322,119951
2016-05-13,457.2419026885,119995
2016-05-14,458.1195248393,119830
2016-05-15,460.8577206312,120010
2016-05-16,455.2240773232,119995
2016-05-17,453.545777031,120067
2016-05-18,454.4861841029,120109
2016-05-19,437.724187142,120226
2016-05-20,442.3967992402,120264
2016-05-21,444.0782071888,120190
2016-05-22,440.5586688486,120240
2016-05-23,444.2050572764,120292
2016-05-24,445.6744549386,120602
2016-05-25,450.5495271771,120593
2016-05-26,454.4337223846,120285
2016-05-27,471.8201172998,120614
2016-05-28,530.910597896,121331
2016-05-29,527.5497124489,120846
2016-05-30,533.4931490357,119929
2016-05-31,530.9436928112,119841
2016-06-01,537.6136788428,119892
2016-06-02,538.7712431911,119908
2016-06-03,570.1759882525,120054
2016-06-04,574.2662016365,120084
2016-06-05,575.1376380479,121171
2016-06-06,585.8571490357,121700
2016-06-07,578.469240678,122172
2016-06-08,583.0975853302,122620
2016-06-09,577.1016997078,121158
2016-06-10,579.814993571,122017
2016-06-11,605.4495569842,122681
2016-06-12,670.3923743425,123197
2016-06-13,704.3217781414,123313
2016-06-14,684.9483194039,123103
2016-06-15,695.0014684395,122503
2016-06-16,767.4200312683,121710
2016-06-17,750.0146339275,121593
2016-06-18,758.2887801286,121583
2016-06-19,766.767132671,121628
2016-06-20,722.497452367,121638
2016-06-21,669.6042046756,121897
2016-06-22,594.8329746347,120735
2016-06-23,627.67785564,120706
2016-06-24,664.1269856809,120816
2016-06-25,668.8726841029,120991
2016-06-26,630.4342421391,121331
2016-06-27,652.2448077148,121489
2016-06-28,647.2187683811,121645
2016-06-29,638.5863456458,121383
2016-06-30,674.2848147282,121447
2016-07-01,677.5123857393,121727
2016-07-02,702.7393167738,122174
2016-07-03,662.5500859147,122544
2016-07-04,679.8424533606,122698
2016-07-05,668.1659812975,122818
2016-07-06,677.6513331385,122206
2016-07-07,640.0532361192,122273
2016-07-08,665.0517083577,121999
2016-07-09,651.9419140269,121993
2016-07-10,649.9593409702,122130
2016-07-11,650.2725946815,122172
