d,Close,111dma
2016-01-08,454.1344237288,341.8467233322342
2016-01-09,449.8452162478,343.8150376787252
2016-01-10,448.5802162478,345.81329685227655
2016-01-11,449.0330590298,347.7809252688288
2016-01-12,441.768157218,349.6875533720928
2016-01-13,432.3106452367,351.4712540634324
2016-01-14,429.8232247224,353.2215694050748
2016-01-15,367.8231998831,354.42185215685043
2016-01-16,388.0712045587,355.81669805593424
2016-01-17,382.4820864991,357.1001649132063
2016-01-18,384.8651665693,358.429254397782
2016-01-19,378.1617250146,359.7033253614982
2016-01-20,420.6229241683,361.3465065355234
2016-01-21,409.2984596727,362.89030340369465
2016-01-22,381.0464593805,364.16337152675675
2016-01-23,386.3706025716,365.48637763192704
2016-01-24,403.4469266511,366.9502128825369
2016-01-25,391.9860973115,368.2569299912297
2016-01-26,391.1429351257,369.58493402975137
2016-01-27,394.6275303741,370.95068085327296
2016-01-28,378.9009956166,372.1619611066414
2016-01-29,378.9999948229,373.3605563364577
2016-01-30,377.2627790766,374.52032763083787
2016-01-31,366.3416876096,375.60364339897296
2016-02-01,371.2234350906,376.69150046554324
2016-02-02,372.9276312098,377.770647363464
2016-02-03,368.0982066043,378.7923157562694
2016-02-04,389.723081239,379.93633123375673
2016-02-05,384.3984139831,380.9495517297793
2016-02-06,374.6315555231,381.9509019833063
2016-02-07,375.1539175921,382.94902080639645
2016-02-08,370.8143503273,383.84976079254864
2016-02-09,373.5116128609,384.79995354166573
2016-02-10,379.0826116306,385.7338963810568
2016-02-11,377.6391651081,386.6260259944009
2016-02-12,382.2944564582,387.51506485529546
2016-02-13,389.5984324722,388.4479363779811
2016-02-14,406.1506694915,389.52403805973245
2016-02-15,399.267618647,390.4583146800378
2016-02-16,407.0353094681,391.38257785525224
2016-02-17,415.324113384,392.2874846217504
2016-02-18,421.2896629819,393.12349671026124
2016-02-19,419.6265285412,394.07401040718827
2016-02-20,440.1957600818,395.06807826698196
2016-02-21,438.7186126815,395.7356637146054
2016-02-22,437.5352950941,396.0655032631865
2016-02-23,420.0325926096,396.1965925527072
2016-02-24,423.9951125073,396.5538348008
2016-02-25,424.0908702513,397.01433437167384
2016-02-26,431.7622419638,397.4220613186675
2016-02-27,432.9478459965,397.9675362398189
2016-02-28,433.1022627119,398.44146973848467
2016-02-29,437.7758725891,399.3418784794874
2016-03-01,432.8078671537,400.45796569838376
2016-03-02,423.0797893922,401.22874768747386
2016-03-03,419.2688213326,401.9673951029784
2016-03-04,407.9901542957,402.64255759685676
2016-03-05,397.3144539451,403.3397326628054
2016-03-06,403.7051874635,403.9935386308135
2016-03-07,413.2293661601,404.6906519647784
2016-03-08,411.4259532437,405.3724668141099
2016-03-09,412.5407035067,406.1500213904865
2016-03-10,416.3409286967,407.0004759242135
2016-03-11,419.511934249,407.8437795557234
2016-03-12,410.2641632963,408.62348403495406
2016-03-13,411.8058824664,409.423423909955
2016-03-14,415.0269572764,410.2798707635513
2016-03-15,415.2664002922,411.0574017811847
2016-03-16,417.0241184687,411.60486868163247
2016-03-17,418.6053638223,412.13943210010626
2016-03-18,408.901587405,412.61091196304864
2016-03-19,409.1244298656,412.948000407718
2016-03-20,412.0569538282,413.2603167497766
2016-03-21,411.6017740503,413.70238340064776
2016-03-22,416.5816538282,414.2191333977522
2016-03-23,417.3782995324,414.72515350084774
2016-03-24,413.5602399182,415.1784742947567
2016-03-25,416.373243834,415.421810196
2016-03-26,416.8230966686,415.6335576457289
2016-03-27,425.454959848,415.90480423667924
2016-03-28,422.9174468147,415.98695546534776
2016-03-29,415.8638287551,415.9710199474216
2016-03-30,412.7776977791,415.94442331197837
2016-03-31,415.9568112215,415.6029398083108
2016-04-01,417.2006602572,415.43487618554144
2016-04-02,419.763056692,415.30298060264147
2016-04-03,420.0735789012,415.09651113638915
2016-04-04,419.5407278784,414.6904107414883
2016-04-05,422.5013644068,414.4053555343234
2016-04-06,421.9071912332,414.0960497381243
2016-04-07,421.4672200468,413.720297038318
2016-04-08,418.6434605494,413.33510381850544
2016-04-09,418.7586353594,413.1243348572
2016-04-10,421.9544885447,412.9830227769135
2016-04-11,423.2730440094,412.87495669575407
2016-04-12,427.4276645821,412.737676853609
2016-04-13,424.8725181181,412.45834176428286
2016-04-14,425.8565949737,412.18931265744413
2016-04-15,430.724418761,412.3019512808721
2016-04-16,432.2163130333,412.3876307270631
2016-04-17,429.3399687317,412.4622891876856
2016-04-18,429.6569336645,412.44712623572076
2016-04-19,437.5687261835,412.55095577800364
2016-04-20,442.6616533022,412.6679332544279
2016-04-21,452.1647028054,412.8254710596207
2016-04-22,448.1344213326,412.9488453305018
2016-04-23,453.914722969,413.1630664382252
2016-04-24,463.3828714202,413.4327412161586
2016-04-25,465.3160066628,413.72685386510267
2016-04-26,469.6087645237,414.07758264759644
2016-04-27,445.7411130918,413.9562508728063
2016-04-28,451.0600617767,413.9285539182829
2016-04-29,457.009965225,413.99310120636574
2016-04-30,449.900484512,414.0049955150522
2016-05-01,455.0107311514,414.05884841704864
2016-05-02,444.9330611923,414.08736106546576
2016-05-03,451.6288503799,414.2613989496387
2016-05-04,448.3679675628,414.42846870495765
2016-05-05,449.3360724722,415.162818908463
2016-05-06,461.6938623612,415.82608609587294
2016-05-07,461.3618424898,416.53671452822164
2016-05-08,461.3788722969,417.2260271924342
2016-05-09,463.4622316774,417.9945002254325
2016-05-10,451.0796683226,418.26888530790364
2016-05-11,453.8963052601,418.67066770058284
2016-05-12,455.6072559322,419.3423865884361
2016-05-13,457.2419026885,419.9808667696694
2016-05-14,458.1195248393,420.4734126992928
2016-05-15,460.8577206312,421.0938777742451
2016-05-16,455.2240773232,421.6711853616099
2016-05-17,453.545777031,422.20198037653694
2016-05-18,454.4861841029,422.88292802055764
2016-05-19,437.724187142,423.41197479820727
2016-05-20,442.3967992402,423.99876777265405
2016-05-21,444.0782071888,424.6990967778721
2016-05-22,440.5586688486,425.32373852343966
2016-05-23,444.2050572764,425.9658774970126
2016-05-24,445.6744549386,426.66476261714143
2016-05-25,450.5495271771,427.2127486165838
2016-05-26,454.4337223846,427.8436973409216
2016-05-27,471.8201172998,428.7192699695405
2016-05-28,530.910597896,430.1224833056117
2016-05-29,527.5497124489,431.5345135949954
2016-05-30,533.4931490357,432.9757886956694
2016-05-31,530.9436928112,434.34390654414324
2016-06-01,537.6136788428,435.7851183795909
2016-06-02,538.7712431911,437.1948191609685
2016-06-03,570.1759882525,438.82164398781805
2016-06-04,574.2662016365,440.3361983314667
2016-06-05,575.1376380479,441.920612920664
2016-06-06,585.8571490357,443.53162048433603
2016-06-07,578.469240678,445.0013964059036
2016-06-08,583.0975853302,446.4591254360685
2016-06-09,577.1016997078,447.8778206718036
2016-06-10,579.814993571,449.1356516041388
2016-06-11,605.4495569842,450.6377321834423
2016-06-12,670.3923743425,452.7355437082027
2016-06-13,704.3217781414,455.2967075418225
2016-06-14,684.9483194039,457.64763733368375
2016-06-15,695.0014684395,460.0882733533973
2016-06-16,767.4200312683,463.1122174011856
2016-06-17,750.0146339275,465.9686749501135
2016-06-18,758.2887801286,468.8982832151288
2016-06-19,766.767132671,471.86216844109185
2016-06-20,722.497452367,474.4719845240946
2016-06-21,669.6042046756,476.69292520232347
2016-06-22,594.8329746347,478.274584241081
2016-06-23,627.67785564,480.2537527216603
2016-06-24,664.1269856809,482.6574692237847
2016-06-25,668.8726841029,485.0463655899054
2016-06-26,630.4342421391,487.00316627440094
2016-06-27,652.2448077148,489.17270550387025
2016-06-28,647.2187683811,491.28692230454055
2016-06-29,638.5863456458,493.28913326804593
2016-06-30,674.2848147282,495.5843844435342
2016-07-01,677.5123857393,497.9920260871649
2016-07-02,702.7393167738,500.6130480178621
2016-07-03,662.5500859147,502.8429861137027
2016-07-04,679.8424533606,505.22655415936396
2016-07-05,668.1659812975,507.48909346412785
2016-07-06,677.6513331385,509.8228409354451
2016-07-07,640.0532361192,511.9052882211585
2016-07-08,665.0517083577,514.210939378745
2016-07-09,651.9419140269,516.3720651463009
2016-07-10,649.9593409702,518.5194306140477
2016-07-11,650.2725946815,520.624754405519
2016-07-12,670.0231279953,522.9008339412208
2016-07-13,658.333613384,525.1059994679397
2016-07-14,660.9059601987,527.3089969126667
2016-07-15,666.758671128,529.5606687546432
2016-07-16,665.2756221508,531.7212152618757
2016-07-17,681.0896019871,534.0470905336991
2016-07-18,675.1185791935,536.382718916027
2016-07-19,674.6603603156,538.7420221821216
2016-07-20,667.3053648743,541.006423566381
2016-07-21,666.8517393337,543.2555323868901
2016-07-22,650.5629116306,545.3348103593099
2016-07-23,657.3779429573,547.4726875129685
2016-07-24,661.3939798364,549.6515456387162
2016-07-25,655.1195778492,551.7472052192784
2016-07-26,654.6263391584,553.8437741195054
2016-07-27,656.2751468732,555.9591608476711
2016-07-28,656.1964533606,558.0992779000243
2016-07-29,657.5575675044,560.2506196310604
2016-07-30,655.3617301578,562.3533875735206
2016-07-31,624.804487142,564.168986160301
2016-08-01,606.5092479252,565.7823337579865
2016-08-02,526.9811483343,566.7022313275017
2016-08-03,570.3470409117,568.003947056673
2016-08-04,583.5421580362,569.3806834465396
2016-08-05,581.2798056692,570.7235977946108
2016-08-06,590.7954029807,572.1781512563135
2016-08-07,594.732324021,573.6653169352008
2016-08-08,591.6292838691,575.0532498873233
2016-08-09,587.9321382233,576.3619929947207
2016-08-10,589.9687583285,577.6034709724063
2016-08-11,589.5858846873,578.8778084801063
2016-08-12,587.1916495617,580.078501512473
2016-08-13,585.3635816482,581.1774268298424
2016-08-14,571.3870625365,582.1330219278036
2016-08-15,566.5644413209,583.0064964935441
2016-08-16,578.4149241379,584.201756052518
2016-08-17,573.6637444185,585.3062937339757
2016-08-18,573.263191993,586.3536201012549
2016-08-19,573.9584579193,587.4712595013208
2016-08-20,581.7970701344,588.6134787714379
2016-08-21,580.7921925774,589.8374349100424
2016-08-22,584.9718977206,591.0387236248234
2016-08-23,582.6277473992,592.2482711909172
2016-08-24,578.7018316774,593.413728481054
2016-08-25,576.0334365868,594.4438147353388
2016-08-26,578.8746534191,595.5024887076748
2016-08-27,570.2009937463,596.4828681801919
2016-08-28,575.1052325541,597.488660980883
2016-08-29,573.4292675628,598.5909096226865
2016-08-30,575.695698422,599.6882014529738
2016-08-31,572.2727583285,600.7392420151027
2016-09-01,572.2217020456,601.7750960633649
2016-09-02,576.8467673875,602.8447108610964
2016-09-03,600.3744067797,604.1016179435154
2016-09-04,610.5389133255,605.5008507002929
2016-09-05,607.526964173,606.8880686024729
2016-09-06,612.99545827,608.3160800814558
2016-09-07,615.6598191116,609.9191037928937
2016-09-08,630.5501720047,611.6141792232044
2016-09-09,622.9778840444,613.2258880237054
2016-09-10,624.7526404442,614.8852931732154
2016-09-11,608.2466759205,616.3631455934324
2016-09-12,607.707372706,617.8229016093551
2016-09-13,608.6942963179,619.247629259272
2016-09-14,609.413087668,620.6438397573206
2016-09-15,607.070262595,621.862309534755
2016-09-16,607.8064380479,622.5550648514388
2016-09-17,607.3814496786,623.2742696913459
2016-09-18,611.5334603156,623.9773355587325
2016-09-19,608.8713063121,624.6793861308125
2016-09-20,608.3717486265,625.316846218954
2016-09-21,596.9457566335,625.8409409346514
2016-09-22,595.56471654,626.0696682165207
2016-09-23,602.3787849211,626.3229347325981
2016-09-24,602.6873597312,626.5711304234387
2016-09-25,600.6100548802,626.704039485101
2016-09-26,606.7788106371,626.9590806559036
2016-09-27,605.1516137347,627.1577655964846
2016-09-28,604.6864943892,627.4062772602811
2016-09-29,605.2025619521,627.6349940925433
2016-09-30,608.8658407364,627.6657714236441
2016-10-01,615.4084788428,627.1704210137369
2016-10-02,611.7485783168,626.3364282225243
2016-10-03,612.5903473992,625.6845546008603
2016-10-04,610.0078813559,624.9188466091161
2016-10-05,612.1477809468,623.5199975071207
2016-10-06,611.7608627703,622.2744680372361
2016-10-07,617.9057051432,621.0097556499802
2016-10-08,619.3010017534,619.6812319480198
2016-10-09,617.1010413209,618.7317147313883
2016-10-10,618.0852,618.2675795541306
2016-10-11,642.9813872589,618.7013490372315
2016-10-12,636.5979322034,618.7817100873523
2016-10-13,635.4440953244,618.5233056697263
2016-10-14,639.5860902981,618.2594624822954
2016-10-15,637.283759322,618.3211698443037
2016-10-16,642.9130425482,618.2370998878478
2016-10-17,639.1375364699,618.1642959967559
2016-10-18,635.5765085915,618.1371803476179
2016-10-19,629.6407080362,617.7349811882307
2016-10-20,628.5989011105,617.2943191645478
2016-10-21,630.9062033898,616.6471739989261
2016-10-22,654.508630976,616.5747284589378
2016-10-23,651.9619567504,616.3235528138009
2016-10-24,650.0271671537,616.1601400737666
2016-10-25,655.7925050847,615.9632136949036
2016-10-26,675.1098693162,616.2790392192009
2016-10-27,686.5233270602,616.4724772255297
2016-10-28,690.3906549386,616.8188622787883
2016-10-29,715.4454693162,617.4088273990225
2016-10-30,699.3334109877,617.8508167351144
2016-10-31,698.8977279953,618.1109482666459
2016-11-01,730.5784800117,618.7618029209494
2016-11-02,740.3670555231,619.4776686445928
2016-11-03,689.939206955,619.6865023006918
2016-11-04,705.4320166569,620.0482716205667
2016-11-05,706.8193255698,620.2800709321225
2016-11-06,715.8968797779,620.6474430094594
2016-11-07,706.1812167738,620.9314146892632
2016-11-08,711.8358465809,621.3325902001334
2016-11-09,721.5015099357,621.824930475827
2016-11-10,713.4076156049,622.3910989801001
2016-11-11,715.7033106371,622.916552742981
2016-11-12,703.8475511397,623.2990173493172
2016-11-13,703.626435301,623.7360160650991
2016-11-14,705.6435841613,624.195630884945
2016-11-15,712.3471528346,624.7007840918044
2016-11-16,742.0501175921,625.4742405263225
2016-11-17,735.3180805377,626.1747856887846
2016-11-18,749.578727294,627.0235874647865
2016-11-19,751.2138194039,628.1624102779568
2016-11-20,730.3508136178,629.2781000589712
2016-11-21,736.5069839275,631.1657201994504
2016-11-22,747.9976779661,632.7661763891298
2016-11-23,741.2403179427,634.1868805324316
2016-11-24,737.354975979,635.5929631478351
2016-11-25,739.6852001753,636.9343126721109
2016-11-26,734.6529258913,638.1948586349063
2016-11-27,727.7411158387,639.4210913553532
2016-11-28,730.0824837522,640.7017250988566
2016-11-29,731.6464357101,641.978100570763
2016-11-30,742.204451315,643.353042612454
2016-12-01,753.674910111,644.852891806592
2016-12-02,772.3023827294,646.5370251496659
2016-12-03,766.1104681473,648.2912900650783
2016-12-04,766.3801390999,650.0914314865108
2016-12-05,752.670726242,651.6613035775388
2016-12-06,759.1173257744,653.332056562727
2016-12-07,764.9876500877,655.0593039329494
2016-12-08,767.6592246347,656.8043558853406
2016-12-09,771.9023210988,658.5170158039389
2016-12-10,775.4745613092,660.2709110177387
2016-12-11,770.4961504968,661.9423006823891
2016-12-12,778.5065990649,663.7069750217198
2016-12-13,778.9306945646,665.5108386513343
2016-12-14,776.9639614845,667.3210235603225
2016-12-15,776.1767819988,669.0985202141936
2016-12-16,782.2302158971,671.0086933867234
2016-12-17,789.6029322034,672.9411050952757
2016-12-18,790.632966526,674.8978951760253
2016-12-19,790.2790316774,676.8310783585064
2016-12-20,799.7775207481,678.880670812737
2016-12-21,828.4836792519,681.1893372740549
2016-12-22,858.5014339568,683.7267667026072
2016-12-23,915.5624383402,686.5662985184676
2016-12-24,891.1552720631,689.0943738224099
2016-12-25,896.0032793103,691.6932595443676
2016-12-26,903.2012466394,694.307726106254
2016-12-27,925.9508104617,697.1031404427414
2016-12-28,979.9609739918,700.2509855056884
2016-12-29,973.4625594389,703.4085051038369
2016-12-30,961.1826581531,706.4394061642774
2016-12-31,968.9705970193,709.6891712192216
2017-01-01,997.2573579778,713.1986305459945
2017-01-02,1017.07788609,716.877761985383
2017-01-03,1032.6090531853,720.6903382513045
2017-01-04,1134.4964453536,725.4419254833639
2017-01-05,1000.4981289305,728.9796884642882
2017-01-06,892.46395564,731.5479993288054
2017-01-07,903.4532836353,734.1779076470009
2017-01-08,912.4849970777,736.9131661223666
2017-01-09,903.508666803,739.5720572771099
2017-01-10,906.4989473992,742.3608247614857
2017-01-11,788.3146559906,744.097310702482
2017-01-12,807.1098335476,745.9417345639821
2017-01-13,826.7469274109,747.9602892277632
2017-01-14,820.0451572764,749.9371820421433
2017-01-15,824.5470651666,751.8990582090757
2017-01-16,830.8380350672,753.9322692120711
2017-01-17,906.0268281122,756.6470469933594
2017-01-18,881.2598153711,759.1340492764135
2017-01-19,902.2638699591,761.7772747649063
2017-01-20,895.1745161894,764.2976895157766
2017-01-21,924.4682594974,767.1149839408272
2017-01-22,922.4670773816,769.9066661929206
2017-01-23,919.1157441262,772.6914217133739
2017-01-24,887.7431938048,775.1742632706531
2017-01-25,895.6900332554,777.7321837254739
2017-01-26,916.6674685564,780.4237311436107
2017-01-27,920.4544634717,783.1368253933252
2017-01-28,922.7749485681,785.8906443775342
2017-01-29,915.6320231444,788.5712463878442
2017-01-30,920.3132607832,791.0697317349099
2017-01-31,968.4991056692,794.0598323967639
2017-02-01,987.532590415,797.2318008210036
2017-02-02,1007.7043659848,800.548181683046
2017-02-03,1015.3020394506,803.9537517742946
2017-02-04,1033.7859729983,807.4751295260974
2017-02-05,1014.5678757452,810.8573848348838
2017-02-06,1023.3174811806,814.350546750101
2017-02-07,1053.6244590298,818.1702201824756
2017-02-08,1052.3676453536,821.9879566170982
2017-02-09,982.7519394506,825.1577380230514
2017-02-10,996.6501531268,828.2400940784639
2017-02-11,1011.3753222092,831.4780523258405
2017-02-12,1006.2964648743,834.6876856386388
2017-02-13,999.9531849795,837.7882323043576
2017-02-14,1012.2134635301,840.8252016216001
2017-02-15,1013.9038405026,843.7745756165765
2017-02-16,1036.8068647575,846.8954423717018
2017-02-17,1058.669920339,849.9875545430783
2017-02-18,1060.6688048802,853.2428283619297
2017-02-19,1058.7864003507,856.4850686534198
2017-02-20,1088.6884292227,859.7112844120776
2017-02-21,1128.8552931619,863.2111784448595
2017-02-22,1129.7017906487,867.1730035231811
2017-02-23,1188.8617855056,871.5282266659622
2017-02-24,1185.4888915839,875.8405650985216
2017-02-25,1151.604736879,879.7658611084414
2017-02-26,1181.7108658679,884.049912001181
2017-02-27,1194.1524501461,888.3951066278945
2017-02-28,1188.3999407364,892.6013987972702
2017-03-01,1228.4596506137,897.241507220773
2017-03-02,1262.9314673875,902.1714906149207
2017-03-03,1289.3631911163,907.4464062903855
2017-03-04,1268.9406644068,912.5393272733207
2017-03-05,1276.273682934,917.6801389739757
2017-03-06,1282.2546566336,922.8144408100028
2017-03-07,1234.476462069,927.2507141836685
2017-03-08,1152.1393892461,931.0058611089693
2017-03-09,1193.4555265926,935.0047511927405
2017-03-10,1098.5301490357,938.1337271353694
2017-03-11,1176.822921391,942.1559983765694
2017-03-12,1231.7483566336,946.6176323649127
2017-03-13,1239.3962963179,951.0446469446584
2017-03-14,1246.5365648743,955.5968653854837
2017-03-15,1258.6513814728,960.2932293989415
2017-03-16,1178.0207503799,964.2421983197036
2017-03-17,1072.0825381648,967.2821047365819
2017-03-18,962.569056166,969.3976717665577
2017-03-19,1020.2202535359,972.0115255483928
2017-03-20,1037.7563458796,974.7692724868567
2017-03-21,1111.8182635885,978.0991266514828
2017-03-22,1037.3025701344,980.6543307958378
2017-03-23,1028.1728562829,982.9594701972206
2017-03-24,935.0634962011,984.4815695490568
2017-03-25,968.5433292811,986.3028595506893
2017-03-26,962.958054588,988.1973399862387
2017-03-27,1042.9191977791,990.7541136079027
2017-03-28,1045.1629316189,993.278215243319
2017-03-29,1039.6886157803,995.7289304788649
2017-03-30,1037.9876614261,998.1260957070386
2017-03-31,1081.7435310929,1000.885275615
2017-04-01,1089.5247718293,1003.7594073387163
2017-04-02,1105.5629557569,1006.7058610026081
2017-04-03,1144.6647710111,1010.0007625922161
2017-04-04,1141.9219187025,1013.2886721167026
2017-04-05,1135.8116437756,1016.5286258264036
2017-04-06,1194.5964593805,1020.2436370289568
2017-04-07,1191.7314510812,1023.8664164783063
2017-04-08,1184.417720339,1027.414026873018
2017-04-09,1213.6341398013,1031.2280368561162
2017-04-10,1211.6498762127,1034.9385986170585
2017-04-11,1229.7849329047,1038.5539252265432
2017-04-12,1216.1143678551,1041.775663369771
2017-04-13,1172.5583396844,1044.0909417602595
2017-04-14,1174.3332335476,1046.642094566426
2017-04-15,1175.5621890123,1049.1606433024801
2017-04-16,1173.6913798948,1051.5974913498262
2017-04-17,1191.9012014611,1053.9934408182892
2017-04-18,1202.1314580362,1055.994976710581
2017-04-19,1209.5609088837,1058.1219888677415
2017-04-20,1235.8030745178,1060.5960466728288
2017-04-21,1247.3360702513,1063.1038437289728
2017-04-22,1243.5503925774,1065.322699896537
2017-04-23,1250.0014832262,1067.4211106815478
2017-04-24,1257.239442256,1069.444807880383
2017-04-25,1279.8647174167,1070.7544319530234
2017-04-26,1296.4854574518,1073.4209844622244
2017-04-27,1345.8899556692,1077.5059033814064
2017-04-28,1347.9851555231,1081.5106950200352
2017-04-29,1357.7152534191,1085.5217784104982
2017-04-30,1381.9563722969,1089.8321180996325
2017-05-01,1436.9414880187,1094.610879726835
2017-05-02,1463.8190684687,1100.6965050644756
2017-05-03,1519.4089444769,1107.113614171947
2017-05-04,1539.8300515488,1113.5377864614775
2017-05-05,1529.8504430158,1119.932428675346
2017-05-06,1573.2855096143,1126.6778200667666
2017-05-07,1526.2677717125,1132.942952829337
2017-05-08,1685.0864963179,1139.9615083987578
2017-05-09,1719.2280135593,1147.5107714454982
2017-05-10,1782.499,1155.440817662083
2017-05-11,1835.4875482174,1163.9121062389117
2017-05-12,1704.6616410871,1170.9408754424226
2017-05-13,1779.840256692,1178.6649581389127
2017-05-14,1794.5935505552,1186.552145584219
2017-05-15,1736.8828461134,1194.202052361774
2017-05-16,1757.0269485681,1201.961844391618
2017-05-17,1808.746064699,1209.9985885010105
2017-05-18,1894.2472645529,1218.7714966188596
2017-05-19,1967.5455476914,1228.183844358709
2017-05-20,2048.1176779953,1238.3864178258343
2017-05-21,2045.2224931619,1248.520735234651
2017-05-22,2078.9435000292,1258.5247387874442
2017-05-23,2257.2883638223,1269.9639799893118
2017-05-24,2415.0072266511,1282.6423841394585
2017-05-25,2319.6013786675,1294.3928286369082
2017-05-26,2279.4185836353,1305.6147440480522
2017-05-27,2044.3004998247,1314.891614535255
2017-05-28,2225.7008666277,1325.7238972870305
2017-05-29,2284.7157974869,1336.8148102461037
2017-05-30,2167.2644779077,1346.8589258546992
2017-05-31,2299.4326102572,1358.7209138799838
2017-06-01,2399.8876319404,1371.3626929683944
2017-06-02,2479.4238943308,1384.588355780301
2017-06-03,2549.5519515196,1398.491558362691
2017-06-04,2524.9938335476,1412.2306633047458
2017-06-05,2685.3189167154,1427.3036854055144
2017-06-06,2871.3416773524,1444.0373596113682
2017-06-07,2706.7600088545,1459.0819825311612
2017-06-08,2802.5635468147,1474.7927359228345
2017-06-09,2804.8722669199,1490.5062806258945
2017-06-10,2916.3278597896,1507.2408883685873
2017-06-11,2974.2145592051,1524.2276102603205
2017-06-12,2665.4332699591,1538.0706550963318
2017-06-13,2707.137824021,1552.281790532118
2017-06-14,2443.8244513735,1563.5877604948919
2017-06-15,2409.886764173,1574.6183719596586
2017-06-16,2476.3590953828,1586.5530959101432
2017-06-17,2652.7553633548,1599.805749040656
2017-06-18,2508.2142074226,1611.6441432503539
2017-06-19,2589.642213384,1624.2679475084406
2017-06-20,2733.2265562829,1637.8244061180733
2017-06-21,2639.2613142022,1650.2237741073945
2017-06-22,2686.6475143191,1662.8119211632757
2017-06-23,2685.8704710111,1675.577054556107
2017-06-24,2562.1891487434,1687.161878572408
2017-06-25,2497.7289413793,1698.1120973539007
2017-06-26,2426.3650511981,1708.8498323910999
2017-06-27,2530.3455360023,1721.2661039834984
2017-06-28,2562.7922642022,1733.60247098899
2017-06-29,2540.4430316189,1746.5926771383884
2017-06-30,2452.7120642899,1758.0871739212612
2017-07-01,2412.3662131502,1768.7233708268163
2017-07-02,2518.8721873758,1780.2501806561668
2017-07-03,2551.9274317358,1792.0104587359997
2017-07-04,2599.7447499123,1804.0923809741937
2017-07-05,2608.1048911748,1816.976021882256
2017-07-06,2603.1954736996,1830.7698321122991
2017-07-07,2495.7809222092,1844.5825516262016
2017-07-08,2553.4941581239,1858.3958300459135
2017-07-09,2506.1732135593,1871.6248108358209
2017-07-10,2319.36689737,1882.5036273563749
2017-07-11,2319.1674406195,1894.0519595229073
2017-07-12,2374.8862664524,1906.1845127676775
2017-07-13,2343.7383482466,1918.87527720052
2017-07-14,2214.8252372881,1930.1030421375199
2017-07-15,1989.6331902396,1939.3523676839307
2017-07-16,1910.7495416131,1947.1706590698225
2017-07-17,2215.7462961426,1957.7164551466126
2017-07-18,2303.7611458796,1969.1044959583182
2017-07-19,2257.0652358855,1980.0871768093036
2017-07-20,2823.8979263589,1995.7822614513395
2017-07-21,2666.1397182934,2009.985999707773
2017-07-22,2829.7540549679,2025.519252853818
2017-07-23,2753.2438649328,2040.0109564026623
2017-07-24,2755.1595242256,2054.5446285244916
2017-07-25,2558.692998948,2067.3633794719913
2017-07-26,2522.3246462887,2079.3248946693625
2017-07-27,2665.1475464933,2092.5989135469486
2017-07-28,2793.8334848627,2107.098154668784
2017-07-29,2706.4507654588,2120.5469530981304
2017-07-30,2749.3845277031,2134.400418426873
2017-07-31,2862.6112908825,2149.110565796042
2017-08-01,2727.3891819988,2162.7256542117516
2017-08-02,2690.1456719755,2176.3976121603196
2017-08-03,2789.7463124489,2190.9508831414128
2017-08-04,2860.2728432496,2206.12845660301
2017-08-05,3237.4233632963,2224.720636633654
2017-08-06,3230.1167089421,2243.082938502852
2017-08-07,3392.5624186441,2262.816550760581
2017-08-08,3425.6766165985,2282.7815571363903
2017-08-09,3347.2154316189,2301.803290083247
2017-08-10,3437.0321554646,2321.530281841925
2017-08-11,3660.5205372881,2343.3047876501296
2017-08-12,3871.0824061952,2366.9181292984995
2017-08-13,4063.8010527177,2392.2024681314874
2017-08-14,4304.6039312098,2419.452370958453
2017-08-15,4160.0305458796,2445.2500744578015
2017-08-16,4364.6785746347,2472.4463683223557
2017-08-17,4308.5168614261,2499.1178251322926
2017-08-18,4108.5071621859,2523.899734220282
2017-08-19,4160.3324568673,2548.930149396592
2017-08-20,4085.8103943308,2572.7938332372414
2017-08-21,3992.6260352426,2595.575877982952
2017-08-22,4074.3304612507,2618.5931889448784
2017-08-23,4146.9153452367,2642.0804438429673
2017-08-24,4325.8164279953,2667.269326590531
2017-08-25,4353.1317725599,2692.312986617068
2017-08-26,4341.9787167738,2717.6797518878902
2017-08-27,4344.9034447691,2741.642066738802
2017-08-28,4379.7639206897,2765.6108586949317
2017-08-29,4600.456830976,2790.997866181202
2017-08-30,4586.6327367037,2815.7829579693666
2017-08-31,4740.3562177089,2843.1315577587525
2017-09-01,4918.166244886,2871.404764859599
2017-09-02,4595.0200178258,2896.6338321323074
2017-09-03,4625.296314436,2922.655575090169
2017-09-04,4374.7534964933,2946.2386971435485
2017-09-05,4454.0525376973,2970.0702869903803
2017-09-06,4607.5165298071,2994.5141542449223
2017-09-07,4635.1118758036,3018.5462833270144
2017-09-08,4345.4576563413,3039.24303988869
2017-09-09,4335.593449737,3059.8770124704474
2017-09-10,4261.8435210403,3079.542778425503
2017-09-11,4212.5475733489,3097.157726259076
2017-09-12,4164.319434249,3112.917295696895
2017-09-13,3887.1185867914,3127.03907234666
2017-09-14,3247.4687390415,3135.7602449178867
2017-09-15,3699.2229438925,3150.669456125705
2017-09-16,3711.2343506721,3164.052640666645
2017-09-17,3711.8562039743,3176.9097614458105
2017-09-18,4080.4284430158,3194.145472843181
2017-09-19,3925.7361902396,3208.796856446626
2017-09-20,3895.777078609,3222.273337948145
2017-09-21,3617.2434658095,3232.5239647182234
2017-09-22,3619.2137182934,3242.160557211681
2017-09-23,3775.600594097,3253.427284784198
