,the_date,mvrv_zscore,price_usd
2442,2017-06-08,5.494106,2802.5635468147
2443,2017-06-09,5.430068,2804.8722669199
2444,2017-06-10,5.649752,2916.3278597896
2445,2017-06-11,5.726787,2974.2145592051
2446,2017-06-12,4.847124,2665.4332699591
2447,2017-06-13,4.893936,2707.137824021
2448,2017-06-14,4.175885,2443.8244513735
2449,2017-06-15,4.060274,2409.886764173
2450,2017-06-16,4.192848,2476.3590953828
2451,2017-06-17,4.602782,2652.7553633548
2452,2017-06-18,4.19397,2508.2142074226
2453,2017-06-19,4.354593,2589.642213384
2454,2017-06-20,4.663231,2733.2265562829
2455,2017-06-21,4.39087,2639.2613142022
2456,2017-06-22,4.463122,2686.6475143191
2457,2017-06-23,4.421502,2685.8704710111
2458,2017-06-24,4.09263,2562.1891487434
2459,2017-06-25,3.912573,2497.7289413793
2460,2017-06-26,3.719901,2426.3650511981
2461,2017-06-27,3.940303,2530.3455360023
2462,2017-06-28,3.985905,2562.7922642022
2463,2017-06-29,3.903132,2540.4430316189
2464,2017-06-30,3.667724,2452.7120642899
2465,2017-07-01,3.553921,2412.3662131502
2466,2017-07-02,3.778146,2518.8721873758
2467,2017-07-03,3.825073,2551.9274317358
2468,2017-07-04,3.907593,2599.7447499123
2469,2017-07-05,3.894787,2608.1048911748
2470,2017-07-06,3.8567,2603.1954736996
2471,2017-07-07,3.585842,2495.7809222092
2472,2017-07-08,3.694277,2553.4941581239
2473,2017-07-09,3.568758,2506.1732135593
2474,2017-07-10,3.139099,2319.36689737
2475,2017-07-11,3.125097,2319.1674406195
2476,2017-07-12,3.234749,2374.8862664524
2477,2017-07-13,3.150114,2343.7383482466
2478,2017-07-14,2.854776,2214.8252372881
2479,2017-07-15,2.357612,1989.6331902396
2480,2017-07-16,2.184434,1910.7495416131
2481,2017-07-17,2.835349,2215.7462961426
2482,2017-07-18,3.011379,2303.7611458796
2483,2017-07-19,2.895475,2257.0652358855
2484,2017-07-20,4.081765,2823.8979263589
2485,2017-07-21,3.713151,2666.1397182934
2486,2017-07-22,4.032426,2829.7540549679
2487,2017-07-23,3.842221,2753.2438649328
2488,2017-07-24,3.817834,2755.1595242256
2489,2017-07-25,3.368125,2558.692998948
2490,2017-07-26,3.272539,2522.3246462887
2491,2017-07-27,3.539595,2665.1475464933
2492,2017-07-28,3.744323,2793.8334848627
2493,2017-07-29,3.514525,2706.4507654588
2494,2017-07-30,3.540453,2749.3845277031
2495,2017-07-31,3.692935,2862.6112908825
2496,2017-08-01,3.375424,2727.3891819988
2497,2017-08-02,3.265458,2690.1456719755
2498,2017-08-03,3.425581,2789.7463124489
2499,2017-08-04,3.504898,2860.2728432496
2500,2017-08-05,4.198369,3237.4233632963
2501,2017-08-06,4.110313,3230.1167089421
2502,2017-08-07,4.351535,3392.5624186441
2503,2017-08-08,4.345946,3425.6766165985
2504,2017-08-09,4.137133,3347.2154316189
2505,2017-08-10,4.260667,3437.0321554646
2506,2017-08-11,4.633186,3660.5205372881
2507,2017-08-12,4.962787,3871.0824061952
2508,2017-08-13,5.249049,4063.8010527177
2509,2017-08-14,5.60227,4304.6039312098
2510,2017-08-15,5.255661,4160.0305458796
2511,2017-08-16,5.54801,4364.6785746347
2512,2017-08-17,5.356311,4308.5168614261
2513,2017-08-18,4.929865,4108.5071621859
2514,2017-08-19,4.950069,4160.3324568673
2515,2017-08-20,4.746794,4085.8103943308
2516,2017-08-21,4.532746,3992.6260352426
2517,2017-08-22,4.618447,4074.3304612507
2518,2017-08-23,4.682857,4146.9153452367
2519,2017-08-24,4.932092,4325.8164279953
2520,2017-08-25,4.919659,4353.1317725599
2521,2017-08-26,4.845083,4341.9787167738
2522,2017-08-27,4.797542,4344.9034447691
2523,2017-08-28,4.797766,4379.7639206897
2524,2017-08-29,5.082846,4600.456830976
2525,2017-08-30,4.996335,4586.6327367037
2526,2017-08-31,5.165361,4740.3562177089
2527,2017-09-01,5.367681,4918.166244886
2528,2017-09-02,4.796024,4595.0200178258
2529,2017-09-03,4.791392,4625.296314436
2530,2017-09-04,4.352033,4374.7534964933
2531,2017-09-05,4.430425,4454.0525376973
2532,2017-09-06,4.613323,4607.5165298071
2533,2017-09-07,4.590538,4635.1118758036
2534,2017-09-08,4.118987,4345.4576563413
2535,2017-09-09,4.072862,4335.593449737
2536,2017-09-10,3.926386,4261.8435210403
2537,2017-09-11,3.825723,4212.5475733489
2538,2017-09-12,3.728581,4164.319434249
2539,2017-09-13,3.307971,3887.1185867914
2540,2017-09-14,2.378868,3247.4687390415
2541,2017-09-15,3.019554,3699.2229438925
2542,2017-09-16,3.019536,3711.2343506721
2543,2017-09-17,3.006416,3711.8562039743
2544,2017-09-18,3.512707,4080.4284430158
2545,2017-09-19,3.270247,3925.7361902396
2546,2017-09-20,3.209354,3895.777078609
2547,2017-09-21,2.803006,3617.2434658095
2548,2017-09-22,2.792631,3619.2137182934
2549,2017-09-23,2.998415,3775.600594097
2550,2017-09-24,2.847664,3676.8969441847
2551,2017-09-25,3.148781,3918.7380713033
2552,2017-09-26,3.09019,3890.090936879
2553,2017-09-27,3.503591,4207.7874853887
2554,2017-09-28,3.449368,4187.7697963179
2555,2017-09-29,3.382075,4155.010119813
2556,2017-09-30,3.597895,4334.5446125073
2557,2017-10-01,3.636329,4382.0868980129
2558,2017-10-02,3.611651,4386.8757150789
2559,2017-10-03,3.478957,4306.5646420222
2560,2017-10-04,3.337685,4216.6848214494
2561,2017-10-05,3.442529,4319.4209158387
2562,2017-10-06,3.479471,4365.9157104033
2563,2017-10-07,3.551831,4438.8559330801
2564,2017-10-08,3.733719,4600.7397966102
2565,2017-10-09,3.920664,4777.5346569258
2566,2017-10-10,3.835752,4741.077914962
2567,2017-10-11,3.899643,4814.9671180596
2568,2017-10-12,4.588329,5393.6689827586
2569,2017-10-13,4.798214,5614.0775146113
2570,2017-10-14,4.958045,5785.7383150205
2571,2017-10-15,4.784453,5689.8650596143
2572,2017-10-16,4.807282,5756.148811806
2573,2017-10-17,4.552247,5590.4163243717
2574,2017-10-18,4.499405,5583.8704257744
2575,2017-10-19,4.59513,5708.312990941
2576,2017-10-20,4.892576,6000.8831303331
2577,2017-10-21,4.874778,6030.2078927528
2578,2017-10-22,4.773714,5996.5981388077
2579,2017-10-23,4.568502,5888.2500166569
2580,2017-10-24,4.094267,5517.7753533022
2581,2017-10-25,4.305956,5736.017801578
2582,2017-10-26,4.451861,5900.3177291058
2583,2017-10-27,4.265544,5771.9450461718
2584,2017-10-28,4.220471,5762.3885768556
2585,2017-10-29,4.639135,6174.7288448276
2586,2017-10-30,4.52784,6119.256383986
2587,2017-10-31,4.816575,6428.5146370544
2588,2017-11-01,5.073194,6726.4118345997
2589,2017-11-02,5.333595,7043.7779389246
2590,2017-11-03,5.420921,7198.6321107539
2591,2017-11-04,5.58474,7420.498078609
2592,2017-11-05,5.455037,7371.1390298071
2593,2017-11-06,4.990448,6985.2638439509
2594,2017-11-07,5.065357,7118.202543834
2595,2017-11-08,5.339128,7451.2127866745
2596,2017-11-09,4.931933,7117.7380496786
2597,2017-11-10,4.379029,6620.567336353
2598,2017-11-11,4.062422,6346.7214491525
2599,2017-11-12,3.481824,5829.0978275862
2600,2017-11-13,4.116975,6519.4451721216
2601,2017-11-14,4.14799,6592.3743971362
2602,2017-11-15,4.735812,7257.3732121566
2603,2017-11-16,5.210245,7833.7044333723
2604,2017-11-17,5.025827,7729.0332700175
2605,2017-11-18,5.026234,7796.1542410871
2606,2017-11-19,5.168801,8018.3206884863
2607,2017-11-20,5.324354,8269.8742574518
2608,2017-11-21,5.080684,8091.9980835769
2609,2017-11-22,5.161045,8249.5973302163
2610,2017-11-23,4.937226,8071.6698214495
2611,2017-11-24,5.010331,8232.4223331385
2612,2017-11-25,5.398438,8760.1654421391
2613,2017-11-26,5.795968,9319.9033147282
2614,2017-11-27,6.041552,9730.7285794857
2615,2017-11-28,6.086382,9932.1941800117
2616,2017-11-29,5.857054,9800.0275517241
2617,2017-11-30,5.922874,9996.7149719462
2618,2017-12-01,6.48042,10808.9583325541
2619,2017-12-02,6.462833,10934.8599856809
2620,2017-12-03,6.576037,11213.9426554646
2621,2017-12-04,6.721832,11562.1285669199
2622,2017-12-05,6.725926,11736.7540672122
2623,2017-12-06,8.251459,13992.1323372297
2624,2017-12-07,10.084138,17032.2933763881
2625,2017-12-08,9.196768,16298.4873386908
2626,2017-12-09,8.083557,15050.0219541204
2627,2017-12-10,8.173687,15474.9995432496
2628,2017-12-11,8.874439,16873.4977849211
2629,2017-12-12,8.941805,17433.9307381648
2630,2017-12-13,8.102376,16515.15257218
2631,2017-12-14,7.960964,16602.8928033314
2632,2017-12-15,8.432127,17702.0021721216
2633,2017-12-16,9.354235,19640.5138834015
2634,2017-12-17,8.847128,19250.467650789
2635,2017-12-18,8.459535,18982.0250242548
2636,2017-12-19,7.517709,17653.3260894214
2637,2017-12-20,6.682735,16453.6272603741
2638,2017-12-21,6.122812,15633.8336504968
2639,2017-12-22,5.311388,14305.7183436587
2640,2017-12-23,5.570255,14910.8581049094
2641,2017-12-24,5.027265,14026.3468661601
2642,2017-12-25,5.003312,14080.9422600818
2643,2017-12-26,5.795889,15727.1454792519
2644,2017-12-27,5.524446,15389.0005739334
2645,2017-12-28,4.893336,14289.4522095266
2646,2017-12-29,4.979894,14571.7460821157
2647,2017-12-30,4.099754,12948.7158828171
2648,2017-12-31,4.55307,13921.4806414378
2649,2018-01-01,4.286675,13464.6536116306
2650,2018-01-02,4.872898,14754.322204851
2651,2018-01-03,4.942775,15010.2861595558
2652,2018-01-04,4.904501,15070.3007986558
2653,2018-01-05,5.743307,16997.2274079486
2654,2018-01-06,5.703053,17103.589279661
2655,2018-01-07,5.199483,16231.6949994155
2656,2018-01-08,4.546545,14937.4150894214
2657,2018-01-09,4.244974,14378.5862174167
2658,2018-01-10,4.338728,14669.0882656341
2659,2018-01-11,3.623142,13186.7549427236
2660,2018-01-12,3.869783,13789.4436639392
2661,2018-01-13,4.038412,14231.2250645821
2662,2018-01-14,3.760378,13681.0654611338
2663,2018-01-15,3.696439,13591.6961966686
2664,2018-01-16,2.721712,11431.0401052016
2665,2018-01-17,2.593791,11159.6085905903
2666,2018-01-18,2.627132,11246.0397302747
2667,2018-01-19,2.703952,11440.2555616598
2668,2018-01-20,3.273312,12768.4045856224
2669,2018-01-21,2.672544,11422.3942589129
2670,2018-01-22,2.367148,10737.3505774401
2671,2018-01-23,2.413409,10849.3918793103
2672,2018-01-24,2.569158,11225.8961747516
2673,2018-01-25,2.519197,11130.4649473992
2674,2018-01-26,2.464746,11035.5546098773
2675,2018-01-27,2.577239,11320.9701852718
2676,2018-01-28,2.684682,11615.95871128
2677,2018-01-29,2.46923,11132.5543138515
2678,2018-01-30,1.974028,9959.5467153711
2679,2018-01-31,2.010005,10050.0957971946
2680,2018-02-01,1.585216,9039.8650751023
2681,2018-02-02,1.490957,8786.0773798948
2682,2018-02-03,1.637609,9132.1003223261
2683,2018-02-04,1.260666,8250.5268959673
2684,2018-02-05,0.685038,6849.542559322
2685,2018-02-06,1.065346,7738.6439596727
2686,2018-02-07,1.02433,7624.5953895383
2687,2018-02-08,1.276541,8218.580851841
2688,2018-02-09,1.461199,8660.4534678551
2689,2018-02-10,1.404472,8530.2928047925
2690,2018-02-11,1.222551,8096.7284812975
2691,2018-02-12,1.558105,8907.670179135
2692,2018-02-13,1.398198,8523.9669319112
2693,2018-02-14,1.784669,9467.3010327294
2694,2018-02-15,2.038747,10106.7330835769
2695,2018-02-16,2.064694,10189.3164833431
2696,2018-02-17,2.425462,11085.5984143776
2697,2018-02-18,2.15501,10452.0919772063
2698,2018-02-19,2.42519,11139.3557305669
2699,2018-02-20,2.454386,11245.9323179427
2700,2018-02-21,2.124347,10458.8650888369
2701,2018-02-22,1.855527,9878.1589427236
2702,2018-02-23,1.962909,10159.0656125073
2703,2018-02-24,1.768209,9686.6017799533
2704,2018-02-25,1.731217,9603.2274774985
2705,2018-02-26,2.012496,10312.3657130333
2706,2018-02-27,2.142404,10654.1072948568
2707,2018-02-28,1.994636,10307.0249663939
2708,2018-03-01,2.232868,10923.6308617767
2709,2018-03-02,2.259816,11014.0584672706
2710,2018-03-03,2.415615,11425.6805654588
2711,2018-03-04,2.418965,11462.5831975453
2712,2018-03-05,2.435822,11540.6623205728
2713,2018-03-06,2.088362,10677.0352308591
2714,2018-03-07,1.779958,9903.0850490941
2715,2018-03-08,1.554061,9330.4754529515
2716,2018-03-09,1.542665,9278.1391843951
2717,2018-03-10,1.350077,8786.5604231444
2718,2018-03-11,1.631933,9513.5353997662
2719,2018-03-12,1.487548,9147.8901805962
2720,2018-03-13,1.491871,9160.5429327878
2721,2018-03-14,1.128101,8222.1272390415
2722,2018-03-15,1.147558,8268.589122443
2723,2018-03-16,1.191033,8376.9044982466
2724,2018-03-17,0.999047,7881.6619205143
2725,2018-03-18,1.118862,8189.0167191701
2726,2018-03-19,1.253442,8537.0156233197
2727,2018-03-20,1.391341,8895.547179135
2728,2018-03-21,1.383187,8879.5942565751
2729,2018-03-22,1.317513,8710.6649351257
2730,2018-03-23,1.339729,8771.746323495
2731,2018-03-24,1.275402,8610.9885163647
2732,2018-03-25,1.210454,8440.6109225599
2733,2018-03-26,1.10942,8171.1843544711
2734,2018-03-27,0.982211,7837.2653194039
2735,2018-03-28,1.021221,7933.6427296902
2736,2018-03-29,0.709753,7108.5708132671
2737,2018-03-30,0.609282,6832.1490663355
2738,2018-03-31,0.644893,6922.2812969024
2739,2018-04-01,0.60184,6804.5248793104
2740,2018-04-02,0.691026,7033.259609585
2741,2018-04-03,0.840755,7420.800515488
2742,2018-04-04,0.598371,6780.5436014027
2743,2018-04-05,0.607581,6798.4226165985
2744,2018-04-06,0.539075,6610.4923497954
2745,2018-04-07,0.645958,6886.4694719462
2746,2018-04-08,0.693441,7009.996104325
2747,2018-04-09,0.591833,6736.8928237873
2748,2018-04-10,0.624569,6816.7186154296
2749,2018-04-11,0.673428,6944.7858571011
2750,2018-04-12,1.037119,7904.3302752776
2751,2018-04-13,1.040095,7919.064694623
2752,2018-04-14,1.072265,8006.417943308
2753,2018-04-15,1.19804,8342.2711014027
2754,2018-04-16,1.084991,8046.9821335476
2755,2018-04-17,1.024406,7887.7379579194
2756,2018-04-18,1.126938,8162.8348617767
2757,2018-04-19,1.161296,8272.9673158971
2758,2018-04-20,1.370741,8839.5011320865
2759,2018-04-21,1.375646,8863.5408290473
2760,2018-04-22,1.34922,8800.9590870836
2761,2018-04-23,1.393867,8930.7846335476
2762,2018-04-24,1.657809,9652.2137887201
2763,2018-04-25,1.356316,8855.5089365868
2764,2018-04-26,1.502447,9264.7274269433
2765,2018-04-27,1.394808,8981.3307901812
2766,2018-04-28,1.526443,9341.8246846873
2767,2018-04-29,1.544033,9396.9976297487
2768,2018-04-30,1.477536,9228.7264836353
2769,2018-05-01,1.416532,9072.1687574518
2770,2018-05-02,1.459847,9204.1276405611
2771,2018-05-03,1.658266,9750.7001464056
2772,2018-05-04,1.633206,9696.6429099942
2773,2018-05-05,1.666091,9795.9257720631
2774,2018-05-06,1.588726,9595.0868194039
2775,2018-05-07,1.491809,9339.5108471654
2776,2018-05-08,1.443007,9212.3696347165
2777,2018-05-09,1.468877,9293.0422735243
2778,2018-05-10,1.372399,9037.530509059
2779,2018-05-11,1.145919,8419.7585873758
2780,2018-05-12,1.169192,8485.775266803
2781,2018-05-13,1.245018,8695.8330938048
2782,2018-05-14,1.224304,8671.0741747516
2783,2018-05-15,1.156217,8488.463421391
2784,2018-05-16,1.098493,8327.7562013442
2785,2018-05-17,0.989324,8050.5162393337
2786,2018-05-18,1.056451,8233.0864552893
2787,2018-05-19,1.053685,8229.4829357101
2788,2018-05-20,1.155029,8511.4488302163
2789,2018-05-21,1.112178,8398.6231265342
2790,2018-05-22,0.970369,8007.526532145
2791,2018-05-23,0.794919,7520.867679135
2792,2018-05-24,0.814212,7575.6244859731
2793,2018-05-25,0.760904,7425.3756744594
2794,2018-05-26,0.725334,7326.3031864407
2795,2018-05-27,0.730097,7338.1930444185
2796,2018-05-28,0.650193,7110.8238816482
2797,2018-05-29,0.775041,7453.6337250146
2798,2018-05-30,0.746747,7374.6690490941
2799,2018-05-31,0.784983,7478.7418670368
2800,2018-06-01,0.800235,7519.8357372881
2801,2018-06-02,0.842225,7637.4482530684
2802,2018-06-03,0.864709,7702.1579330801
2803,2018-06-04,0.78738,7486.6531995909
2804,2018-06-05,0.832918,7611.1498527177
2805,2018-06-06,0.846876,7650.7758071303
2806,2018-06-07,0.852199,7665.9478962595
2807,2018-06-08,0.837034,7622.6023302163
2808,2018-06-09,0.813314,7556.1716978375
2809,2018-06-10,0.525404,6744.7358009936
2810,2018-06-11,0.566127,6849.4526873174
2811,2018-06-12,0.453016,6526.6996800117
2812,2018-06-13,0.380092,6306.5131680304
2813,2018-06-14,0.497488,6629.7701241964
2814,2018-06-15,0.416921,6399.6740464641
2815,2018-06-16,0.451714,6495.3153091759
2816,2018-06-17,0.43656,6450.6939728229
2817,2018-06-18,0.528157,6703.8125897136
2818,2018-06-19,0.539133,6732.5088091759
2819,2018-06-20,0.547268,6753.2068258329
2820,2018-06-21,0.534845,6720.3732343659
2821,2018-06-22,0.30195,6059.5758591467
2822,2018-06-23,0.344201,6174.2257793688
2823,2018-06-24,0.335921,6146.4871949153
2824,2018-06-25,0.37191,6243.5354409702
2825,2018-06-26,0.320645,6096.1287662186
2826,2018-06-27,0.35151,6139.1896832262
2827,2018-06-28,0.254335,5858.6357781999
2828,2018-06-29,0.384457,6220.9137150789
2829,2018-06-30,0.439949,6375.5412314436
2830,2018-07-01,0.438974,6361.4025388662
2831,2018-07-02,0.526733,6608.367157218
2832,2018-07-03,0.488431,6498.3078591467
2833,2018-07-04,0.516959,6579.3333763881
2834,2018-07-05,0.501668,6535.2984026885
2835,2018-07-06,0.525593,6598.4590958504
2836,2018-07-07,0.5752,6737.8560803624
2837,2018-07-08,0.565033,6704.9199801286
2838,2018-07-09,0.550654,6664.0240935126
2839,2018-07-10,0.425766,6309.0840040912
2840,2018-07-11,0.451624,6377.9765113968
2841,2018-07-12,0.375786,6159.4666762127
2842,2018-07-13,0.395312,6208.9855718878
2843,2018-07-14,0.41225,6255.1124786674
2844,2018-07-15,0.445103,6347.6042738165
2845,2018-07-16,0.573889,6710.8074374635
2846,2018-07-17,0.788105,7320.5948278784
2847,2018-07-18,0.806745,7376.0383392753
2848,2018-07-19,0.837417,7467.0342980713
2849,2018-07-20,0.787016,7327.256682934
2850,2018-07-21,0.815437,7410.5656203974
2851,2018-07-22,0.810655,7399.4837469316
2852,2018-07-23,0.920775,7716.1586274109
2853,2018-07-24,1.158015,8397.6165216248
2854,2018-07-25,1.08636,8202.7203953828
2855,2018-07-26,0.983628,7913.9307781999
2856,2018-07-27,1.073248,8173.7746113384
2857,2018-07-28,1.07739,8190.360056692
2858,2018-07-29,1.088767,8229.6058386908
2859,2018-07-30,1.066904,8171.839519287
2860,2018-07-31,0.909072,7725.1330359439
2861,2018-08-01,0.863735,7596.6980119813
2862,2018-08-02,0.844839,7542.6946618936
2863,2018-08-03,0.799378,7411.3442501461
2864,2018-08-04,0.656873,7002.2086528346
2865,2018-08-05,0.667368,7031.5877510228
2866,2018-08-06,0.633004,6929.9908942139
2867,2018-08-07,0.561554,6722.5784327878
2868,2018-08-08,0.404363,6267.3886735827
2869,2018-08-09,0.508244,6558.0969079486
2870,2018-08-10,0.361808,6135.7518585622
2871,2018-08-11,0.425393,6313.749311806
2872,2018-08-12,0.426253,6314.6916557569
2873,2018-08-13,0.40965,6265.848043834
2874,2018-08-14,0.383921,6184.8290856224
2875,2018-08-15,0.415751,6270.2147986558
2876,2018-08-16,0.423232,6290.7504552893
2877,2018-08-17,0.517881,6563.0782887201
2878,2018-08-18,0.460858,6399.2874468147
2879,2018-08-19,0.492204,6490.7161271187
2880,2018-08-20,0.416567,6272.9527288136
2881,2018-08-21,0.486381,6473.0760394506
2882,2018-08-22,0.448594,6365.0098316774
2883,2018-08-23,0.50109,6516.4090254237
2884,2018-08-24,0.563902,6697.7318787259
2885,2018-08-25,0.579185,6745.4389392168
2886,2018-08-26,0.558823,6689.8693331385
2887,2018-08-27,0.609545,6839.158952367
2888,2018-08-28,0.69618,7092.9738082992
2889,2018-08-29,0.673054,7033.4280680888
2890,2018-08-30,0.649427,6966.9637437171
2891,2018-08-31,0.669452,7025.1407802455
2892,2018-09-01,0.72687,7192.3525473407
2893,2018-09-02,0.758857,7286.6677910579
2894,2018-09-03,0.748169,7257.47021391
2895,2018-09-04,0.782372,7358.8114789597
2896,2018-09-05,0.5863,6790.8973284629
2897,2018-09-06,0.482794,6488.075936879
2898,2018-09-07,0.456413,6408.653622443
2899,2018-09-08,0.380483,6187.7905023378
2900,2018-09-09,0.402615,6249.2463103448
2901,2018-09-10,0.419484,6295.3886025716
2902,2018-09-11,0.415264,6278.4246396844
2903,2018-09-12,0.433275,6327.5363632379
2904,2018-09-13,0.492192,6490.9123164816
2905,2018-09-14,0.493528,6494.6954789597
2906,2018-09-15,0.503783,6524.1656674459
2907,2018-09-16,0.494493,6497.4047013442
2908,2018-09-17,0.412358,6258.5948749269
2909,2018-09-18,0.441113,6340.3477901812
2910,2018-09-19,0.456537,6383.9518758036
2911,2018-09-20,0.496729,6498.6071110462
2912,2018-09-21,0.582897,6741.1428988895
2913,2018-09-22,0.570572,6705.4760511397
2914,2018-09-23,0.569527,6703.1368495032
2915,2018-09-24,0.525897,6576.5450032145
2916,2018-09-25,0.472532,6416.4440216248
2917,2018-09-26,0.488907,6463.2504035652
2918,2018-09-27,0.562731,6677.9004886032
2919,2018-09-28,0.543491,6623.126159848
2920,2018-09-29,0.53048,6584.4991475745
2921,2018-09-30,0.537431,6604.485028346
2922,2018-10-01,0.523715,6561.8138322618
2923,2018-10-02,0.506037,6508.7209386324
2924,2018-10-03,0.491502,6464.4568436587
2925,2018-10-04,0.519612,6545.2856677382
2926,2018-10-05,0.533278,6585.1495797779
2927,2018-10-06,0.521434,6550.4783158971
2928,2018-10-07,0.526236,6564.5682600818
2929,2018-10-08,0.539817,6604.6852741087
2930,2018-10-09,0.534983,6590.4286221508
2931,2018-10-10,0.513829,6529.1024360023
2932,2018-10-11,0.394246,6159.2516426067
2933,2018-10-12,0.406081,6191.6772232613
2934,2018-10-13,0.408603,6197.6856963764
2935,2018-10-14,0.40409,6182.8793442431
2936,2018-10-15,0.493613,6442.7154140853
2937,2018-10-16,0.501189,6461.9371592636
2938,2018-10-17,0.495252,6442.7307001753
2939,2018-10-18,0.479992,6396.4798120982
2940,2018-10-19,0.474786,6383.077840152
2941,2018-10-20,0.491948,6408.2527463472
2942,2018-10-21,0.494394,6415.3405029223
2943,2018-10-22,0.492344,6408.0336355932
2944,2018-10-23,0.488692,6395.9876668615
2945,2018-10-24,0.495045,6413.8036411455
2946,2018-10-25,0.491639,6402.3248591467
2947,2018-10-26,0.493907,6404.1085523086
2948,2018-10-27,0.495761,6409.4053275862
2949,2018-10-28,0.494862,6406.6332530684
2950,2018-10-29,0.446173,6263.0417346581
2951,2018-10-30,0.449739,6272.1677282291
2952,2018-10-31,0.462164,6306.3169313267
2953,2018-11-01,0.475635,6342.9775005845
2954,2018-11-02,0.477408,6348.1685827002
2955,2018-11-03,0.472072,6332.4341329632
2956,2018-11-04,0.502138,6420.4220002922
2957,2018-11-05,0.496243,6402.9468389831
2958,2018-11-06,0.509322,6441.1452188779
2959,2018-11-07,0.529458,6500.8698050848
2960,2018-11-08,0.49714,6406.7529374635
2961,2018-11-09,0.471324,6331.3787670953
2962,2018-11-10,0.478778,6353.1127340736
2963,2018-11-11,0.472673,6335.4142039743
2964,2018-11-12,0.467752,6320.6560537697
2965,2018-11-13,0.4504,6267.9379912332
2966,2018-11-14,0.21621,5574.2583489188
2967,2018-11-15,0.216089,5538.5606078317
2968,2018-11-16,0.204028,5496.0162311514
2969,2018-11-17,0.206567,5501.0923404442
2970,2018-11-18,0.225585,5555.3763383986
2971,2018-11-19,-0.029157,4792.2000236704
2972,2018-11-20,-0.17817,4317.530670076
2973,2018-11-21,-0.095978,4549.3220099357
2974,2018-11-22,-0.176683,4303.6155485096
2975,2018-11-23,-0.178526,4289.8928533022
2976,2018-11-24,-0.340537,3806.3169248977
2977,2018-11-25,-0.288204,3946.8508743425
2978,2018-11-26,-0.367357,3700.2859926943
2979,2018-11-27,-0.336204,3776.5559053185
2980,2018-11-28,-0.186807,4208.4752691409
2981,2018-11-29,-0.177469,4239.0394883109
2982,2018-11-30,-0.264956,3973.3340523086
2983,2018-12-01,-0.206348,4148.0737255991
2984,2018-12-02,-0.222163,4098.7467638808
2985,2018-12-03,-0.314464,3843.9766659848
2986,2018-12-04,-0.306873,3892.9516469901
2987,2018-12-05,-0.349612,3709.52085827
2988,2018-12-06,-0.405684,3511.9689815897
2989,2018-12-07,-0.448583,3372.9956925774
2990,2018-12-08,-0.435306,3407.951194623
2991,2018-12-09,-0.389193,3540.439575979
2992,2018-12-10,-0.429764,3413.5925841613
2993,2018-12-11,-0.443332,3352.5642001753
2994,2018-12-12,-0.417058,3423.0129178843
2995,2018-12-13,-0.470611,3260.341582408
2996,2018-12-14,-0.488215,3198.9474736996
2997,2018-12-15,-0.491458,3185.074043834
2998,2018-12-16,-0.486469,3195.4145552309
2999,2018-12-17,-0.381075,3499.1564818819
3000,2018-12-18,-0.322009,3659.5273793104
3001,2018-12-19,-0.307092,3697.7253033314
3002,2018-12-20,-0.180103,4067.7377077732
3003,2018-12-21,-0.25634,3839.0851084161
3004,2018-12-22,-0.212895,3964.9461163063
3005,2018-12-23,-0.219558,3942.6669959088
3006,2018-12-24,-0.18525,4040.0457895967
3007,2018-12-25,-0.279678,3761.5840108124
3008,2018-12-26,-0.263077,3807.6574535359
3009,2018-12-27,-0.337651,3585.4605359439
3010,2018-12-28,-0.231605,3881.0548848627
3011,2018-12-29,-0.250667,3823.1383261251
3012,2018-12-30,-0.248639,3825.4074628872
3013,2018-12-31,-0.294385,3687.1999400935
3014,2019-01-01,-0.252067,3808.1178316774
3015,2019-01-02,-0.220786,3898.1974880187
3016,2019-01-03,-0.258473,3784.3886347165
3017,2019-01-04,-0.242988,3827.5245943893
3018,2019-01-05,-0.252605,3798.6139549971
3019,2019-01-06,-0.166668,4045.9937749854
3020,2019-01-07,-0.181129,4001.0182781999
3021,2019-01-08,-0.1832,3992.6227893045
3022,2019-01-09,-0.179099,4004.2590356517
3023,2019-01-10,-0.29463,3627.9034500292
3024,2019-01-11,-0.294388,3624.1614210988
3025,2019-01-12,-0.296157,3617.0220783168
3026,2019-01-13,-0.332709,3508.6701081239
3027,2019-01-14,-0.277504,3666.9451937464
3028,2019-01-15,-0.308037,3581.293015488
3029,2019-01-16,-0.298693,3606.9865756867
3030,2019-01-17,-0.286312,3640.1291306254
3031,2019-01-18,-0.29618,3609.4267361192
3032,2019-01-19,-0.268624,3687.3019611338
3033,2019-01-20,-0.319457,3538.313722969
3034,2019-01-21,-0.319718,3535.623393045
3035,2019-01-22,-0.302132,3577.3083497954
3036,2019-01-23,-0.310082,3551.8938211572
3037,2019-01-24,-0.304145,3567.5889336645
3038,2019-01-25,-0.30528,3561.3504979544
3039,2019-01-26,-0.306011,3557.0399152542
3040,2019-01-27,-0.312074,3537.6141306254
3041,2019-01-28,-0.345402,3435.0525140269
3042,2019-01-29,-0.357663,3395.8237632963
3043,2019-01-30,-0.341369,3437.8958661601
3044,2019-01-31,-0.350001,3410.131616014
3045,2019-02-01,-0.336958,3445.0498912916
3046,2019-02-02,-0.330663,3461.9351174752
3047,2019-02-03,-0.347126,3413.0216163063
3048,2019-02-04,-0.346211,3411.3879617183
