d,Close,350dma_x2
2016-05-21,444.0782071888,691.6495477276864
2016-05-22,440.5586688486,692.8903876305
2016-05-23,444.2050572764,694.1214205786503
2016-05-24,445.6744549386,695.3574430096429
2016-05-25,450.5495271771,696.6257918081737
2016-05-26,454.4337223846,697.9106450118143
2016-05-27,471.8201172998,699.2935530048977
2016-05-28,530.910597896,700.9958115955296
2016-05-29,527.5497124489,702.6817693311897
2016-05-30,533.4931490357,704.3772103948954
2016-05-31,530.9436928112,705.9744162006897
2016-06-01,537.6136788428,707.6295268360742
2016-06-02,538.7712431911,709.2852911997715
2016-06-03,570.1759882525,711.1445626513869
2016-06-04,574.2662016365,713.0227551570229
2016-06-05,575.1376380479,714.9132544596863
2016-06-06,585.8571490357,716.8494787829732
2016-06-07,578.469240678,718.7596757965829
2016-06-08,583.0975853302,720.717653168212
2016-06-09,577.1016997078,722.6305322654817
2016-06-10,579.814993571,724.5553722437731
2016-06-11,605.4495569842,726.5777735596286
2016-06-12,670.3923743425,728.9853969227412
2016-06-13,704.3217781414,731.5435200984944
2016-06-14,684.9483194039,733.9497713130022
2016-06-15,695.0014684395,736.4466788608023
2016-06-16,767.4200312683,739.3762383915698
2016-06-17,750.0146339275,742.1986817692502
2016-06-18,758.2887801286,745.043136286408
2016-06-19,766.767132671,747.8743629976045
2016-06-20,722.497452367,750.4649887820245
2016-06-21,669.6042046756,752.7686132712955
2016-06-22,594.8329746347,754.6215094526428
2016-06-23,627.67785564,756.6672097431999
2016-06-24,664.1269856809,758.8304566280628
2016-06-25,668.8726841029,760.9730579439183
2016-06-26,630.4342421391,762.7956428710285
2016-06-27,652.2448077148,764.850474778852
2016-06-28,647.2187683811,766.904633732513
2016-06-29,638.5863456458,768.9198535050771
2016-06-30,674.2848147282,771.1812938791275
2016-07-01,677.5123857393,773.4524233706525
2016-07-02,702.7393167738,775.8831929790686
2016-07-03,662.5500859147,778.0961535301251
2016-07-04,679.8424533606,780.3860281605
2016-07-05,668.1659812975,782.6232485529189
2016-07-06,677.6513331385,784.9083169189538
2016-07-07,640.0532361192,786.9839832477503
2016-07-08,665.0517083577,789.1311017164822
2016-07-09,651.9419140269,791.2021547110555
2016-07-10,649.9593409702,793.2401232721309
2016-07-11,650.2725946815,795.2735280312525
2016-07-12,670.0231279953,797.4141737611183
2016-07-13,658.333613384,799.5197610584382
2016-07-14,660.9059601987,801.6493021986234
2016-07-15,666.758671128,803.8330813229452
2016-07-16,665.2756221508,806.0251200421571
2016-07-17,681.0896019871,808.3032148739178
2016-07-18,675.1185791935,810.54854931326
2016-07-19,674.6603603156,812.7735421294908
2016-07-20,667.3053648743,814.9733505750115
2016-07-21,666.8517393337,817.1896705215754
2016-07-22,650.5629116306,819.3100945018709
2016-07-23,657.3779429573,821.5725383155137
2016-07-24,661.3939798364,823.8299780834024
2016-07-25,655.1195778492,826.0596395268354
2016-07-26,654.6263391584,828.2493801156309
2016-07-27,656.2751468732,830.4672731349176
2016-07-28,656.1964533606,832.7044435655766
2016-07-29,657.5575675044,834.9398814281469
2016-07-30,655.3617301578,837.1880236767903
2016-07-31,624.804487142,839.2787303610886
2016-08-01,606.5092479252,841.2701580732034
2016-08-02,526.9811483343,843.0364167315886
2016-08-03,570.3470409117,844.9971526688012
2016-08-04,583.5421580362,846.9858285255262
2016-08-05,581.2798056692,848.9771381702651
2016-08-06,590.7954029807,851.0351737684949
2016-08-07,594.732324021,853.1269409118527
2016-08-08,591.6292838691,855.296503004864
2016-08-09,587.9321382233,857.3838007121367
2016-08-10,589.9687583285,859.462955330155
2016-08-11,589.5858846873,861.5466468011405
2016-08-12,587.1916495617,863.5753373226405
2016-08-13,585.3635816482,865.6069795024857
2016-08-14,571.3870625365,867.563365159996
2016-08-15,566.5644413209,869.4826507326771
2016-08-16,578.4149241379,871.4852756110267
2016-08-17,573.6637444185,873.4519131179353
2016-08-18,573.263191993,875.429947806088
2016-08-19,573.9584579193,877.3886957746942
2016-08-20,581.7970701344,879.365233283252
2016-08-21,580.7921925774,881.3080145423314
2016-08-22,584.9718977206,883.2756618680389
2016-08-23,582.6277473992,885.2096778379812
2016-08-24,578.7018316774,887.1524170865412
2016-08-25,576.0334365868,889.0797482830012
2016-08-26,578.8746534191,891.0113462561567
2016-08-27,570.2009937463,892.9190557508412
2016-08-28,575.1052325541,894.887949437908
2016-08-29,573.4292675628,896.8449807155233
2016-08-30,575.695698422,898.8181070493303
2016-08-31,572.2727583285,900.7794183209343
2016-09-01,572.2217020456,902.7166697735521
2016-09-02,576.8467673875,904.6805076962372
2016-09-03,600.3744067797,906.7841239173281
2016-09-04,610.5389133255,908.9508472861178
2016-09-05,607.526964173,911.1265816643428
2016-09-06,612.99545827,913.311548255643
2016-09-07,615.6598191116,915.5145618633909
2016-09-08,630.5501720047,917.7787350262863
2016-09-09,622.9778840444,919.9926759533965
2016-09-10,624.7526404442,922.2221663877292
2016-09-11,608.2466759205,924.3650427657868
2016-09-12,607.707372706,926.4661290935818
2016-09-13,608.6942963179,928.5881751652188
2016-09-14,609.413087668,930.7177365345099
2016-09-15,607.070262595,932.8253962416155
2016-09-16,607.8064380479,934.9389358458567
2016-09-17,607.3814496786,937.0397675713308
2016-09-18,611.5334603156,939.1655763451475
2016-09-19,608.8713063121,941.26791973074
2016-09-20,608.3717486265,943.3332411614824
2016-09-21,596.9457566335,945.3515912745321
2016-09-22,595.56471654,947.3660774663994
2016-09-23,602.3787849211,949.4113911659903
2016-09-24,602.6873597312,951.4498565112356
2016-09-25,600.6100548802,953.4617530225487
2016-09-26,606.7788106371,955.5228111556372
2016-09-27,605.1516137347,957.5495558015424
2016-09-28,604.6864943892,959.5583796235344
2016-09-29,605.2025619521,961.5612913203868
2016-09-30,608.8658407364,963.539168334664
2016-10-01,615.4084788428,965.5018971341966
2016-10-02,611.7485783168,967.4919937109692
2016-10-03,612.5903473992,969.4818658205127
2016-10-04,610.0078813559,971.420012503321
2016-10-05,612.1477809468,973.3863414361092
2016-10-06,611.7608627703,975.308318043607
2016-10-07,617.9057051432,977.2471347699858
2016-10-08,619.3010017534,979.1653625348686
2016-10-09,617.1010413209,981.0570845226789
2016-10-10,618.0852,982.950694906581
2016-10-11,642.9813872589,984.9359433263858
2016-10-12,636.5979322034,986.8339766702948
2016-10-13,635.4440953244,988.6657745732759
2016-10-14,639.5860902981,990.4434532540812
2016-10-15,637.283759322,992.2901061177365
2016-10-16,642.9130425482,994.0790136314707
2016-10-17,639.1375364699,995.64770453704
2016-10-18,635.5765085915,996.9885811278393
2016-10-19,629.6407080362,998.2694898510588
2016-10-20,628.5989011105,999.6652480118673
2016-10-21,630.9062033898,1001.1391382147559
2016-10-22,654.508630976,1002.6705901012045
2016-10-23,651.9619567504,1004.2680862555
2016-10-24,650.0271671537,1005.8082663857498
2016-10-25,655.7925050847,1007.6251921157319
2016-10-26,675.1098693162,1009.7176931640748
2016-10-27,686.5233270602,1011.7119808124006
2016-10-28,690.3906549386,1013.7297619365548
2016-10-29,715.4454693162,1015.9148953756464
2016-10-30,699.3334109877,1018.0829261720057
2016-10-31,698.8977279953,1020.1844404747525
2016-11-01,730.5784800117,1022.4400330114481
2016-11-02,740.3670555231,1024.7521618717635
2016-11-03,689.939206955,1026.8304879370555
2016-11-04,705.4320166569,1029.0218681725064
2016-11-05,706.8193255698,1031.1985201406114
2016-11-06,715.8968797779,1033.439548218761
2016-11-07,706.1812167738,1035.6290834212325
2016-11-08,711.8358465809,1037.8683662215396
2016-11-09,721.5015099357,1040.1114579506868
2016-11-10,713.4076156049,1042.1523283683207
2016-11-11,715.7033106371,1044.1890968612656
2016-11-12,703.8475511397,1046.1735553099588
2016-11-13,703.626435301,1048.0702342973516
2016-11-14,705.6435841613,1049.9459699790748
2016-11-15,712.3471528346,1051.9449115621092
2016-11-16,742.0501175921,1054.1324984960663
2016-11-17,735.3180805377,1056.2702585672027
2016-11-18,749.578727294,1058.4778991129156
2016-11-19,751.2138194039,1060.5456183163892
2016-11-20,730.3508136178,1062.471513652784
2016-11-21,736.5069839275,1064.42100162807
2016-11-22,747.9976779661,1066.3307102996903
2016-11-23,741.2403179427,1068.1798968522492
2016-11-24,737.354975979,1070.0177542903389
2016-11-25,739.6852001753,1071.6510326906057
2016-11-26,734.6529258913,1073.3584452820726
2016-11-27,727.7411158387,1075.0346604217573
2016-11-28,730.0824837522,1076.6751792451687
2016-11-29,731.6464357101,1078.201056753727
2016-11-30,742.204451315,1079.847125090372
2016-12-01,753.674910111,1081.5467523789418
2016-12-02,772.3023827294,1083.3131901675365
2016-12-03,766.1104681473,1085.054393368672
2016-12-04,766.3801390999,1086.907114220304
2016-12-05,752.670726242,1088.7072890590782
2016-12-06,759.1173257744,1090.557854469114
2016-12-07,764.9876500877,1092.3996940292714
2016-12-08,767.6592246347,1094.1812969527082
2016-12-09,771.9023210988,1095.9880597827994
2016-12-10,775.4745613092,1098.0295056670775
2016-12-11,770.4961504968,1100.016878558453
2016-12-12,778.5065990649,1102.0594712410948
2016-12-13,778.9306945646,1104.0457036595633
2016-12-14,776.9639614845,1106.0509625995314
2016-12-15,776.1767819988,1108.0309604771296
2016-12-16,782.2302158971,1110.0169731026617
2016-12-17,789.6029322034,1112.0464762737395
2016-12-18,790.632966526,1114.1064579109639
2016-12-19,790.2790316774,1116.1454868287228
2016-12-20,799.7775207481,1118.2432469322548
2016-12-21,828.4836792519,1120.5164229870263
2016-12-22,858.5014339568,1122.7980943805308
2016-12-23,915.5624383402,1125.434825892596
2016-12-24,891.1552720631,1127.956597640112
2016-12-25,896.0032793103,1130.5133008576122
2016-12-26,903.2012466394,1133.1085476439525
2016-12-27,925.9508104617,1135.875305662488
2016-12-28,979.9609739918,1139.004736112517
2016-12-29,973.4625594389,1142.1112465966114
2016-12-30,961.1826581531,1145.50187207244
2016-12-31,968.9705970193,1148.8212971722148
2017-01-01,997.2573579778,1152.334298723522
2017-01-02,1017.07788609,1155.9469428350687
2017-01-03,1032.6090531853,1159.686641853187
2017-01-04,1134.4964453536,1163.7659191171028
2017-01-05,1000.4981289305,1167.1442029414332
2017-01-06,892.46395564,1170.0665886343447
2017-01-07,903.4532836353,1173.0213468118513
2017-01-08,912.4849970777,1175.9301357857175
2017-01-09,903.508666803,1178.8531218970977
2017-01-10,906.4989473992,1181.7980133958035
2017-01-11,788.3146559906,1184.047654113612
2017-01-12,807.1098335476,1186.494561758932
2017-01-13,826.7469274109,1189.053115659435
2017-01-14,820.0451572764,1191.5833006777193
2017-01-15,824.5470651666,1194.2016171209023
2017-01-16,830.8380350672,1196.8279862636257
2017-01-17,906.0268281122,1199.8742673887823
2017-01-18,881.2598153711,1202.8066194388782
2017-01-19,902.2638699591,1205.7354239458502
2017-01-20,895.1745161894,1208.6541445298865
2017-01-21,924.4682594974,1211.7960685525966
2017-01-22,922.4670773816,1214.923572322822
2017-01-23,919.1157441262,1218.0567231445305
2017-01-24,887.7431938048,1220.9951893213524
2017-01-25,895.6900332554,1223.9472317306372
2017-01-26,916.6674685564,1227.0273934646275
2017-01-27,920.4544634717,1230.1025935047046
2017-01-28,922.7749485681,1233.149316453824
2017-01-29,915.6320231444,1236.0606384746977
2017-01-30,920.3132607832,1239.0380421440475
2017-01-31,968.4991056692,1242.246406693768
2017-02-01,987.532590415,1245.5161694196593
2017-02-02,1007.7043659848,1248.867110579676
2017-02-03,1015.3020394506,1252.2709706420155
2017-02-04,1033.7859729983,1255.662914715824
2017-02-05,1014.5678757452,1258.9534819333307
2017-02-06,1023.3174811806,1262.3008087109679
2017-02-07,1053.6244590298,1265.9213336619405
2017-02-08,1052.3676453536,1269.5120338496338
2017-02-09,982.7519394506,1272.704382816487
2017-02-10,996.6501531268,1275.9323137374183
2017-02-11,1011.3753222092,1279.237613601491
2017-02-12,1006.2964648743,1282.5130090424188
2017-02-13,999.9531849795,1285.7254508275068
2017-02-14,1012.2134635301,1289.0363399496575
2017-02-15,1013.9038405026,1292.4124773845745
2017-02-16,1036.8068647575,1295.9412662041452
2017-02-17,1058.669920339,1299.6594362958213
2017-02-18,1060.6688048802,1303.4500325868787
2017-02-19,1058.7864003507,1307.1933538033772
2017-02-20,1088.6884292227,1311.0531198780204
2017-02-21,1128.8552931619,1315.1527161061247
2017-02-22,1129.7017906487,1319.2507794612218
2017-02-23,1188.8617855056,1323.6651843572727
2017-02-24,1185.4888915839,1328.0421955420434
2017-02-25,1151.604736879,1332.2784273910875
2017-02-26,1181.7108658679,1336.677884439096
2017-02-27,1194.1524501461,1341.1300301126373
2017-02-28,1188.3999407364,1345.5479360580325
2017-03-01,1228.4596506137,1350.1847105274326
2017-03-02,1262.9314673875,1355.0094311192338
2017-03-03,1289.3631911163,1360.0406402832982
2017-03-04,1268.9406644068,1364.9538759092482
2017-03-05,1276.273682934,1369.892257218424
2017-03-06,1282.2546566336,1374.8674165474715
2017-03-07,1234.476462069,1379.5411011659903
2017-03-08,1152.1393892461,1383.7397359643544
2017-03-09,1193.4555265926,1388.1962804596365
2017-03-10,1098.5301490357,1392.094319917932
2017-03-11,1176.822921391,1396.437176059203
2017-03-12,1231.7483566336,1401.0445668979778
2017-03-13,1239.3962963179,1405.7101603237104
2017-03-14,1246.5365648743,1410.456861672963
2017-03-15,1258.6513814728,1415.2904255797841
2017-03-16,1178.0207503799,1419.645076660689
2017-03-17,1072.0825381648,1423.3872588201612
2017-03-18,962.569056166,1426.489007388584
2017-03-19,1020.2202535359,1429.918416957925
2017-03-20,1037.7563458796,1433.4510776322177
2017-03-21,1111.8182635885,1437.3900313418276
2017-03-22,1037.3025701344,1440.90657636412
2017-03-23,1028.1728562829,1444.3734657140405
2017-03-24,935.0634962011,1447.324437346336
2017-03-25,968.5433292811,1450.4660641687458
2017-03-26,962.958054588,1453.5575131175644
2017-03-27,1042.9191977791,1457.098348281963
2017-03-28,1045.1629316189,1460.6282640936015
2017-03-29,1039.6886157803,1464.1414989373857
2017-03-30,1037.9876614261,1467.639390745685
2017-03-31,1081.7435310929,1471.3594999590105
2017-04-01,1089.5247718293,1475.1155482949875
2017-04-02,1105.5629557569,1478.979679649417
2017-04-03,1144.6647710111,1483.0654387199693
2017-04-04,1141.9219187025,1487.090314105792
2017-04-05,1135.8116437756,1491.0511711942115
2017-04-06,1194.5964593805,1495.2936383746408
2017-04-07,1191.7314510812,1499.5427642589182
2017-04-08,1184.417720339,1503.7170671010326
2017-04-09,1213.6341398013,1508.0042172060673
2017-04-10,1211.6498762127,1512.268982174924
2017-04-11,1229.7849329047,1516.612845994244
2017-04-12,1216.1143678551,1521.014978878606
2017-04-13,1172.5583396844,1525.1378261809355
2017-04-14,1174.3332335476,1529.236816285636
2017-04-15,1175.5621890123,1533.3834545970665
2017-04-16,1173.6913798948,1537.4902011613142
2017-04-17,1191.9012014611,1541.758590534279
2017-04-18,1202.1314580362,1546.0471768637433
2017-04-19,1209.5609088837,1550.3968508141484
2017-04-20,1235.8030745178,1554.8909479686947
2017-04-21,1247.3360702513,1559.380332013781
2017-04-22,1243.5503925774,1563.8499808714246
2017-04-23,1250.0014832262,1568.3563957910205
2017-04-24,1257.239442256,1572.8922655657557
2017-04-25,1279.8647174167,1577.6281801320074
2017-04-26,1296.4854574518,1582.4429752873884
2017-04-27,1345.8899556692,1587.5303050001717
2017-04-28,1347.9851555231,1592.6202664449406
2017-04-29,1357.7152534191,1597.7608134653965
2017-04-30,1381.9563722969,1603.0242343320579
2017-05-01,1436.9414880187,1608.6340481074603
2017-05-02,1463.8190684687,1614.4070383442472
2017-05-03,1519.4089444769,1620.4923112606702
2017-05-04,1539.8300515488,1626.7900590572806
2017-05-05,1529.8504430158,1633.0040798788555
2017-05-06,1573.2855096143,1639.4566930355727
2017-05-07,1526.2677717125,1645.660745051938
2017-05-08,1685.0864963179,1652.751496132175
2017-05-09,1719.2280135593,1660.0289450385787
2017-05-10,1782.499,1667.6400848832814
2017-05-11,1835.4875482174,1675.5318210308972
2017-05-12,1704.6616410871,1682.5766297382531
2017-05-13,1779.840256692,1689.7133706456586
2017-05-14,1794.5935505552,1696.9536211491236
2017-05-15,1736.8828461134,1703.8301337038533
2017-05-16,1757.0269485681,1710.8363237367498
2017-05-17,1808.746064699,1718.0999373702136
2017-05-18,1894.2472645529,1725.8455146351384
2017-05-19,1967.5455476914,1733.8304835462175
2017-05-20,2048.1176779953,1742.252491982554
2017-05-21,2045.2224931619,1750.6529768689193
2017-05-22,2078.9435000292,1759.1848988745967
2017-05-23,2257.2883638223,1768.7781510068498
2017-05-24,2415.0072266511,1779.2462061001122
2017-05-25,2319.6013786675,1789.2033471227392
2017-05-26,2279.4185836353,1798.9153676373921
2017-05-27,2044.3004998247,1807.137373025052
2017-05-28,2225.7008666277,1816.0248501238243
2017-05-29,2284.7157974869,1825.055673091513
2017-05-30,2167.2644779077,1833.5260511401063
2017-05-31,2299.4326102572,1842.6942290933503
2017-06-01,2399.8876319404,1852.022615382905
2017-06-02,2479.4238943308,1861.9049540137812
2017-06-03,2549.5519515196,1872.1407435645867
2017-06-04,2524.9938335476,1882.1877532838816
2017-06-05,2685.3189167154,1893.403875937301
2017-06-06,2871.3416773524,1905.9852329240257
2017-06-07,2706.7600088545,1918.0533874052817
2017-06-08,2802.5635468147,1930.4813056405658
2017-06-09,2804.8722669199,1942.7141358190743
2017-06-10,2916.3278597896,1955.5567368229981
2017-06-11,2974.2145592051,1968.9497672062323
2017-06-12,2665.4332699591,1980.4537012762
2017-06-13,2707.137824021,1992.224667308428
2017-06-14,2443.8244513735,2002.5403136268717
2017-06-15,2409.886764173,2012.4580390522708
2017-06-16,2476.3590953828,2022.7371631073765
2017-06-17,2652.7553633548,2033.8801119449824
2017-06-18,2508.2142074226,2044.4267640678845
2017-06-19,2589.642213384,2055.3399055537325
2017-06-20,2733.2265562829,2067.1402516965063
2017-06-21,2639.2613142022,2078.349451588299
2017-06-22,2686.6475143191,2090.0442760351552
2017-06-23,2685.8704710111,2101.591811821746
2017-06-24,2562.1891487434,2112.5075103058407
2017-06-25,2497.7289413793,2123.0661937367495
2017-06-26,2426.3650511981,2133.215293488273
2017-06-27,2530.3455360023,2143.8457072483134
2017-06-28,2562.7922642022,2154.7283281101313
2017-06-29,2540.4430316189,2165.4685399468185
2017-06-30,2452.7120642899,2175.673987907743
2017-07-01,2412.3662131502,2185.6573627134544
2017-07-02,2518.8721873758,2196.158977487104
2017-07-03,2551.9274317358,2206.8835995016316
2017-07-04,2599.7447499123,2217.884081727899
2017-07-05,2608.1048911748,2228.97436473533
2017-07-06,2603.1954736996,2240.0391860745635
2017-07-07,2495.7809222092,2250.5832889921553
2017-07-08,2553.4941581239,2261.418238793108
2017-07-09,2506.1732135593,2271.9598344143815
2017-07-10,2319.36689737,2281.4698190973572
2017-07-11,2319.1674406195,2290.9814825342773
2017-07-12,2374.8862664524,2300.802117503302
2017-07-13,2343.7383482466,2310.4452140455073
2017-07-14,2214.8252372881,2319.3438864442714
2017-07-15,1989.6331902396,2326.9682947875963
2017-07-16,1910.7495416131,2334.3165522417166
2017-07-17,2215.7462961426,2343.512192517245
2017-07-18,2303.7611458796,2353.6652210746465
2017-07-19,2257.0652358855,2363.303610760211
2017-07-20,2823.8979263589,2376.1056437220545
2017-07-21,2666.1397182934,2388.0191289370505
2017-07-22,2829.7540549679,2400.8131783769772
2017-07-23,2753.2438649328,2413.1475300393304
2017-07-24,2755.1595242256,2425.5105599842245
2017-07-25,2558.692998948,2436.772050616937
2017-07-26,2522.3246462887,2447.814084262424
2017-07-27,2665.1475464933,2459.674436615601
2017-07-28,2793.8334848627,2472.283818531607
2017-07-29,2706.4507654588,2484.4043167248105
2017-07-30,2749.3845277031,2496.8500165257624
2017-07-31,2862.6112908825,2509.9702842375427
2017-08-01,2727.3891819988,2522.250137139605
2017-08-02,2690.1456719755,2534.3443195827876
2017-08-03,2789.7463124489,2547.0099374139645
2017-08-04,2860.2728432496,2560.0745910444234
2017-08-05,3237.4233632963,2575.24959843392
2017-08-06,3230.1167089421,2590.3885956702898
2017-08-07,3392.5624186441,2606.4319700755673
2017-08-08,3425.6766165985,2622.677963613849
2017-08-09,3347.2154316189,2638.4980413278
2017-08-10,3437.0321554646,2654.846605435673
2017-08-11,3660.5205372881,2672.456010486353
2017-08-12,3871.0824061952,2691.318189986061
2017-08-13,4063.8010527177,2711.2535946727103
2017-08-14,4304.6039312098,2732.5745927506932
2017-08-15,4160.0305458796,2753.0565061647367
2017-08-16,4364.6785746347,2774.7273965436293
2017-08-17,4308.5168614261,2796.077654597232
2017-08-18,4108.5071621859,2816.258571138937
2017-08-19,4160.3324568673,2836.601188568009
2017-08-20,4085.8103943308,2856.4598827451823
2017-08-21,3992.6260352426,2875.803306008437
2017-08-22,4074.3304612507,2895.582363168327
2017-08-23,4146.9153452367,2915.760966174756
2017-08-24,4325.8164279953,2936.876773351845
2017-08-25,4353.1317725599,2958.1919384290763
2017-08-26,4341.9787167738,2979.433230293817
2017-08-27,4344.9034447691,3000.785554687238
2017-08-28,4379.7639206897,3022.3401635328587
2017-08-29,4600.456830976,3045.1502351594763
2017-08-30,4586.6327367037,3067.8772045825376
2017-08-31,4740.3562177089,3091.4959814689028
2017-09-01,4918.166244886,3116.126608936549
2017-09-02,4595.0200178258,3138.9131150402472
2017-09-03,4625.296314436,3161.848902778078
2017-09-04,4374.7534964933,3183.368229579114
2017-09-05,4454.0525376973,3205.343548373804
2017-09-06,4607.5165298071,3228.2610956490817
2017-09-07,4635.1118758036,3251.3442222734448
2017-09-08,4345.4576563413,3272.733244395846
2017-09-09,4335.593449737,3294.0641363387363
2017-09-10,4261.8435210403,3314.9854704310796
2017-09-11,4212.5475733489,3335.589863360862
2017-09-12,4164.319434249,3355.9279651923716
2017-09-13,3887.1185867914,3374.684720006099
2017-09-14,3247.4687390415,3389.7833838751812
2017-09-15,3699.2229438925,3407.442567321787
2017-09-16,3711.2343506721,3425.1330008750974
2017-09-17,3711.8562039743,3442.8479015931407
2017-09-18,4080.4284430158,3462.664119282378
2017-09-19,3925.7361902396,3481.611138190285
2017-09-20,3895.777078609,3500.3747341769267
2017-09-21,3617.2434658095,3517.5489204800074
2017-09-22,3619.2137182934,3534.699251983723
2017-09-23,3775.600594097,3552.7352496542576
2017-09-24,3676.8969441847,3570.2197976706225
2017-09-25,3918.7380713033,3589.080671220927
2017-09-26,3890.090936879,3607.635582933042
2017-09-27,4207.7874853887,3628.042380379815
2017-09-28,4187.7697963179,3648.3413843854923
2017-09-29,4155.010119813,3668.429521697006
2017-09-30,4334.5446125073,3689.55672657235
2017-10-01,4382.0868980129,3710.9234343178623
2017-10-02,4386.8757150789,3732.3390810527712
2017-10-03,4306.5646420222,3753.316156100947
2017-10-04,4216.6848214494,3773.8135510347365
2017-10-05,4319.4209158387,3794.9039625474693
2017-10-06,4365.9157104033,3816.2468740161175
2017-10-07,4438.8559330801,3837.8717157424267
2017-10-08,4600.7397966102,3860.436160541625
2017-10-09,4777.5346569258,3884.0219176260375
2017-10-10,4741.077914962,3907.36640568248
2017-10-11,4814.9671180596,3931.022732818156
2017-10-12,5393.6689827586,3957.920707993576
2017-10-13,5614.0775146113,3986.0560614774195
2017-10-14,5785.7383150205,4015.0291634528726
2017-10-15,5689.8650596143,4043.54648715931
2017-10-16,5756.148811806,4072.4450647810854
2017-10-17,5590.4163243717,4100.215566748857
2017-10-18,5583.8704257744,4127.892728864578
2017-10-19,5708.312990941,4156.569150487356
2017-10-20,6000.8831303331,4186.828871136934
2017-10-21,6030.2078927528,4217.24823437798
2017-10-22,5996.5981388077,4247.423670143865
2017-10-23,5888.2500166569,4277.035491857483
2017-10-24,5517.7753533022,4304.498003324461
2017-10-25,5736.017801578,4333.152382133846
2017-10-26,5900.3177291058,4362.791868496708
2017-10-27,5771.9450461718,4391.68467841405
2017-10-28,5762.3885768556,4420.590627132426
2017-10-29,6174.7288448276,4451.854069472578
2017-10-30,6119.256383986,4482.78899975729
2017-10-31,6428.5146370544,4515.452813952832
2017-11-01,6726.4118345997,4549.649166621447
2017-11-02,7043.7779389246,4585.697508669372
2017-11-03,7198.6321107539,4622.549242289143
2017-11-04,7420.498078609,4660.659438056029
2017-11-05,7371.1390298071,4698.606799291396
2017-11-06,6985.2638439509,4734.313981348673
2017-11-07,7118.202543834,4770.7151520107755
2017-11-08,7451.2127866745,4809.0578518321
2017-11-09,7117.7380496786,4845.517183681813
2017-11-10,6620.567336353,4879.12222445997
2017-11-11,6346.7214491525,4911.191187450035
2017-11-12,5829.0978275862,4940.341797231448
2017-11-13,6519.4451721216,4973.423869736417
2017-11-14,6592.3743971362,5006.913743801709
2017-11-15,7257.3732121566,5044.143279577946
2017-11-16,7833.7044333723,5084.6005911394395
2017-11-17,7729.0332700175,5124.3533390668
2017-11-18,7796.1542410871,5164.525017769313
2017-11-19,8018.3206884863,5205.964678051521
2017-11-20,8269.8742574518,5248.920126801291
2017-11-21,8091.9980835769,5290.822302560163
2017-11-22,8249.5973302163,5333.5915007323265
2017-11-23,8071.6698214495,5375.328704142697
2017-11-24,8232.4223331385,5417.960247068638
2017-11-25,8760.1654421391,5463.5870521019515
2017-11-26,9319.9033147282,5512.440807326131
2017-11-27,9730.7285794857,5563.596361499965
2017-11-28,9932.1941800117,5615.900724273947
2017-11-29,9800.0275517241,5667.461087646745
2017-11-30,9996.7149719462,5720.149877303588
2017-12-01,10808.9583325541,5777.445466541628
2017-12-02,10934.8599856809,5835.41836399007
2017-12-03,11213.9426554646,5894.980133641148
2017-12-04,11562.1285669199,5956.5335595568195
2017-12-05,11736.7540672122,6019.030568393758
2017-12-06,13992.1323372297,6094.251417867915
2017-12-07,17032.2933763881,6186.6730861103815
2017-12-08,16298.4873386908,6274.575514112384
2017-12-09,15050.0219541204,6355.483323724139
2017-12-10,15474.9995432496,6438.791873803793
2017-12-11,16873.4977849211,6530.050711165403
2017-12-12,17433.9307381648,6624.382025037992
2017-12-13,16515.15257218,6713.15454845621
2017-12-14,16602.8928033314,6802.46557842131
2017-12-15,17702.0021721216,6898.1274042154155
2017-12-16,19640.5138834015,7004.821937280458
2017-12-17,19250.467650789,7109.125996096522
2017-12-18,18982.0250242548,7211.782836886034
2017-12-19,17653.3260894214,7306.758362807384
2017-12-20,16453.6272603741,7394.29625317893
2017-12-21,15633.8336504968,7477.9153133021655
2017-12-22,14305.7183436587,7554.562481233701
2017-12-23,14910.8581049094,7634.604794498123
2017-12-24,14026.3468661601,7709.541148035738
2017-12-25,14080.9422600818,7784.840768568759
2017-12-26,15727.1454792519,7869.530177322203
2017-12-27,15389.0005739334,7952.962668281876
2017-12-28,14289.4522095266,8030.004624716042
2017-12-29,14571.7460821157,8108.547477028641
2017-12-30,12948.7158828171,8177.854166888874
2017-12-31,13921.4806414378,8252.69378732471
2018-01-01,13464.6536116306,8324.887019190786
2018-01-02,14754.322204851,8404.020135629293
2018-01-03,15010.2861595558,8484.757429024634
2018-01-04,15070.3007986558,8565.71764004576
2018-01-05,16997.2274079486,8657.729370855812
2018-01-06,17103.589279661,8750.18149097103
2018-01-07,16231.6949994155,8837.662793382655
2018-01-08,14937.4150894214,8917.767361070055
2018-01-09,14378.5862174167,8994.857892633552
2018-01-10,14669.0882656341,9073.56302539
2018-01-11,13186.7549427236,9143.677810956671
2018-01-12,13789.4436639392,9217.2148921022
2018-01-13,14231.2250645821,9293.263178479421
2018-01-14,13681.0654611338,9366.20851241079
2018-01-15,13591.6961966686,9438.616414901564
2018-01-16,11431.0401052016,9498.40236347032
2018-01-17,11159.6085905903,9556.52851204275
2018-01-18,11246.0397302747,9615.03328555298
2018-01-19,11440.2555616598,9674.604448537031
2018-01-20,12768.4045856224,9741.659412037741
2018-01-21,11422.3942589129,9801.132705655842
2018-01-22,10737.3505774401,9856.641466205896
