d,price_usd,realized_cap
2018-08-26,6689.8693331385,87779991321.6666
2018-08-27,6839.158952367,87858092749.3364
2018-08-28,7092.9738082992,87962163819.4217
2018-08-29,7033.4280680888,88070563116.9129
2018-08-30,6966.9637437171,88087190263.8717
2018-08-31,7025.1407802455,88099633338.2338
2018-09-01,7192.3525473407,88143829886.6399
2018-09-02,7286.6677910579,88183124970.9013
2018-09-03,7257.47021391,88200073903.665
2018-09-04,7358.8114789597,88246851077.2312
2018-09-05,6790.8973284629,88145083085.4974
2018-09-06,6488.075936879,88045044530.292
2018-09-07,6408.653622443,87984507311.7468
2018-09-08,6187.7905023378,87938524394.4988
2018-09-09,6249.2463103448,87909193574.9346
2018-09-10,6295.3886025716,87873498997.1719
2018-09-11,6278.4246396844,87794148067.762
2018-09-12,6327.5363632379,87755028506.1738
2018-09-13,6490.9123164816,87656746770.4004
2018-09-14,6494.6954789597,87657373258.1516
2018-09-15,6524.1656674459,87659326007.5661
2018-09-16,6497.4047013442,87660564342.1818
2018-09-17,6258.5948749269,87619239308.0885
2018-09-18,6340.3477901812,87606647394.4674
2018-09-19,6383.9518758036,87597949090.9488
2018-09-20,6498.6071110462,87584053181.1005
2018-09-21,6741.1428988895,87489273079.6201
2018-09-22,6705.4760511397,87487461236.6079
2018-09-23,6703.1368495032,87500037177.204
2018-09-24,6576.5450032145,87486699014.6844
2018-09-25,6416.4440216248,87382904001.6685
2018-09-26,6463.2504035652,87378626387.6799
2018-09-27,6677.9004886032,87410491991.5597
2018-09-28,6623.126159848,87425091516.2044
2018-09-29,6584.4991475745,87408642051.548
2018-09-30,6604.485028346,87410596250.6679
2018-10-01,6561.8138322618,87360471986.9887
2018-10-02,6508.7209386324,87326883521.5218
2018-10-03,6464.4568436587,87290374709.7751
2018-10-04,6545.2856677382,87286715263.867
2018-10-05,6585.1495797779,87293935929.3242
2018-10-06,6550.4783158971,87286959509.8504
2018-10-07,6564.5682600818,87292485428.187
2018-10-08,6604.6852741087,87308052337.8338
2018-10-09,6590.4286221508,87304032777.134
2018-10-10,6529.1024360023,87304406181.6693
2018-10-11,6159.2516426067,86899397382.0482
2018-10-12,6191.6772232613,86871931430.0664
2018-10-13,6197.6856963764,86854487138.9073
2018-10-14,6182.8793442431,86827335973.9198
2018-10-15,6442.7154140853,86841497026.9742
2018-10-16,6461.9371592636,86796582306.2281
2018-10-17,6442.7307001753,86764555223.9822
2018-10-18,6396.4798120982,86732630823.779
2018-10-19,6383.077840152,86765542834.0209
2018-10-20,6408.2527463472,86342674291.9574
2018-10-21,6415.3405029223,86345431187.903
2018-10-22,6408.0336355932,86326141960.0572
2018-10-23,6395.9876668615,86305323448.7654
2018-10-24,6413.8036411455,86295435515.4027
2018-10-25,6402.3248591467,86270747051.4456
2018-10-26,6404.1085523086,86190872648.7383
2018-10-27,6409.4053275862,86192123905.1205
2018-10-28,6406.6332530684,86192456218.223
2018-10-29,6263.0417346581,86160425080.4618
2018-10-30,6272.1677282291,86144291087.5066
2018-10-31,6306.3169313267,86115970555.017
2018-11-01,6342.9775005845,86077348645.9095
2018-11-02,6348.1685827002,86081850560.9397
2018-11-03,6332.4341329632,86083544312.4289
2018-11-04,6420.4220002922,86094383128.6864
2018-11-05,6402.9468389831,86092340290.599
2018-11-06,6441.1452188779,86096608738.0822
2018-11-07,6500.8698050848,86117447753.9835
2018-11-08,6406.7529374635,86118844432.3888
2018-11-09,6331.3787670953,86118362264.4673
2018-11-10,6353.1127340736,86121714635.7315
2018-11-11,6335.4142039743,86127591407.6659
2018-11-12,6320.6560537697,86124299029.4301
2018-11-13,6267.9379912332,86089890436.1395
2018-11-14,5574.2583489188,85907048534.1142
2018-11-15,5538.5606078317,85299915151.9251
2018-11-16,5496.0162311514,85178742958.2422
2018-11-17,5501.0923404442,85146687928.2781
2018-11-18,5555.3763383986,85132987300.4239
2018-11-19,4792.2000236704,84787782484.5737
2018-11-20,4317.530670076,84097169334.967
2018-11-21,4549.3220099357,83966523343.2286
2018-11-22,4303.6155485096,83792172772.4282
2018-11-23,4289.8928533022,83653618060.1403
2018-11-24,3806.3169248977,83462955012.9237
2018-11-25,3946.8508743425,83259922570.6125
2018-11-26,3700.2859926943,82987388012.8753
2018-11-27,3776.5559053185,82740287051.8398
2018-11-28,4208.4752691409,82688405985.3531
2018-11-29,4239.0394883109,82752349706.1557
2018-11-30,3973.3340523086,82567630995.1527
2018-12-01,4148.0737255991,82644231979.1168
2018-12-02,4098.7467638808,82592815626.413
2018-12-03,3843.9766659848,82841014115.4307
2018-12-04,3892.9516469901,83314751609.906
2018-12-05,3709.52085827,82292286110.3596
2018-12-06,3511.9689815897,81698533404.5592
2018-12-07,3372.9956925774,81455153419.0282
2018-12-08,3407.951194623,81394588195.4361
2018-12-09,3540.439575979,81369886801.6503
2018-12-10,3413.5925841613,81219184716.5149
2018-12-11,3352.5642001753,80846610904.4502
2018-12-12,3423.0129178843,80746362908.7088
2018-12-13,3260.341582408,80627461757.2379
2018-12-14,3198.9474736996,80452516413.0693
2018-12-15,3185.074043834,80378288352.3719
2018-12-16,3195.4145552309,80307927821.6297
2018-12-17,3499.1564818819,80271743510.2631
2018-12-18,3659.5273793104,80082011943.9625
2018-12-19,3697.7253033314,79998705374.5713
2018-12-20,4067.7377077732,80028890705.6078
2018-12-21,3839.0851084161,79906611769.4343
2018-12-22,3964.9461163063,79910912494.2837
2018-12-23,3942.6669959088,79867755426.0143
2018-12-24,4040.0457895967,79837458411.8228
2018-12-25,3761.5840108124,79764891236.4569
2018-12-26,3807.6574535359,79735447774.0953
2018-12-27,3585.4605359439,79638277664.3781
2018-12-28,3881.0548848627,79438817881.6567
2018-12-29,3823.1383261251,79398312541.1461
2018-12-30,3825.4074628872,79343039040.7355
2018-12-31,3687.1999400935,79250723414.4755
2019-01-01,3808.1178316774,79227580206.2363
2019-01-02,3898.1974880187,79225003379.2333
2019-01-03,3784.3886347165,79150349337.6773
2019-01-04,3827.5245943893,79127034072.2909
2019-01-05,3798.6139549971,79115437458.3289
2019-01-06,4045.9937749854,79097796325.1171
2019-01-07,4001.0182781999,79050037992.3062
2019-01-08,3992.6227893045,79016171756.3559
2019-01-09,4004.2590356517,79019985305.1337
2019-01-10,3627.9034500292,78290426948.9823
2019-01-11,3624.1614210988,78218439361.095
2019-01-12,3617.0220783168,78188216816.9336
2019-01-13,3508.6701081239,78146472667.959
2019-01-14,3666.9451937464,78129048337.385
2019-01-15,3581.293015488,78179369756.5672
2019-01-16,3606.9865756867,78161320922.5722
2019-01-17,3640.1291306254,78120040382.8508
2019-01-18,3609.4267361192,78086824081.3934
2019-01-19,3687.3019611338,78061881523.5923
2019-01-20,3538.313722969,78029577597.2579
2019-01-21,3535.623393045,78001068155.9254
2019-01-22,3577.3083497954,77846741806.1402
2019-01-23,3551.8938211572,77808824375.1278
2019-01-24,3567.5889336645,77789674747.5719
2019-01-25,3561.3504979544,77742785221.4577
2019-01-26,3557.0399152542,77709732812.9608
2019-01-27,3537.6141306254,77680637317.5442
2019-01-28,3435.0525140269,77572597611.6685
2019-01-29,3395.8237632963,77509362804.1495
2019-01-30,3437.8958661601,77427876958.9048
2019-01-31,3410.131616014,77382408468.1987
2019-02-01,3445.0498912916,77341042686.4074
2019-02-02,3461.9351174752,77323926758.8145
2019-02-03,3413.0216163063,77302162952.0838
2019-02-04,3411.3879617183,77232112153.0101
2019-02-05,3426.4650113968,77201492506.5307
2019-02-06,3367.5063649912,77126451928.0268
2019-02-07,3358.8735990649,77071331151.9698
2019-02-08,3612.4796192285,77066772569.8478
2019-02-09,3621.2681209819,77067636793.2414
2019-02-10,3642.0223591467,77067724659.459
2019-02-11,3590.6184836353,77039524206.7836
2019-02-12,3587.9024658095,76997326554.5613
2019-02-13,3576.0853725891,76832211012.4993
2019-02-14,3561.9163834015,76815885614.3174
2019-02-15,3565.0069237288,76787346598.9781
2019-02-16,3584.73600263,76731623831.1227
2019-02-17,3622.7574289889,76713844483.7114
2019-02-18,3866.1292171245,76717282439.6173
2019-02-19,3895.4352109877,76689645710.7563
2019-02-20,3931.6138290473,76761111275.5937
2019-02-21,3892.2617942724,76714731021.7745
2019-02-22,3948.3005105202,76721996454.5829
2019-02-23,4110.1511212741,76698007572.6346
2019-02-24,3754.183789889,76644803696.6529
2019-02-25,3822.0186966686,76601286647.1735
2019-02-26,3796.1750683811,76590696886.352
2019-02-27,3799.3819924021,76572332850.9349
2019-02-28,3792.947722969,76544606872.427
2019-03-01,3810.6326925774,76534627558.1091
2019-03-02,3809.6433909994,76520070480.0757
2019-03-03,3782.3818702513,76516699927.978
2019-03-04,3698.1618550555,76440538637.1886
2019-03-05,3840.1280490941,76454333050.5373
2019-03-06,3851.9984254822,76444603156.0739
2019-03-07,3855.9231683226,76441681909.5114
2019-03-08,3839.233552893,76414756802.8524
2019-03-09,3910.3611665693,76418847853.7178
2019-03-10,3903.9119509059,76410854219.8461
2019-03-11,3851.5689216832,76380484632.4626
2019-03-12,3858.9148237873,76348359914.7987
2019-03-13,3851.9574663939,76341560088.379
2019-03-14,3853.7832650497,76324730581.6973
2019-03-15,3901.9142068966,76321922538.321
2019-03-16,3989.7960768556,76289087232.9848
2019-03-17,3967.1434944477,76296750923.2061
2019-03-18,3969.4401458212,76286199044.4943
2019-03-19,3996.1679035652,76302536273.6034
2019-03-20,4030.6552758621,76308531420.4053
2019-03-21,3976.2738500877,76287132398.542
2019-03-22,3983.8876458212,76276145854.7784
2019-03-23,3981.7760330216,76271953686.0614
2019-03-24,3970.6669880187,76268699835.4805
2019-03-25,3908.2388386908,76239284363.0719
2019-03-26,3917.763402104,76218384062.7698
2019-03-27,4027.0079178843,76235940003.9831
2019-03-28,4010.9374620105,76238424734.4757
2019-03-29,4089.4610400351,76287001941.024
2019-03-30,4091.8910383402,76293340509.6667
2019-03-31,4094.3178147282,76228859920.914
2019-04-01,4138.4178077148,76241123029.3623
2019-04-02,4903.719462069,76555036129.2559
2019-04-03,4960.2276027469,76657376811.1931
2019-04-04,4911.2697024547,76724407428.8984
2019-04-05,5033.2254836938,76750452091.4434
2019-04-06,5044.3568459381,76776869704.3221
2019-04-07,5189.1119555815,76813398111.1991
2019-04-08,5283.4230248393,76889304782.1005
2019-04-09,5195.5779088253,76938219421.3378
2019-04-10,5311.7416032729,77016712072.5129
2019-04-11,5050.6660085915,77009772957.5474
2019-04-12,5082.8614320281,77060643571.9111
2019-04-13,5074.7906925774,77085988063.4358
2019-04-14,5156.8040406195,77026404736.9122
2019-04-15,5042.897738457,77014680365.0257
2019-04-16,5205.9629574518,77066359633.5311
2019-04-17,5226.3522151958,77123673595.5169
2019-04-18,5278.5023395675,77158418950.7641
2019-04-19,5289.9512191116,77363503146.7676
2019-04-20,5313.9732621274,77384404340.6092
2019-04-21,5295.7338281707,77389989135.8878
2019-04-22,5383.7999753361,77429065989.2821
2019-04-23,5544.8627118644,77520260632.0189
2019-04-24,5431.9479196376,77445554425.0537
2019-04-25,5127.6731673875,77400583942.072
2019-04-26,5150.1646606663,77323987612.197
2019-04-27,5181.807763647,77320002419.5809
2019-04-28,5148.6696154296,77332687576.9024
2019-04-29,5148.8004932788,77305676472.6877
2019-04-30,5266.6182025132,77357064298.1996
2019-05-01,5315.1753290473,77139944703.0264
2019-05-02,5393.1293763881,77161282318.7223
2019-05-03,5658.4303883694,77247160231.7059
2019-05-04,5774.7124286967,77300285446.3498
2019-05-05,5728.3517022209,77355832768.2292
2019-05-06,5691.6883740503,77470867362.7307
2019-05-07,5825.744893045,77553325448.1642
2019-05-08,5931.8005949737,77655101444.8406
2019-05-09,6150.1404447691,77758560974.9634
2019-05-10,6357.463493571,77858323933.7314
2019-05-11,7325.0828603156,78349499681.0893
2019-05-12,6942.6231745178,78471604096.1069
2019-05-13,7798.9057360023,78986913927.271
2019-05-14,7955.5576823495,79499302318.0446
2019-05-15,8215.2068383986,80053618166.1519
2019-05-16,7862.0716023378,80552297853.8105
2019-05-17,7326.9206818819,80542927582.6994
2019-05-18,7277.9875634132,80575393287.7309
2019-05-19,8219.7427869667,80784272686.2808
2019-05-20,7981.1393789597,80907960111.8657
2019-05-21,7983.8084773817,81048500887.4646
2019-05-22,7667.9021148451,81082184057.9177
2019-05-23,7897.4712936879,81228025359.9945
2019-05-24,7987.1003676213,81387951551.5307
2019-05-25,8061.5917607247,81495286143.5313
2019-05-26,8731.5249558738,81711276442.3347
2019-05-27,8816.7867083577,81948404212.8106
2019-05-28,8719.1258483343,82174194277.5181
2019-05-29,8655.4885061368,83372387208.6955
2019-05-30,8271.6219631794,83439379776.6939
2019-05-31,8556.222185564,83611469024.9009
2019-06-01,8554.8073296318,83712639474.8817
2019-06-02,8744.3537454705,83816356169.8319
2019-06-03,8173.4012705435,83952454044.2815
2019-06-04,7649.9393319696,83447224227.1263
2019-06-05,7798.5444663939,83549188479.5812
2019-06-06,7776.7133261251,83565894663.9666
2019-06-07,8023.950093045,83673661962.8227
2019-06-08,7939.8051548802,83704486358.3334
2019-06-09,7634.0657507306,83726844448.3844
2019-06-10,7993.3025385739,83907811647.8014
2019-06-11,7922.4836271186,83967092626.5748
2019-06-12,8146.7561250731,84094555495.2672
2019-06-13,8232.7773413793,84188482641.0879
2019-06-14,8698.0048150205,84456493557.9685
2019-06-15,8850.584816014,84570326282.2669
2019-06-16,9019.5170067212,84815590521.5308
2019-06-17,9340.5721887785,85042681106.6575
2019-06-18,9047.1327444769,85156154657.8277
2019-06-19,9285.0556765634,85417638469.9166
2019-06-20,9546.7197781999,85645159346.8034
2019-06-21,10083.4863136762,85982591040.3496
2019-06-22,10685.2952327878,86450481994.0008
2019-06-23,10794.4276963764,86681960830.3446
2019-06-24,11004.2069094681,87064192172.2638
2019-06-25,11726.2638308007,87610395082.5706
2019-06-26,12863.4606849795,88944366057.7583
2019-06-27,11109.7978418469,89190752394.3954
2019-06-28,12358.2079582116,90022436058.4087
2019-06-29,11944.3515473407,90286870950.3246
2019-06-30,10842.6167109877,90551555714.7665
2019-07-01,10569.5517282291,90603400161.8836
2019-07-02,10766.0833162186,90792626081.3406
2019-07-03,11952.0248935126,91226317720.5668
2019-07-04,11177.0103787551,91494603116.4743
2019-07-05,10998.3991004676,91553929460.6237
2019-07-06,11208.225600526,91652613885.0868
2019-07-07,11456.1836039158,91774995374.3626
2019-07-08,12319.6228758036,92211562880.1421
2019-07-09,12579.107616014,92602208123.2479
2019-07-10,12106.7829313267,93213304426.0624
2019-07-11,11294.678028346,93268193398.3926
2019-07-12,11813.3237158971,93590579800.5986
2019-07-13,11346.837148159,93637841600.5883
2019-07-14,10283.0757891292,93539971809.1612
2019-07-15,10926.3802741087,93681200119.5123
2019-07-16,9471.1408647575,93538234572.057
2019-07-17,9674.8824611338,93710943361.0619
2019-07-18,10679.8906896552,94095761100.4969
2019-07-19,10532.2027291058,94252254732.7331
2019-07-20,10862.6485479252,94379935587.317
2019-07-21,10589.7064907656,94497351004.6866
2019-07-22,10318.5609251899,94507760570.2567
2019-07-23,9866.6489403857,94450252234.5062
2019-07-24,9792.7875365284,94784184142.6228
2019-07-25,9897.1867860316,94825745861.8583
2019-07-26,9836.6967881356,94888815072.5617
2019-07-27,9446.6720520748,94878702007.1542
2019-07-28,9529.7887919345,94901589354.0886
2019-07-29,9504.1589159556,96641118752.0433
2019-07-30,9589.1092060199,96705341195.8861
2019-07-31,10059.0040189947,96803361477.6392
2019-08-01,10400.3070143776,96943717468.3636
2019-08-02,10529.6944544126,97070610296.0744
2019-08-03,10810.4216686148,97179453339.6541
2019-08-04,10986.5089291058,97289514696.8873
2019-08-05,11790.0239375804,97843612156.337
2019-08-06,11423.4970017534,98210491848.4493
2019-08-07,11967.2735473407,98545866992.7966
2019-08-08,11938.2346108708,98873494269.2784
2019-08-09,11858.3410984804,99016458138.7666
2019-08-10,11303.7305618936,99051916792.3256
2019-08-11,11530.195242256,99177277582.5088
2019-08-12,11384.6962465809,99284296513.3017
2019-08-13,10867.05475827,99401265424.4396
2019-08-14,10024.3795917008,99449826771.2627
2019-08-15,10310.0858696669,99487404129.5281
2019-08-16,10373.3219028054,99542837171.2339
2019-08-17,10207.1555616598,99548440696.9537
2019-08-18,10331.3099760374,99587846320.9601
2019-08-19,10884.6297744009,99691171209.1526
2019-08-20,10771.3923793688,99835598193.2914
2019-08-21,10096.8302238457,99811543251.4047
2019-08-22,10119.7145248393,99813171318.6221
2019-08-23,10414.1441725891,100243565975.6591
2019-08-24,10147.0871548802,100266650163.0375
2019-08-25,10100.3567783752,100303156710.2194
2019-08-26,10362.6434723553,100398913783.4079
2019-08-27,10168.221571654,100474125190.8098
2019-08-28,9724.799978083,100454023282.8646
2019-08-29,9482.3117349503,100394531866.4728
2019-08-30,9577.678823495,100403743081.0232
2019-08-31,9605.0244614261,100408944029.1759
2019-09-01,9762.9365568966,100469297771.6995
2019-09-02,10377.3383845704,100613594649.1744
2019-09-03,10618.7815058445,100773526397.5672
2019-09-04,10577.2410839275,100867106413.1745
2019-09-05,10580.1846995909,100977599992.6928
2019-09-06,10330.8497312098,101789002678.1414
2019-09-07,10494.5069649328,101867233749.9442
2019-09-08,10407.2656573933,101926740258.8715
2019-09-09,10332.4644424313,101962285155.0112
2019-09-10,10085.9519243133,101969538731.5185
2019-09-11,10142.1480603741,102287046777.2084
2019-09-12,10403.3599707773,102373534585.4577
2019-09-13,10345.3387469316,102444269942.2495
2019-09-14,10363.4528963179,102491789529.4239
2019-09-15,10306.1696674459,102531085446.814
2019-09-16,10257.822761543,102557485556.1368
2019-09-17,10195.6111811806,102605123979.866
2019-09-18,10161.3188664524,102739302559.5095
2019-09-19,10268.3926291642,102785141041.5199
2019-09-20,10170.1251161309,102820528031.5182
2019-09-21,9986.4061081239,102831582141.3459
2019-09-22,10047.0134748685,102857282072.5995
2019-09-23,9692.7410479252,102821645567.9815
2019-09-24,8613.6712485097,102580915634.9556
2019-09-25,8424.1576464056,102365557868.0291
2019-09-26,8091.6952992402,102013231592.5965
2019-09-27,8186.7796392753,102019338560.6627
2019-09-28,8201.9790134424,101966376835.2202
2019-09-29,8064.5080623612,101939243785.629
2019-09-30,8282.3654541204,101924149410.8384
2019-10-01,8314.5513901227,101846932606.2944
2019-10-02,8362.5307323203,101839431176.6051
2019-10-03,8254.3399102864,101800845723.0535
2019-10-04,8165.6861512566,101773982229.625
2019-10-05,8141.6337137931,101778469938.4045
2019-10-06,7854.6098129749,101741340401.9477
2019-10-07,8226.0234292811,101753757546.4102
2019-10-08,8190.1151207481,101768303775.1333
2019-10-09,8598.3319207481,101809350904.2562
2019-10-10,8578.0903793103,101818118921.2025
2019-10-11,8289.8540289305,101780385001.5843
2019-10-12,8323.7501440678,101800738214.32
2019-10-13,8291.2506514319,101796237798.5695
2019-10-14,8346.3684365868,102269658851.7763
2019-10-15,8160.7126275278,102188098333.2074
2019-10-16,8003.8559231444,102137878563.433
2019-10-17,8072.4893822911,102116832972.4087
2019-10-18,7959.331993571,102087074030.5972
2019-10-19,7948.4773372297,102096418646.6717
2019-10-20,8213.7090392753,102123631198.5668
2019-10-21,8211.6545587376,102096061374.8096
2019-10-22,8029.2053728814,102065188537.9842
2019-10-23,7458.0358568089,101871356210.1407
2019-10-24,7454.3711381648,101680624098.1386
2019-10-25,8656.655177557,101894690884.6236
2019-10-26,9249.6467609585,102194123932.1988
2019-10-27,9558.1560440094,102310443113.5037
2019-10-28,9319.1781416715,102482603079.4826
2019-10-29,9431.2071239042,102642095261.1466
2019-10-30,9182.8550651666,102670791216.8937
2019-10-31,9155.2772987727,102712975679.476
2019-11-01,9251.3812934541,102884266615.5701
2019-11-02,9300.1908375219,102929097684.2274
2019-11-03,9209.6386960842,102936158856.4145
2019-11-04,9418.3601306254,103008911000.3768
2019-11-05,9330.787222969,102741790342.7415
2019-11-06,9354.9333822911,102771567167.4483
2019-11-07,9210.7482223846,102811149455.269
2019-11-08,8791.3339349503,102729600967.3896
2019-11-09,8810.7845619521,102726070660.1196
2019-11-10,9042.8907232028,102767669595.5094
2019-11-11,8713.2079295734,102762560943.2258
2019-11-12,8788.9581429573,102799663442.5586
2019-11-13,8766.7294305085,102986351048.9981
2019-11-14,8645.4358036236,102973564050.0219
2019-11-15,8465.8778885447,102954554834.7873
2019-11-16,8477.6902428404,102955524634.0396
2019-11-17,8505.1612232613,102968081905.1411
2019-11-18,8183.5334135009,102903584143.4233
2019-11-19,8116.8206725891,102879401841.7252
2019-11-20,8076.5546600818,102831266178.6882
2019-11-21,7612.2774880187,102677027111.1254
2019-11-22,7277.524273232,102416918667.0124
2019-11-23,7324.8361785506,102302739659.1986
2019-11-24,6943.3806560491,102284711843.3498
2019-11-25,7139.0446859731,102187966681.4883
2019-11-26,7165.4377302747,102073525932.9368
2019-11-27,7526.86381654,102039268038.1831
2019-11-28,7436.3363817066,102018112952.3381
2019-11-29,7747.7380420807,102030260877.6813
2019-11-30,7556.1937212157,101969704408.2884
2019-12-01,7417.7272060199,101949561444.2435
2019-12-02,7318.3125218001,101879073584.8496
2019-12-03,7306.4462333139,101806538219.069
2019-12-04,7215.0203448276,101736406087.6478
2019-12-05,7404.0867949737,101708738688.2533
2019-12-06,7534.2083559322,101681512744.5086
2019-12-07,7512.06140263,101686845184.88
2019-12-08,7528.9402694331,101693950734.9084
2019-12-09,7340.2274590883,101658645200.8105
2019-12-10,7232.0917837522,101613982234.2565
2019-12-11,7200.4644459965,101566239595.5132
2019-12-12,7192.8490242548,101526618443.9733
2019-12-13,7244.9037200468,101523156485.2589
2019-12-14,7071.1070902981,101501594444.9592
2019-12-15,7111.2866699591,101507150426.4526
2019-12-16,6882.3957953244,101438260387.194
2019-12-17,6608.9619798364,101310998624.7715
2019-12-18,7284.6254836353,101239645447.5093
2019-12-19,7146.1676376388,101238017225.512
2019-12-20,7184.2191720631,101259244168.6022
2019-12-21,7140.29801128,101263594726.5461
2019-12-22,7479.4024078901,101294720471.9255
2019-12-23,7321.7487238457,101288003274.8462
2019-12-24,7235.6290838106,101298881260.9203
2019-12-25,7191.1741656926,101137425291.1647
2019-12-26,7194.6397583285,101125105119.9318
2019-12-27,7237.1504472823,101107065295.1883
2019-12-28,7306.6433082992,101115616644.2819
2019-12-29,7391.578521391,101012186186.161
2019-12-30,7229.3971006429,101024791088.3421
2019-12-31,7167.3950546464,101001097249.9317
2020-01-01,7170.6318687902,101010417318.8791
2020-01-02,6946.8252691409,100995769232.4269
2020-01-03,7315.3093603156,101041684011.7009
2020-01-04,7343.1641943893,101036412408.7862
2020-01-05,7345.5306918177,101049110271.7659
2020-01-06,7765.7977346581,101126865906.1019
2020-01-07,8136.0868419053,101219471965.8662
2020-01-08,8059.699528872,101276360784.5061
2020-01-09,7817.1360932203,101333716720.7137
2020-01-10,8129.8179199299,101416965191.3341
2020-01-11,8032.0054950322,101438322162.4566
2020-01-12,8164.5499931619,101478913302.489
2020-01-13,8121.9256676213,101520326642.513
2020-01-14,8830.1678734658,101840688560.9695
2020-01-15,8811.4482025132,102021107895.0704
2020-01-16,8718.6869980129,102123289071.7509
2020-01-17,8912.5419041496,102236615640.1906
2020-01-18,8928.1807565751,102286126428.7496
2020-01-19,8687.3548366452,102291418509.0902
2020-01-20,8636.2587862069,102297212989.5937
2020-01-21,8730.8675601987,102344184493.8664
2020-01-22,8647.9004739918,102369848901.9898
2020-01-23,8366.3846139684,102379814510.7362
2020-01-24,8423.3909581531,102435658939.0174
2020-01-25,8344.7745689655,102462406313.5881
2020-01-26,8573.874809585,102503759045.3865
2020-01-27,8901.9592848627,102592796056.4193
2020-01-28,9297.3883176505,102737888034.0492
2020-01-29,9311.9475435418,102945486900.2472
2020-01-30,9508.9209649328,103144533423.613
2020-01-31,9357.284782408,103339875276.3299
2020-02-01,9381.8860286382,103393156155.2094
2020-02-02,9339.387063121,103399015303.432
2020-02-03,9279.8125205143,103480775189.1565
2020-02-04,9161.6271977206,103520796787.2548
2020-02-05,9628.1367758621,103645166490.7396
2020-02-06,9739.2804364699,103938575358.8999
2020-02-07,9800.2793998247,104355129252.0996
2020-02-08,9911.2934084161,104512335938.629
2020-02-09,10151.0832026885,104642182106.1562
2020-02-10,9872.3618730567,104921933716.4919
2020-02-11,10272.2225558738,105147189280.6688
2020-02-12,10360.1352229106,105296824794.8006
2020-02-13,10235.4973226184,105426599277.921
2020-02-14,10361.6156901812,105554111891.7059
2020-02-15,9911.7243270018,105558579315.4869
2020-02-16,9952.0466115722,105615743572.1225
2020-02-17,9683.0796277031,105622922235.3194
2020-02-18,10195.3037904734,105919053423.2447
2020-02-19,9636.0022986558,105934241985.6434
2020-02-20,9614.030122443,105931105362.3126
2020-02-21,9701.7975026885,105983033401.2143
2020-02-22,9675.2490575687,106022352820.7517
2020-02-23,9972.8424230859,106102726637.6973
2020-02-24,9648.0078831093,106136289747.8602
2020-02-25,9344.2871400935,106264619977.5256
2020-02-26,8798.8889485681,106173882835.3136
2020-02-27,8779.0294818819,106120968660.7598
2020-02-28,8750.5934459965,106116218816.5675
2020-02-29,8582.0902996493,106095412906.8336
2020-03-01,8541.7738939217,106079481488.2971
2020-03-02,8906.2147564582,106151088253.8808
2020-03-03,8768.8106142022,106192303893.5212
2020-03-04,8756.36957218,105944562243.7944
2020-03-05,9062.6158027469,105987423258.7061
2020-03-06,9147.0850589714,106043503006.9029
2020-03-07,8898.3069567504,106044790401.9989
2020-03-08,8109.6145411455,105979150874.5877
2020-03-09,7896.3853198714,105804387818.6549
2020-03-10,7909.927875453,105700666427.7519
2020-03-11,7939.341334775,105442350680.158
2020-03-12,4959.3134143776,103245195959.2897
2020-03-13,5627.6923883694,102576116567.2704
2020-03-14,5145.172506429,102243645666.053
2020-03-15,5358.6106633548,102137534076.1346
2020-03-16,5012.9273877849,101719675053.6267
2020-03-17,5416.7547106955,101566444210.5615
2020-03-18,5392.4878359439,101500406350.8644
2020-03-19,6203.5516320865,101590169028.8094
2020-03-20,6174.1494760374,101422487393.0624
2020-03-21,6175.8310222092,101420075735.8592
2020-03-22,5830.5609796026,101403595696.048
2020-03-23,6486.4086573349,101442673397.1838
2020-03-24,6775.0576189363,101625867332.1513
2020-03-25,6689.969012858,101603154509.7976
2020-03-26,6754.4603360608,101637240488.3737
2020-03-27,6490.7954150205,101579675948.6821
2020-03-28,6231.8198902396,101531421028.6421
2020-03-29,5904.8575867914,101441674688.9866
2020-03-30,6436.9057001753,101426870761.1688
2020-03-31,6432.3832421391,101389239458.4587
2020-04-01,6643.1100087084,101109962013.5964
2020-04-02,6792.7422220923,101127899290.5263
2020-04-03,6751.9025517826,101124829510.3789
2020-04-04,6859.9891686733,101143749184.1617
2020-04-05,6790.8124726476,101160404858.8298
2020-04-06,7298.1737451783,101328941230.7355
2020-04-07,7187.5933366452,101303452701.9872
2020-04-08,7372.1947639977,101371646164.1267
2020-04-09,7299.5791879018,101401426188.0556
2020-04-10,6859.8226747516,101010698982.7665
2020-04-11,6883.1822289597,101012544673.873
2020-04-12,6978.666286616,101027876525.3178
2020-04-13,6863.575533197,101012742499.2182
2020-04-14,6875.5385034483,101016104682.6238
2020-04-15,6625.4757751023,100976131482.5913
2020-04-16,7127.7922822326,101018301879.695
2020-04-17,7081.395198422,101030364561.1326
2020-04-18,7262.7923436002,101068074275.8424
2020-04-19,7150.2442154588,101077162196.6882
2020-04-20,6853.2734147867,101019623820.9359
2020-04-21,6870.4236986558,101005663653.5044
2020-04-22,7123.6569199299,101041684367.2359
2020-04-23,7488.6051652835,101146320357.425
2020-04-24,7506.4433164816,101218694912.2337
2020-04-25,7537.7382091175,101251503293.3997
2020-04-26,7684.0685216832,101291627832.0965
2020-04-27,7777.4915185856,101504524323.4217
2020-04-28,7769.899698422,101543202446.3148
2020-04-29,8761.83716955,102340367913.6403
