d,price_usd,usdt,usdc,dai,busd,pax,gusd,stablecoins
2019-11-04,9418.3601306254,2027188942.02,448902099.91,,32490145.82,249858747.11,4667227.0,
2019-11-05,9330.787222969,2025683186.39,470512911.99,,29534523.26,243483001.56,4665285.38,
2019-11-06,9354.9333822911,2023891208.76,461372032.21,,26611719.18,244100634.77,4698851.67,
2019-11-07,9210.7482223846,2022438727.4,460793346.4,,26108390.53,241585646.79,4688544.96,
2019-11-08,8791.3339349503,2022012010.82,455155545.99,,27283548.91,231534422.45,4667245.78,
2019-11-09,8810.7845619521,2022913160.72,454701052.49,,27302867.67,231593077.13,4524522.17,
2019-11-10,9042.8907232028,2023438777.9,453684565.48,,27271682.8,231434030.99,4515766.67,
2019-11-11,8713.2079295734,2020890894.33,452498323.79,,25850102.47,232437548.87,4507930.29,
2019-11-12,8788.9581429573,2022219427.63,451746917.89,,24240985.62,227555581.96,4425273.06,
2019-11-13,8766.7294305085,2019898806.58,449813972.82,,22883844.83,230089924.79,4836724.96,
2019-11-14,8645.4358036236,2020285217.48,441664170.91,,21624077.69,231970069.33,4681674.12,
2019-11-15,8465.8778885447,2021253281.66,441263046.84,,22793275.1,226477809.72,4693479.94,
2019-11-16,8477.6902428404,2022118622.15,443703229.09,,22791085.92,226448104.44,4693477.8,
2019-11-17,8505.1612232613,2024119661.78,443889919.74,,22796879.25,226642164.63,4708112.04,
2019-11-18,8183.5334135009,2019851138.55,443612042.24,,22898879.38,218583352.87,4691017.14,
2019-11-19,8116.8206725891,2021343582.71,441746989.78,,22564822.29,219652464.85,4699910.14,
2019-11-20,8076.5546600818,2019303693.88,432502066.25,9091745.15,24816647.29,220864790.78,4679899.08,2711258842.43
2019-11-21,7612.2774880187,2021676494.19,444097785.58,12680509.16,24652269.33,219303920.06,4523903.52,2726934881.84
2019-11-22,7277.524273232,2026477257.31,443744884.6,14710432.8,24346283.18,208949858.9,5144783.82,2723373500.61
2019-11-23,7324.8361785506,2025756838.74,445691819.97,15004340.38,24364683.65,209008029.84,5264584.62,2725090297.2
2019-11-24,6943.3806560491,2023440876.3,445997531.71,14937694.76,24346670.27,209015006.63,5241391.9,2722979171.57
2019-11-25,7139.0446859731,2026264235.59,460147738.63,16654508.65,25444556.46,206713101.24,5240637.19,2740464777.76
2019-11-26,7165.4377302747,2026611295.29,461432836.44,16741658.36,25502822.56,206507600.59,5249896.1,2742046109.34
2019-11-27,7526.86381654,2026674222.39,467290922.15,16213478.77,25321724.68,210559978.19,5176784.9,2751237111.08
2019-11-28,7436.3363817066,2026512060.32,457774322.56,18270020.72,27995709.65,208172463.85,5038772.93,2743763350.03
2019-11-29,7747.7380420807,2025701517.14,457431998.91,19423169.0,26552569.8,218859192.47,5042386.84,2753010834.16
2019-11-30,7556.1937212157,2026985819.06,457802517.18,20163182.86,26562147.15,219070503.61,5031561.54,2755615731.4
2019-12-01,7417.7272060199,2026699337.35,458812021.86,21923399.84,26553236.66,218958546.77,5147739.34,2758094281.82
2019-12-02,7318.3125218001,2026525784.34,459636481.13,38904400.07,27722579.55,236939970.3,5129185.22,2794858400.61
2019-12-03,7306.4462333139,2026644989.66,466833580.6,45103732.83,27265980.38,242019642.9,4087818.01,2811955744.38
2019-12-04,7215.0203448276,2024436644.31,465578468.55,45728316.44,26592293.45,240244815.54,4122328.73,2806702867.02
2019-12-05,7404.0867949737,2024955503.63,466173346.41,44744517.16,26875965.18,234425609.58,4092441.61,2801267383.57
2019-12-06,7534.2083559322,2029088424.03,466709066.73,45409936.21,26987594.25,236093439.71,4100259.37,2808388720.3
2019-12-07,7512.06140263,2027670455.21,465765693.51,44596437.55,26965018.35,235762330.88,4127192.42,2804887127.92
2019-12-08,7528.9402694331,2027081157.16,465468878.49,45249743.86,26951804.82,235766129.01,4138715.14,2804656428.48
2019-12-09,7340.2274590883,2222504805.11,486297359.23,44946776.68,26814700.3,236672338.7,4080011.09,3021315991.11
2019-12-10,7232.0917837522,2223584321.66,482596822.88,44636770.23,28422306.71,237613925.26,4086396.25,3020940542.99
2019-12-11,7200.4644459965,2222278769.34,478715035.49,45669671.55,30214020.29,234097690.11,3927438.05,3014902624.83
2019-12-12,7192.8490242548,2220868273.6,477861964.88,46161832.21,29790904.43,233423013.04,3984979.9,3012090968.06
2019-12-13,7244.9037200468,2221995692.69,476805001.45,46460034.99,29442166.67,228959368.95,3991120.46,3007653385.21
2019-12-14,7071.1070902981,2222648643.56,476869462.47,46321788.93,29458194.01,229135842.04,4010062.57,3008443993.58
2019-12-15,7111.2866699591,2221557594.41,477421120.89,46155789.53,29436160.68,228910617.82,4013348.95,3007494632.28
2019-12-16,6882.3957953244,2219237533.14,469154555.54,48917392.38,28780590.31,237302824.95,3959275.7,3007352172.02
2019-12-17,6608.9619798364,2220967082.65,463928244.67,47833199.83,29850886.32,239463254.55,3953084.62,3005995752.64
2019-12-18,7284.6254836353,2252133840.84,476592487.4,47588573.48,29591816.73,241264183.91,3728041.98,3050898944.34
2019-12-19,7146.1676376388,2248766604.47,512171710.66,49427700.74,30077684.52,236777333.02,3723556.34,3080944589.75
2019-12-20,7184.2191720631,2280106354.81,525295766.41,43708471.18,29472728.86,236938832.43,3736626.99,3119258780.68
2019-12-21,7140.29801128,2280361624.78,524967630.72,43858793.85,29481127.13,237040538.24,3739079.79,3119448794.51
2019-12-22,7479.4024078901,2280790804.97,525111196.32,43721760.0,29483624.48,236917775.81,3740391.03,3119765552.61
2019-12-23,7321.7487238457,2278160817.05,523835211.09,43473932.97,29123208.93,236669971.11,3672656.97,3114935798.12
2019-12-24,7235.6290838106,2276523446.33,520548145.27,43604946.74,27414469.26,232196437.05,3707991.26,3103995435.91
2019-12-25,7191.1741656926,2275368770.72,519781033.68,43113290.74,27408240.19,231912166.6,3706803.55,3101290305.48
2019-12-26,7194.6397583285,2274793943.27,519729403.93,42282173.66,26189428.65,225532523.88,3883141.82,3092410615.21
2019-12-27,7237.1504472823,2296520680.98,522148887.17,42115300.23,26653870.62,222695498.69,3883719.01,3114017956.7
2019-12-28,7306.6433082992,2295194755.24,521571843.18,42365592.72,26657467.42,222705936.83,3904423.7,3112400019.09
2019-12-29,7391.578521391,2297290630.12,522300772.16,42776860.78,26644526.87,222716622.11,3960536.06,3115689948.1
2019-12-30,7229.3971006429,2291176759.9,520350587.02,42222678.84,25991590.79,224386327.97,3718219.24,3107846163.76
2019-12-31,7167.3950546464,2288039735.57,519781039.67,41982852.59,30910228.18,223400466.02,3804026.56,3107918348.59
2020-01-01,7170.6318687902,2290111909.39,518391294.29,41946628.56,30915103.16,223405158.65,3714492.99,3108484587.04
2020-01-02,6946.8252691409,2292049102.83,518769167.49,42158920.02,30685620.09,220530273.53,3734640.64,3107927724.6
2020-01-03,7315.3093603156,2295202845.06,518204464.23,42904603.26,30748382.37,252321943.6,3724264.65,3143106503.17
2020-01-04,7343.1641943893,2295763622.03,518304823.94,42378952.68,30754883.83,252331071.65,3732865.77,3143266219.9
2020-01-05,7345.5306918177,2296188381.75,518168985.88,42556449.31,30754902.17,252304598.99,3695236.28,3143668554.38
2020-01-06,7765.7977346581,2300068630.49,514740359.17,44828124.83,30267990.34,258573939.82,3998522.63,3152477567.28
2020-01-07,8136.0868419053,2299841134.99,488965772.7,47122017.83,30526844.95,264085392.06,4021914.59,3134563077.12
2020-01-08,8059.699528872,2297249492.57,471348739.85,46216141.99,28444502.29,265418012.73,3971207.35,3112648096.78
2020-01-09,7817.1360932203,2297381675.17,461548012.54,45811613.77,28280413.66,258762847.42,4049276.61,3095833839.17
2020-01-10,8129.8179199299,2297628130.28,458705379.66,45115234.39,27532966.08,243582054.77,4021609.69,3076585374.87
2020-01-11,8032.0054950322,2298410936.79,450009054.31,44825710.14,27525385.53,243524371.07,3950079.89,3068245537.73
2020-01-12,8164.5499931619,2297995909.58,449120947.17,45364967.68,27543884.07,243426691.1,4663593.63,3068115993.23
2020-01-13,8121.9256676213,2298217735.99,447779865.69,45941673.96,26850953.56,231776656.7,4724500.43,3055291386.33
2020-01-14,8830.1678734658,2298662049.29,432424475.92,46246217.21,30974076.16,232280304.37,4918419.99,3045505542.94
2020-01-15,8811.4482025132,2296674713.82,450788602.22,47261163.56,28387254.88,224011382.7,4231019.74,3051354136.92
2020-01-16,8718.6869980129,2295767845.1,448786486.51,47806004.4,27024970.58,231897391.43,4169230.99,3055451929.01
2020-01-17,8912.5419041496,2293462818.63,445063369.36,52112193.26,30246219.14,223008928.51,4097488.0,3047991016.9
2020-01-18,8928.1807565751,2298245575.42,444894801.7,53051807.89,30243431.73,222849645.62,4097488.0,3053382750.36
2020-01-19,8687.3548366452,2295694324.86,444573412.84,52804313.34,30263159.89,222780270.29,4128481.84,3050243963.06
2020-01-20,8636.2587862069,2294384368.46,444815822.19,59282310.74,39145625.18,218561892.02,4128481.84,3060318500.43
2020-01-21,8730.8675601987,2295027325.24,447208569.12,60565166.3,39047195.54,213817208.11,4089601.06,3059755065.37
2020-01-22,8647.9004739918,2293074761.22,457597109.93,60874740.11,49572449.14,210315198.49,4068515.72,3075502774.61
2020-01-23,8366.3846139684,2293244641.26,448564166.6,60328200.81,49079339.44,209937804.95,4065819.25,3065219972.31
2020-01-24,8423.3909581531,2294684775.87,448776801.84,59670978.91,47524812.97,209438012.38,4065819.25,3064161201.22
2020-01-25,8344.7745689655,2294365320.79,448924920.51,58932245.4,47525404.38,209578602.42,4063277.63,3063389771.13
2020-01-26,8573.874809585,2293233719.2,447955972.68,58222912.25,47487728.99,209407675.53,4111011.08,3060419019.73
2020-01-27,8901.9592848627,2293963895.28,446000177.3,56251265.08,45711182.27,208652731.11,4216634.04,3054795885.08
2020-01-28,9297.3883176505,2301327618.3,446600415.78,56046404.03,44737888.68,215098493.74,4190283.58,3068001104.11
2020-01-29,9311.9475435418,2296047714.92,446423586.25,55923474.41,42630798.71,218572142.85,4181464.67,3063779181.81
2020-01-30,9508.9209649328,2295062499.43,440121345.64,55668787.62,41854880.6,227765055.14,4281835.52,3064754403.95
2020-01-31,9357.284782408,2295142625.52,440564761.42,55480063.15,40560096.71,226395289.04,4598461.36,3062741297.2
2020-02-01,9381.8860286382,2297008158.49,439160149.83,55625949.93,40564771.95,226405536.91,4598461.36,3063363028.47
2020-02-02,9339.387063121,2295315624.2,437257434.17,54779402.64,40542269.97,226311355.93,4585463.71,3058791550.62
2020-02-03,9279.8125205143,2295519121.2,435813018.28,55520677.36,30518197.28,223777905.61,4578050.14,3045726969.87
2020-02-04,9161.6271977206,2290514888.09,434684945.86,54507252.96,36995648.57,221650459.91,4657693.14,3043010888.53
2020-02-05,9628.1367758621,2298031028.48,426874750.63,55324865.18,35396366.63,220032855.52,4705403.14,3040365269.58
2020-02-06,9739.2804364699,2294023822.54,426000310.01,53921679.63,30280181.81,226143262.83,5100139.08,3035469395.9
2020-02-07,9800.2793998247,2294755465.25,423860959.48,51218318.1,46368741.7,214216185.77,4832032.32,3035251702.62
2020-02-08,9911.2934084161,2298983631.52,422154598.14,51518053.59,43398488.68,220435473.21,4845080.54,3041335325.68
2020-02-09,10151.0832026885,2299971212.1,426044152.22,52059343.64,43398058.65,220340543.52,4612799.86,3046426109.99
2020-02-10,9872.3618730567,2297199708.57,421841082.02,51862837.03,44176534.47,217162785.59,4744577.71,3036987525.39
2020-02-11,10272.2225558738,2308016015.07,422551153.45,52157978.02,41939121.23,219422304.26,4764500.47,3048851072.5
2020-02-12,10360.1352229106,2302323855.09,431684151.05,51692490.41,46984874.71,214366360.59,4730371.8,3051782103.65
2020-02-13,10235.4973226184,2296902202.22,429479002.88,51586196.02,44533097.11,215323002.02,4953469.16,3042776969.41
2020-02-14,10361.6156901812,2302123897.55,431146328.12,53162238.29,41249056.33,208923865.2,5070748.03,3041676133.52
2020-02-15,9911.7243270018,2297550661.09,430062333.64,53062250.82,41234941.98,208961338.14,5051222.22,3035922747.89
2020-02-16,9952.0466115722,2299199427.14,429654932.93,53528519.69,41237444.58,208926809.77,5105828.1,3037652962.21
2020-02-17,9683.0796277031,2299701079.36,429652826.57,52587733.17,42903939.49,210112181.73,4652298.32,3039610058.64
2020-02-18,10195.3037904734,2302844403.81,434103945.4,52005493.56,54672703.36,209524184.43,4551366.88,3057702097.44
2020-02-19,9636.0022986558,2358539070.36,435752247.85,51451996.86,53500535.35,212475799.39,4574691.8,3116294341.61
2020-02-20,9614.030122443,2662465937.25,425649084.47,51090080.82,60529559.2,218469210.34,4511016.6,3422714888.68
2020-02-21,9701.7975026885,2661698308.3,425344329.19,51475845.77,59619244.8,222878811.28,4055356.75,3425071896.09
2020-02-22,9675.2490575687,2662929409.05,426699291.42,50704760.39,59590972.81,222809986.74,4170338.76,3426904759.17
2020-02-23,9972.8424230859,2665964896.64,425991186.05,50999441.88,59619797.96,222856990.2,4150809.04,3429583121.77
2020-02-24,9648.0078831093,2718741423.98,427078138.69,51818145.43,66351480.64,203796797.08,4066085.21,3471852071.03
2020-02-25,9344.2871400935,2715359176.77,427904200.68,51071993.37,64893183.38,201582258.47,4140732.7,3464951545.37
2020-02-26,8798.8889485681,2714694335.7,430430846.36,52394268.22,64818574.66,201883802.5,4105700.71,3468327528.15
2020-02-27,8779.0294818819,2716340358.27,442600913.45,55023882.71,69891693.25,201851169.44,3946509.45,3489654526.57
2020-02-28,8750.5934459965,2720946217.62,444862833.08,53000728.09,70397127.99,199684882.21,3960104.53,3492851893.52
2020-02-29,8582.0902996493,2718876568.04,445123033.78,52344573.18,68257468.55,199173289.69,3954378.75,3487729311.99
2020-03-01,8541.7738939217,2713873982.03,444617666.38,51738292.2,68252846.86,198958809.36,3946255.24,3481387852.07
2020-03-02,8906.2147564582,2720307035.05,457101599.74,49883660.77,73483868.51,191081157.68,3864220.58,3495721542.33
2020-03-03,8768.8106142022,2718955336.32,467904984.63,48530938.62,78113961.1,189497293.12,3924665.7,3506927179.49
2020-03-04,8756.36957218,2720105029.13,468492452.72,47364263.63,86121265.33,191003356.81,3891821.61,3516978189.23
2020-03-05,9062.6158027469,2981979573.94,463321087.99,47079229.69,83891784.65,190524220.9,3945576.04,3770741473.21
2020-03-06,9147.0850589714,2986235314.8,465613466.55,49375896.85,90721756.39,192231241.35,4145455.89,3788323131.83
2020-03-07,8898.3069567504,2980650399.66,465413030.45,49461183.71,90724388.48,192564839.83,4153254.58,3782967096.71
2020-03-08,8109.6145411455,2978405353.62,465067788.98,49207598.65,90552691.31,192004053.81,4104996.83,3779342483.2
2020-03-09,7896.3853198714,3035611119.52,460165448.82,50351917.53,97578127.51,200256706.88,4422913.57,3848386233.83
2020-03-10,7909.927875453,3038753227.67,457064541.7,48771599.92,114274361.42,204979997.68,4177826.65,3868021555.04
2020-03-11,7939.341334775,3098703300.19,467448469.13,49640548.14,113372789.44,209205591.96,4290607.62,3942661306.48
2020-03-12,4959.3134143776,3201931655.28,495417098.85,52992988.89,106812876.29,194283174.76,4593326.02,4056031120.09
2020-03-13,5627.6923883694,3311572148.97,567326758.9,48267444.57,126261957.39,214900341.9,4436108.6,4272764760.33
2020-03-14,5145.172506429,3284863605.32,562890265.16,47227381.13,132925317.65,221656561.4,4514215.94,4254077346.6
2020-03-15,5358.6106633548,3268917622.31,602582597.16,50586104.94,126003587.82,222758806.61,4436676.55,4275285395.39
2020-03-16,5012.9273877849,3294158687.65,604137614.89,48706585.38,136947263.71,217379973.89,4442376.84,4305772502.36
2020-03-17,5416.7547106955,3409817239.1,627200587.94,51931580.45,156900977.0,224766330.89,4540611.45,4475157326.83
2020-03-18,5392.4878359439,3469129356.11,629522152.51,54082101.27,156724398.65,229208851.6,4471956.1,4543138816.24
2020-03-19,6203.5516320865,3650214641.37,652973092.94,52332041.88,161804489.04,234852798.41,5879889.54,4758056953.18
2020-03-20,6174.1494760374,3696999943.43,645506312.48,55560356.61,171028533.06,231529582.33,4386605.53,4805011333.44
2020-03-21,6175.8310222092,3701507671.08,669615113.23,54365164.68,171135538.35,231510778.73,4396330.38,4832530596.45
2020-03-22,5830.5609796026,3698370139.09,668808231.56,52338876.39,173006685.35,231926193.78,4359036.23,4828809162.4
2020-03-23,6486.4086573349,3712486558.18,675918300.21,54362681.61,179423045.49,247468812.27,5834643.6,4875494041.36
2020-03-24,6775.0576189363,3891612674.48,691034596.77,54701495.03,183543720.37,265504590.8,5759469.57,5092156547.02
2020-03-25,6689.969012858,4005059370.27,689543662.35,62579188.34,182962804.12,267615747.91,5681478.88,5213442251.87
2020-03-26,6754.4603360608,4133261625.75,686641759.64,55982031.66,192421764.78,260068610.32,5754602.37,5334130394.52
2020-03-27,6490.7954150205,4117907570.36,685530198.86,54725434.66,184997740.79,255298996.98,5984166.55,5304444108.2
2020-03-28,6231.8198902396,4129607404.0,687878041.37,57360284.86,185421455.09,255144883.67,6002630.38,5321414699.37
2020-03-29,5904.8575867914,4118307423.28,695067763.68,57702645.41,181413046.63,251813229.04,6019909.25,5310324017.29
2020-03-30,6436.9057001753,4245955955.1,693012441.5,58137984.87,180491747.75,245046060.91,5958607.98,5428602798.11
2020-03-31,6432.3832421391,4246910679.2,693338260.05,58742877.72,187726386.38,248241548.79,5732035.11,5440691787.25
2020-04-01,6643.1100087084,4432309645.44,693368431.54,58747841.07,206844655.31,251895554.95,5760748.81,5648926877.12
2020-04-02,6792.7422220923,4539077853.45,694411452.83,61949636.99,203637835.61,252746329.21,5518832.27,5757341940.36
2020-04-03,6751.9025517826,4543106549.18,704264472.04,61510256.96,198072869.08,249368261.07,5664454.59,5761986862.92
2020-04-04,6859.9891686733,4548259638.09,703989297.74,61412943.21,198163274.93,249394848.97,5655108.66,5766875111.6
2020-04-05,6790.8124726476,4544873734.11,701572608.58,60702210.0,198090779.78,249361330.51,5656848.14,5760257511.12
2020-04-06,7298.1737451783,4663233945.77,687725493.45,62567408.28,187840960.05,250082417.62,5462374.58,5856912599.75
2020-04-07,7187.5933366452,4655090592.8,696500113.76,64539316.42,178238942.92,253043167.3,5658049.98,5853070183.18
2020-04-08,7372.1947639977,4664804529.65,715084070.9,64349324.31,175849530.13,252870175.51,6098824.45,5879056454.95
2020-04-09,7299.5791879018,4664193230.27,712769872.49,65547320.15,181532329.28,255909257.02,6325328.71,5886277337.92
2020-04-10,6859.8226747516,4665339389.75,710966476.27,66612476.68,186656723.55,255622397.24,6328692.42,5891526155.91
2020-04-11,6883.1822289597,4665626739.89,709555707.02,67027669.74,186643828.81,255658498.37,6245473.75,5890757917.58
2020-04-12,6978.666286616,4660436317.57,717921399.95,66823718.24,188480662.79,258887936.63,6318305.89,5898868341.07
2020-04-13,6863.575533197,4790736563.06,726391547.63,67019762.98,188672678.66,259081728.53,6388400.33,6038290681.19
2020-04-14,6875.5385034483,4906913759.01,736743045.44,67906284.7,197654891.69,263248597.06,6384875.95,6178851453.85
2020-04-15,6625.4757751023,4899896879.03,734871658.15,68769373.37,198473025.71,258249104.76,6265655.2,6166525696.22
2020-04-16,7127.7922822326,5026692858.63,734174532.37,70009051.89,199402254.56,257291085.0,6521761.1,6294091543.55
2020-04-17,7081.395198422,5026559753.47,730227333.47,70411876.18,205365574.06,252134716.3,6467771.67,6291167025.15
2020-04-18,7262.7923436002,5148841634.2,731103836.66,73004814.14,206212869.06,251644072.74,6499772.59,6417306999.39
2020-04-19,7150.2442154588,5142791268.45,728511259.17,76482280.17,204446026.98,252971484.83,6630513.05,6411832832.65
2020-04-20,6853.2734147867,5144988307.84,736846510.59,80585183.09,197306639.25,261147405.99,6384687.3,6427258734.06
2020-04-21,6870.4236986558,5264939954.48,727265636.99,80111794.1,197119531.75,267406221.81,6140814.94,6542983954.07
2020-04-22,7123.6569199299,5384948143.36,727137567.03,80193076.02,193280885.49,268662753.0,5722524.09,6659944948.99
2020-04-23,7488.6051652835,5380202055.25,736223126.65,83929772.63,186566770.98,263245648.77,5735611.98,6655902986.26
2020-04-24,7506.4433164816,5383509884.02,754622394.27,86015560.72,180301081.43,258569121.62,5825312.07,6668843354.13
2020-04-25,7537.7382091175,5383499582.49,755397887.58,86724591.26,190726241.41,259911593.8,5851165.44,6682111061.98
2020-04-26,7684.0685216832,5387755111.29,754539071.91,87359538.25,195413043.77,262324084.8,5886346.58,6693277196.6
2020-04-27,7777.4915185856,5628094905.81,752992548.51,87647415.48,192804181.8,265596990.02,5399578.49,6932535620.11
2020-04-28,7769.899698422,5627570731.82,732499991.49,88179830.04,193844212.99,265352555.08,5603109.89,6913050431.31
2020-04-29,8761.83716955,5624068757.09,726059921.55,90685838.52,190211577.49,258532522.99,6253403.18,6895812020.82
2020-04-30,8652.4109912332,5620635056.8,726996475.58,90509937.43,176409451.45,255107319.85,5927270.39,6875585511.5
2020-05-01,8855.53525827,5621632231.75,713274301.88,89489674.87,169014881.26,255218140.76,5689931.11,6854319161.63
2020-05-02,8977.281705377,5624280783.78,711267526.16,91529302.77,178228767.79,250473463.76,5666292.59,6861446136.85
2020-05-03,8896.7956383986,5623810913.58,710751817.68,93533508.94,180799216.79,253224836.46,5682661.03,6867802954.48
2020-05-04,8881.9543045003,5625853095.05,713461470.15,94449742.28,178816187.7,257281192.02,5583921.93,6875445609.13
2020-05-05,8985.8795993571,5625791310.26,714754513.56,94230091.32,182616087.16,261700434.78,5816602.0,6884909039.08
2020-05-06,9266.8130730567,5625694840.55,715003574.75,94378385.61,188674400.05,259154236.22,5930529.18,6888835966.36
2020-05-07,9993.7531768556,5747966989.95,720480993.73,95357414.64,192377953.69,261550874.1,6361601.6,7024095827.71
2020-05-08,9859.3236046172,5745110109.44,724666770.31,95476900.69,193997108.97,257900016.14,6214489.2,7023365394.75
2020-05-09,9577.3389223846,5735766666.94,724510935.28,96374288.22,193811936.12,259803908.33,6662861.41,7016930596.3
2020-05-10,8715.0332932203,5740657754.28,746010764.15,93343844.53,183768619.74,250132077.05,6516701.44,7020429761.19
2020-05-11,8591.6528843367,5743185989.03,747599732.62,92652248.07,187635518.25,244272688.02,6963344.54,7022309520.53
2020-05-12,8817.2506811222,5743087242.99,749548242.51,93056234.35,187432490.29,246585645.96,7174770.65,7026884626.75
2020-05-13,9322.9972020456,5746353155.76,770480320.56,94595682.14,187947740.15,250233635.2,7337780.24,7056948314.05
2020-05-14,9801.2694877265,5741219176.98,727500780.54,95930486.09,188184829.11,244639836.09,7482196.56,7004957305.37
2020-05-15,9326.8758589129,5729805055.39,726770754.04,96552958.29,179915645.67,250156721.85,7756097.84,6990957233.08
2020-05-16,9395.4753893045,5738167557.26,726788099.12,97420420.07,179871910.14,250283687.8,7706503.99,7000238178.38
2020-05-17,9682.5324811806,5736669956.75,726756556.26,98504135.19,179870762.67,250128893.29,7838607.66,6999768911.82
2020-05-18,9726.8500220924,5736311732.24,725993517.18,102223042.34,176506610.41,253809216.74,7964358.91,7002808477.82
2020-05-19,9754.2014620105,5741941862.13,727329740.82,101262255.71,170954020.77,248152683.09,7943165.87,6997583728.39
2020-05-20,9515.702550263,5735623971.07,733488366.96,106730800.89,165987337.13,246131756.71,8745738.72,6996707971.48
2020-05-21,9068.8012293396,5733728113.82,731621529.59,105331640.61,165219421.83,243726910.53,8713638.01,6988341254.39
2020-05-22,9161.8150338983,5738821660.86,730920001.0,107721777.79,168266446.1,246371367.98,8673265.65,7000774519.38
2020-05-23,9183.6621250731,5739476844.63,731104338.86,107512261.07,168300510.95,246609942.96,8863961.16,7001867859.63
2020-05-24,8806.2306571596,5732762016.76,730357974.26,107797675.0,178415213.75,251335043.34,8651680.5,7009319603.61
2020-05-25,8909.1925815313,5737371000.75,739889658.15,107645050.83,180256342.47,252339787.56,8692391.17,7026194230.93
2020-05-26,8835.1372533606,5737519645.18,738985527.99,106355633.35,179859364.35,247641625.63,8731196.38,7019092992.88
2020-05-27,9169.0574392168,5739439975.75,739492280.41,107177757.68,189789758.16,250034133.53,8864945.93,7034798851.46
2020-05-28,9568.2618530099,5739834171.97,745524298.34,107104533.1,183708343.08,251453651.4,9285859.19,7036910857.08
2020-05-29,9432.4133334307,5737861402.76,746316488.19,108984729.72,171739975.44,245614378.82,10091984.95,7020608959.88
2020-05-30,9691.6804911748,5738566912.93,745854280.77,112221202.09,171700755.75,245474970.55,10352653.7,7024170775.79
2020-05-31,9433.9438466394,5733676516.16,731121697.25,118392816.5,171712522.45,245445145.94,9830527.09,7010179225.39
2020-06-01,10199.1350542373,5748050158.9,730379400.17,112735860.13,168867517.79,243644554.67,9390853.17,7013068344.83
2020-06-02,9512.3465330216,5739994108.36,740991294.17,111283848.36,165938208.98,242042352.68,9959699.56,7010209512.11
2020-06-03,9642.2734003507,5738519118.34,736775869.54,111356932.71,173834953.95,239858636.12,9948608.89,7010294119.55
2020-06-04,9813.360679135,5739122597.41,739850479.13,111096471.37,169560890.94,243512350.12,10012107.37,7013154896.34
2020-06-05,9641.8916225599,5735358916.5,740126223.23,111004285.54,167091438.74,244676698.83,10197019.43,7008454582.27
2020-06-06,9668.6705385739,5739922671.35,739600676.79,111414558.9,167198864.32,244708931.33,10260767.43,7013106470.12
2020-06-07,9747.5801110462,5743455836.69,739824150.54,114269183.85,167154612.14,244692593.21,10320698.14,7019717074.57
2020-06-08,9769.3423614845,5741743480.67,742286573.82,111976293.24,169812621.09,245350037.81,10646158.18,7021815164.81
2020-06-09,9779.4221656634,5742946686.59,745742453.63,109616735.11,168147319.2,246405855.79,11266486.96,7024125537.28
2020-06-10,9888.4441746932,5740668195.14,735615186.75,109902059.25,178579296.42,249870213.72,10016719.49,7024651670.77
2020-06-11,9277.4511693162,5730001416.27,733859459.03,114471689.01,163445374.79,246385579.48,9859764.99,6998023283.57
2020-06-12,9456.1615333139,5736457749.84,732440640.66,111486191.14,177531682.98,248548485.54,9849902.23,7016314652.39
2020-06-13,9461.3337986558,5737262461.45,742193000.6,113142998.89,177554292.9,248511289.1,9847898.32,7028511941.26
2020-06-14,9342.955635301,5734562163.25,742118452.99,106935545.43,177489440.1,248449289.22,9960721.29,7019515612.28
2020-06-15,9441.38321128,5740486655.22,752980974.91,104209430.88,156201442.85,246680049.04,9997909.3,7010556462.2
2020-06-16,9520.0919482759,5738529887.05,771231776.34,103201773.78,157205221.52,250415376.16,9926923.16,7030510958.01
2020-06-17,9448.6935606078,5734800619.43,802052048.3,101599151.29,148486297.05,248242045.48,10016391.92,7045196553.47
2020-06-18,9389.9907663939,5731461386.52,828970040.07,100100821.82,147086698.4,247332703.53,9781906.87,7064733557.21
2020-06-19,9285.991582934,5731181090.65,882261157.34,104976776.0,154450729.57,245134725.39,9945856.67,7127950335.62
2020-06-20,9357.2924644652,5735802494.02,912813193.42,106747775.71,154444401.6,245170162.38,9919988.46,7164898015.59
2020-06-21,9284.7693718293,5731493345.21,932858420.13,105454525.19,155861723.6,246965722.18,9906314.44,7182540050.75
2020-06-22,9684.6201847458,5741025591.04,951326414.92,111374242.48,170249052.05,247059629.48,9210346.66,7230245276.63
2020-06-23,9611.7259982466,5736944236.31,944862206.01,107996242.97,164806739.06,249918926.54,9517696.12,7214046047.01
2020-06-24,9292.9435435418,5729753298.62,939746701.83,110015569.72,172743193.4,244184060.57,8549373.45,7204992197.59
2020-06-25,9247.1214324956,5731430291.24,940480969.15,106773776.41,176082845.46,246427811.71,8584588.88,7209780282.85
2020-06-26,9159.4377720631,5733355945.39,953211629.16,107399150.96,164463800.64,242156074.9,8554819.24,7209141420.29
2020-06-27,9002.1656171829,5734515390.48,982687373.78,109464382.19,164449932.54,242059001.29,8664952.07,7241841032.35
2020-06-28,9108.0656745763,5734882009.44,982745309.7,107735110.32,172723374.92,246565183.67,8703674.01,7253354662.06
2020-06-29,9184.247366277,6034999663.35,981582128.29,108595226.23,168335987.66,238692877.99,9037572.85,7541243456.37
2020-06-30,9143.967585301,6036979905.81,985572193.59,107622630.6,175229710.89,241162607.58,9676579.44,7556243627.91
