d,price_usd,binance,bybit,okx,bitget,deribit,bitmex,huobi,bitfinex,gate_io,kucoin,kraken,crypto_com,dydx,delta_exchange
2023-09-03,25962.5475689655,2894086936.095,1882587979.0907,1330292273.6121,873988596.6,663564696.132,234039913.02,90787745.5402,240495485.3825,383243977.3969,370600646.7136,83097017.0692,6695610.1727,79655243.7801,13594508.2145
2023-09-04,25799.5256870251,2889687970.2959,1901737696.5362,1341445234.1185,886264498.7,666513444.542,255116071.5721,92075809.4599,240639899.2695,395583560.1075,369417203.6286,84139332.821,6588893.2388,78640806.3234,17243630.6339
2023-09-05,25782.3622200468,2882544559.3734,1905942036.701,1267902210.9103,880031669.2,673316590.512,227142162.8388,97284324.6089,239372822.3828,381783055.26,379925420.1916,82594019.6626,6014971.0237,76926579.5912,11916875.4645
2023-09-06,25754.7902676797,2955943066.1125,1962547692.0077,1287613596.8417,1646150294.4253,679856940.255,226136903.8343,96489441.0092,239398884.0213,380738805.9559,391684297.0278,83673001.322,5795617.6862,78424929.9282,10916185.2321
2023-09-07,26210.6045637054,2941676816.3272,1914334747.6314,1309316574.0107,1703013485.6867,681765827.171,255114605.6853,94130615.4288,240136783.8657,389887118.6571,391828379.3294,83489932.3568,5869351.3224,78669029.9385,10471872.8557
2023-09-08,25904.6982127411,2971817392.751,1950798519.6525,1378740794.7994,1675989689.034,694669034.636,267726355.8587,98801918.6544,244710659.5746,419754485.8187,372542631.0133,83095065.5993,5753000.7191,81488274.8103,12170954.8524
2023-09-09,25894.6205976037,2949758721.1787,1944857601.8181,1362676411.7823,1598966439.6654,681304361.822,260114159.463,104989086.9041,241438322.4881,401738045.4522,371887542.3583,84653876.642,5718922.5552,79373293.335,10718242.0413
2023-09-10,25856.26,2943344686.8527,1950990503.5553,1351467586.351,1621493877.5979,674926782.835,259549296.6745,103576937.7951,241443029.0341,382555756.5118,382558748.8258,83569481.438,5737121.7246,80010066.5119,18377470.446
2023-09-11,25135.0393781414,2889701938.4578,1911324711.3483,1332123645.1446,1674482752.4394,672255954.497,251041512.1331,99203740.5059,241420756.911,380507348.9329,373499756.5205,82512042.3616,5842240.7685,84735569.9223,21474747.0704
2023-09-12,25859.7018068381,3046872540.6041,1942152865.5573,1335458152.0977,1781918193.5849,683086760.427,249516010.2752,106817015.6092,238358684.8543,382510969.6526,366386727.456,83333267.0854,5953023.185,88859489.5617,9517450.4303
2023-09-13,26226.8667524839,3038860203.5355,1986541651.1009,1352414954.1537,1621127896.5909,674840115.264,247116681.9365,111611919.7237,242576618.93,361421634.1219,345568918.7877,84389140.0645,5837008.9343,89631251.4097,7530908.2906
2023-09-14,26556.056943308,3132350215.9803,2018083927.0223,1405147830.4223,1764961027.9449,678102125.166,245793780.4582,109008671.0506,244923678.7645,418173315.0816,355521441.759,88188137.682,5898674.2228,91682704.5342,9113055.6962
2023-09-15,26672.6160818235,3218487805.3403,2099735549.7381,1491169113.9501,1726255339.3774,710051338.374,245193362.6778,114401648.6268,248281181.1826,411570265.3564,351098865.4106,86975526.8708,6604997.9156,90037782.8235,9321764.4966
2023-09-16,26555.6361031561,3085857129.6895,2015601544.7353,1431404038.6223,1728280059.1465,697934236.384,242964554.8069,127480803.1836,249477338.4038,427083621.3452,335222626.1955,88182150.256,5687405.0607,88173050.658,11657969.0587
2023-09-17,26502.4321189363,3073261059.1942,2015540212.5802,1420086277.9187,1764508135.1234,693256088.535,250696053.4523,124909865.8829,248254028.0658,429677569.7078,358151194.8492,86953199.845,7999179.156,91234720.268,13788309.8531
2023-09-18,26474.89,3028493268.398,1998980461.5754,1414590913.2551,1850168524.5383,690104654.254,252573741.1988,122672578.0098,247936990.2271,405503816.7364,365153987.5159,87277124.2379,8114696.4214,87476096.7113,20895329.4061
2023-09-19,27215.0504848042,3174340241.1261,2050861024.6439,1491955043.0084,1723176778.4042,703393597.053,260937207.2622,113743191.4505,248324184.7754,401798946.6498,343975474.2971,87712645.9942,4590733.4351,91877285.706,11465544.3316
2023-09-20,27133.4037235535,3309045004.5248,2117743362.047,1536367003.1422,1710155953.3812,705146957.932,266776404.3726,115734465.803,255073696.0183,427575174.6606,369153769.4373,86438315.195,5989173.9697,97794251.7965,10403024.1214
2023-09-21,26571.5952919345,3223011886.1596,2105485010.323,1441183072.8646,1733048316.6913,721709500.948,261810744.3277,115988717.3805,252430450.9727,416297662.8072,354996183.8519,85570680.6633,5167844.1172,89630448.244,10523278.1373
2023-09-22,26581.1476116306,3231861565.1775,2069375983.2017,1417333793.3854,2349643968.6535,704283406.159,258241674.514,122708806.3767,249812070.1962,364417327.1193,361094505.2133,85743726.4584,4589943.7547,81451957.2831,9998242.2563
2023-09-23,26575.776386616,3231102314.2919,2033935534.7704,1376706808.388,1726045631.371,699618391.88,257602828.8054,130140339.5647,248660693.7328,363719280.9606,376028616.1155,86441740.5953,7379726.684,81350835.6512,14958013.7356
2023-09-24,26286.6410488019,3195637028.209,2028942256.0051,1378135482.6933,1730048989.4896,697579991.768,269194138.6594,128310705.1819,248271095.9581,358429221.7789,379295347.7399,86615857.2011,6208343.9299,84401287.2596,21985438.9812
2023-09-25,26288.8095005845,3134970075.626,1957326015.425,1344953792.5505,1638028522.3474,697900708.542,261352958.4546,122537528.4927,245671922.6122,388003841.5435,353447201.4671,87553529.7944,3735193.1002,90323646.1185,26039166.8715
2023-09-26,26194.5378880772,3118957725.7082,2050344124.5362,1408539234.7047,1663033576.4962,696934894.619,247843702.0271,118552591.8146,246012645.4694,444186649.3823,378687718.2114,85667434.4857,4092777.414,89575904.2516,13896394.0566
2023-09-27,26336.0825973115,3146397594.6321,2100610180.3813,1361922925.9046,1658133765.4596,715784358.878,252613269.8923,117569953.0204,244268443.4862,553210864.4506,385762055.7997,85216551.8359,3835873.543,90190642.0164,11979020.5909
2023-09-28,27033.4254415546,3104095608.0936,2037514276.2273,1377779136.357,1686854181.761,725967081.217,265528086.0866,126440009.6728,245700012.4951,564136310.9294,363860123.3692,85513556.8037,3737498.6333,84942737.0843,9641541.9093
2023-09-29,26911.2514739918,3316367531.9838,2121044479.481,1576800663.0577,1728042501.341,760734468.79,272880885.6662,139803729.3477,251817244.8385,641793477.8428,397717446.095,81967097.2112,4252997.541,88885889.1346,9496797.9218
2023-09-30,26977.6933126826,3112403048.4197,2076080756.805,1425550428.5482,1695905362.9022,632086588.759,250001169.3107,132868226.0442,250081642.2579,592668725.5738,392853774.733,77106134.3726,5386819.6352,94929325.5464,11081354.8003
2023-10-01,27950.1453594389,3164045203.4519,2101251877.485,1426870750.1668,1678426905.7655,639895716.203,248143059.1436,132871447.7097,250528434.3879,617424466.0707,391268556.3686,76114747.9875,5557970.7419,105026600.3836,15182559.8042
2023-10-02,27565.8892954413,3209814369.5574,2088228211.1696,1477289356.4035,1749580564.8418,660714595.701,255840933.2351,130839364.1831,261084092.5906,658719506.4768,362718177.3371,78003680.5456,6781890.5578,109993062.2144,15495245.3652
2023-10-03,27439.1422393337,3195648367.4461,2104797909.48,1444898031.5591,1631289993.0025,716801168.516,253738564.6774,111185682.887,256382733.3449,617637853.8597,373920584.025,80506008.3382,4022936.621,87090750.4427,8551640.0183
2023-10-04,27797.251176505,3168904397.152,2197589164.7616,1431785475.3652,1645071690.4948,690132025.392,254924957.6223,115415022.4686,254680192.5056,609491324.5759,368999684.8417,81046641.3552,6527660.9866,93231933.7796,8612113.4295
2023-10-05,27426.3450926359,3277167120.8733,2290332702.7238,1521773075.0219,1684160757.9484,688405032.667,261208120.7318,130510855.3807,258513412.0402,635420426.0014,392927207.6131,85367899.386,8197429.2642,112512163.0698,10995941.542
2023-10-06,27941.9633760959,3279872965.6406,2267997642.201,1522501093.4346,1664316740.2072,689965661.418,261265458.3875,121842505.4791,255816894.1126,637017002.0203,375330990.607,85079081.3989,4796125.1998,106010532.5188,8938513.6555
2023-10-07,27972.7515704266,3403796235.414,2312178927.8574,1613639331.8752,1764921502.9937,699619903.441,253147096.9779,127253724.3952,261769681.293,685167542.026,404651014.6356,87399635.183,6222570.5163,109693780.4438,11178109.2277
2023-10-08,27936.3261157218,3335695424.658,2308487733.5386,1631194855.7931,1703974933.8083,692581017.43,258615587.0257,125756904.4552,262615038.3504,717245170.7021,399392610.9597,85508853.3532,8295308.7498,106085152.5881,15189985.3037
2023-10-09,27591.3467618352,3366772235.5856,2350328580.8237,1585249469.0983,1675344818.1056,693589499.859,253271734.8352,123510642.6588,261570129.4529,671517721.6193,397031139.5081,84612341.4072,9101489.9759,104958686.3502,16470579.3444
2023-10-10,27419.7971803039,3284528858.243,2353674807.0439,1480747542.9012,1610767082.3048,718337709.426,260129271.9864,126298269.0117,261420504.2277,636285853.485,393738297.4923,78619738.7824,5811072.9581,98271530.8223,11543918.8765
2023-10-11,26828.1725710111,3327303782.9493,2367800928.5505,1447703855.756,1618991358.176,727177597.366,255725227.0946,128930619.9774,257944227.5829,625941801.2306,423578058.9122,79922656.9493,6404901.6751,99988786.3397,10969768.5764
2023-10-12,26741.3405990649,3410649682.1715,2426004258.7113,1400960405.1308,1623145538.1993,736655208.478,262755691.4689,134267726.8894,254049707.1965,624692457.5083,409338376.2123,81029336.477,6194417.3194,93648948.6857,9710760.5937
2023-10-13,26842.4467703098,3356452809.1031,2433099932.0841,1377364642.6013,1584089479.1957,753654148.172,239242997.2768,132642743.3055,252791495.7674,638019853.9741,426849099.324,88453727.2816,7821417.6022,93455775.1052,11428935.9517
2023-10-14,26861.9892375804,3378123141.8523,2378736775.7471,1387317310.4737,1568189018.5081,747023279.914,236869250.7633,130904019.3797,253344006.5495,619313208.9148,418684160.9333,86503469.3904,8556992.8858,95643984.026,13494711.6312
2023-10-15,27130.3067092344,3409234274.8387,2347680288.0344,1414122015.6521,1603711943.2395,748145386.453,239547892.4635,131563988.8205,253131425.6289,623344167.6138,407192248.6258,86543580.716,8580870.8406,92284748.8794,14136525.7436
2023-10-16,28506.7936741671,3421671614.4622,2428761389.5752,1474804863.7085,1591963515.8269,749044362.95,244538481.7311,126457115.0849,255609190.8551,671551612.896,425160429.7896,88611113.065,9969302.8272,89647087.0054,16998207.5295
2023-10-17,28433.2051522501,3302730797.8369,2184847966.8478,1479363025.1749,1578074065.4074,842445729.014,250196659.3368,93462167.817,269742437.2135,649010434.5064,382728256.5977,84807654.6299,11152956.6163,101804609.4228,14665184.9692
2023-10-18,28328.0750195792,3343573688.6228,2280066066.6376,1488457533.8482,1578415745.6284,866243081.384,249002280.7437,99326122.9931,265938749.088,663209854.5859,414212586.6458,83622816.0787,10523744.9204,99961838.1644,11898356.2189
2023-10-19,28690.358041204,3201388029.4525,2246005130.5366,1452471360.5973,1611674977.5464,837471722.468,244892509.9465,102876893.9345,258567840.5953,603128313.2031,395953931.7475,86012297.602,10699712.9082,95100757.472,11702557.8514
2023-10-20,29704.9853673291,3451733774.3574,2219218421.5532,1539809773.2284,1584733127.4834,866795344.659,255901496.3557,100054814.1098,258685981.4019,632041756.9415,392684443.6889,86140389.8588,10708986.1365,105416714.9284,9206992.1445
2023-10-21,29922.5464044418,3456341308.4855,2292595775.3315,1616179951.3447,1642351995.1637,918418184.088,263970075.5174,106239899.0377,265430166.4455,711367428.8966,405987199.0138,88907027.3883,10978542.5596,105138221.1215,11101329.4574
2023-10-22,29984.1593196961,3650504476.1291,2378367915.7925,1644599591.5883,1674300122.191,932589701.153,265750121.7037,106447379.5644,264712912.1371,747752081.1414,435580459.8263,91331943.6937,11177631.4752,117212260.0361,16553021.662
2023-10-23,32954.1690482174,3572907285.9081,2291806063.9976,1637715825.5728,1685217538.3454,939305652.646,262988591.5566,116220922.2725,265890855.7525,720644598.8098,410837657.2396,90352714.9951,11177445.221,117650427.9722,18574594.7996
2023-10-24,33880.9566537113,3709194482.5814,2180908985.8978,1579626437.3399,1739046862.7407,1062545319.299,262238379.728,84458942.6321,287182547.9058,583213817.2495,328901023.8294,93019179.9024,4882967.432,143684193.3025,10832853.6721
2023-10-25,34488.6589210988,3669602970.0718,2329309083.0207,1655471493.9759,1821771598.4639,1110672536.647,251709372.8762,91916178.1498,269700567.4387,597591241.3353,363892284.4596,91937003.7155,3531066.4634,138621951.0552,11900063.6588
2023-10-26,34181.4922521917,3700055066.8004,2482372385.587,1715946629.7234,1857983066.7389,1186182348.957,278378410.8783,97076844.837,272139437.2253,710254880.4122,398826488.1355,93457999.1813,3797931.3052,127935043.005,9328895.7193
2023-10-27,33896.938528346,3700520712.8123,2550699815.4101,1667381733.1744,1886541485.1526,1271497410.783,286259276.9958,100930418.593,262964044.115,609489491.798,387440142.5537,101965082.9715,4248023.8565,124187467.0315,8919533.4126
2023-10-28,34091.5890327294,3699635032.5682,2522029087.047,1604355398.2285,1785243159.7459,1121448195.364,267649359.8391,103673739.6742,256573969.0895,607182333.6996,400054310.5141,98821936.9302,3912836.1987,144601580.5104,11015335.1997
2023-10-29,34574.3377206312,3746339518.9088,2500070377.0595,1676483529.8744,1819121097.7273,1132776337.142,308437917.8613,106808049.8637,255892019.7039,608286213.6667,416035149.7844,96046954.572,4092828.7642,156094362.4069,16318033.9227
2023-10-30,34495.1050207481,3918657397.0019,2562774851.4102,1781149775.6049,1947831382.4181,1143376079.248,314069210.9588,114818733.5386,258997123.8074,659603489.5931,434557655.5577,97067062.9036,3820080.6661,164831862.8164,16996654.6802
2023-10-31,34636.4264736996,3848249619.4937,2574900346.2636,1700434191.9989,1846253655.2768,1145143890.046,310750914.8341,106789594.8154,258786084.335,621482818.0936,426146066.1664,99087583.7695,3997695.0208,141910854.8544,12201465.6558
2023-11-01,35431.9794532437,3910731381.1996,2609647300.8047,1702622467.845,1858627954.7494,1160537636.506,320184489.3749,113944142.4164,259610601.2232,627258777.9361,429923406.3426,100526577.3595,3820797.9216,132151009.3566,10158220.639
2023-11-02,34882.9173366452,3950447411.683,2626550801.2565,1760883836.9636,1904507069.5226,1209340659.873,313953515.3674,115370055.7392,266523736.8416,668024961.9341,422193171.6184,106870695.3046,4416701.8058,145248956.2654,8874726.7298
2023-11-03,34708.2218804792,3730526665.9863,2623541935.4373,1675023106.7352,1854934267.5617,1206581005.059,301946450.5941,124233126.9793,255677244.8806,627082920.9632,412110580.445,104324748.9216,4394995.5434,146276133.9508,9105363.5623
2023-11-04,35091.0763062537,3712732621.3608,2639636703.201,1622435282.8815,1916392461.8567,1177074461.46,269114579.8283,125810468.8097,252108091.4462,628102585.2026,383899303.1342,102043029.0154,4392009.6453,127909802.8998,10186993.3896
2023-11-05,35105.0420265926,3817875169.0675,2645385622.699,1672592444.5717,1885374889.9563,1183957310.068,280793963.2192,117554028.1276,252575017.1276,657150942.9882,390637286.8681,99608955.4577,4081338.9629,131248356.0202,16607020.5571
2023-11-06,35017.7151484512,3913684358.8387,2665606126.3536,1731500880.1992,1915488745.5319,1185687901.627,308732943.1463,120114219.2186,253093636.9896,634174457.9223,388467924.4154,101917210.0232,4233309.656,125263783.6992,15809309.2724
2023-11-07,35418.4768901227,3916370453.1633,2663514567.1626,1746533618.9948,1958144601.9709,1170469711.282,308767710.0779,125799180.4246,254701041.8146,645945792.8072,400350272.0005,102180107.3051,4144187.8211,123238030.1548,13172072.0685
2023-11-08,35797.8946090006,4046281664.5486,2727173469.9005,1847977215.5518,1971964554.7248,1152037782.281,321020247.5022,121453094.1148,256471052.4602,662153416.8124,397017456.4338,106041474.9182,4397845.3664,124654995.9681,11285876.8784
2023-11-09,36675.3264333723,4146335493.2362,2751640275.6049,1870672297.146,2129519467.5651,1141010347.906,327472821.7341,126352522.0316,241402199.5651,688228405.7127,381528635.493,102753062.0166,4231603.431,150008542.6257,10454561.8393
2023-11-10,37367.4943722969,3819851772.9676,2636791409.6607,1792686625.5959,2246235738.2173,1196119996.304,329402349.2449,122016791.9793,239893184.8533,635212084.1156,392437941.9834,105665466.7282,5114888.0157,125151616.6435,7920094.6469
2023-11-11,36979.9312405026,3851437334.3955,2602337816.2867,1810894072.3997,2258104686.3289,1154974924.762,324899941.1566,114304231.7354,237977578.3532,643883223.7378,371658079.7524,104928715.7704,5355645.2691,141045889.7769,12830548.3259
2023-11-12,37053.3410514319,3878509029.907,2540306934.4602,1788029034.7352,2161363024.8643,1147853152.515,320308256.3113,110828739.1552,236342933.4854,633943045.1356,386107272.1659,104698867.0683,6277776.4316,151393095.0543,16742445.7745
