d,price_usd,address_01_1
2014-04-07,448.6552750664,267922
2014-04-08,452.803098796,267875
2014-04-09,442.8379849322,266877
2014-04-10,366.9118660634,267062
2014-04-11,421.9435280713,268315
2014-04-12,424.2742126476,268912
2014-04-13,416.362321654,270329
2014-04-14,461.1082465866,270165
2014-04-15,521.6152996061,264319
2014-04-16,531.481846732,263619
2014-04-17,499.8375515447,263089
2014-04-18,483.0200135336,264175
2014-04-19,504.3655951785,264482
2014-04-20,501.5571844492,264650
2014-04-21,498.084530301,265506
2014-04-22,489.5035100292,267214
2014-04-23,490.6329675433,268984
2014-04-24,503.2918010286,268584
2014-04-25,466.4261713442,269085
2014-04-26,459.2267098188,270066
2014-04-27,438.7093637173,269771
2014-04-28,441.5478054681,271214
2014-04-29,447.709930772,271944
2014-04-30,448.875715514,272592
2014-05-01,460.194698256,273579
2014-05-02,452.2397797617,274330
2014-05-03,438.9785880058,274427
2014-05-04,436.6753986447,274287
2014-05-05,432.3381790354,276733
2014-05-06,430.1282053945,278061
2014-05-07,442.1828760959,279281
2014-05-08,440.4027627119,278359
2014-05-09,452.6979997236,278258
2014-05-10,456.7558462887,279425
2014-05-11,439.1144760374,280463
2014-05-12,441.2809555815,281698
2014-05-13,439.0057749854,281231
2014-05-14,444.8482057276,280675
2014-05-15,446.9615587376,280197
2014-05-16,448.7421537113,280381
2014-05-17,449.2222893045,280568
2014-05-18,446.9626414378,281767
2014-05-19,447.4048568089,278992
2014-05-20,490.335648159,278829
2014-05-21,493.9334918177,278715
2014-05-22,526.8142884278,278573
2014-05-23,523.6993202805,279111
2014-05-24,527.6912431327,278850
2014-05-25,573.312458796,279424
2014-05-26,584.8479748685,278925
2014-05-27,573.9282692455,279244
2014-05-28,579.1893188194,278497
2014-05-29,570.3493109293,279098
2014-05-30,620.8463606078,279338
2014-05-31,627.8924206897,278742
2014-06-01,630.0749535359,277802
2014-06-02,663.5057238457,278678
2014-06-03,672.3878971362,277972
2014-06-04,643.8873687902,278852
2014-06-05,661.5035581531,279735
2014-06-06,650.1333158971,277205
2014-06-07,656.8002717709,278642
2014-06-08,657.8199748685,277465
2014-06-09,648.3363223261,275799
2014-06-10,650.936609585,275322
2014-06-11,631.4890222092,275086
2014-06-12,591.9750771479,275308
2014-06-13,597.0449997078,273092
2014-06-14,575.5594617183,272655
2014-06-15,589.7246464056,273404
2014-06-16,590.5674821742,273219
2014-06-17,609.0800029223,274477
2014-06-18,607.6297960257,275443
2014-06-19,595.7514769141,274316
2014-06-20,591.5315227937,273890
2014-06-21,592.7643495032,273539
2014-06-22,599.6346335476,274779
2014-06-23,589.5522998247,274975
2014-06-24,579.9737185856,274694
2014-06-25,562.2367799532,276145
2014-06-26,580.7492302747,276828
2014-06-27,600.638305377,276586
2014-06-28,594.3903042081,275739
2014-06-29,600.8405184103,276795
2014-06-30,638.9461139684,276624
2014-07-01,642.9565967271,277600
2014-07-02,651.2983477499,278072
2014-07-03,646.4133891303,278206
2014-07-04,630.6355029223,278800
2014-07-05,630.4683419053,279006
2014-07-06,634.6726744594,279805
2014-07-07,622.8549789597,281010
2014-07-08,624.8943310929,280225
2014-07-09,621.9390917592,279304
2014-07-10,616.5228497954,279063
2014-07-11,634.4943781414,278522
2014-07-12,636.9239579345,279217
2014-07-13,629.8757504383,278702
2014-07-14,619.1974590883,280267
2014-07-15,621.9346014027,281952
2014-07-16,616.3518822326,282739
2014-07-17,624.2592749854,283188
2014-07-18,630.7501402688,281477
2014-07-19,629.1733644068,282333
2014-07-20,625.2486762127,283954
2014-07-21,621.3053313852,282943
2014-07-22,619.8232644652,282844
2014-07-23,619.7728167738,284089
2014-07-24,602.8796455289,280423
2014-07-25,601.5785143191,280608
2014-07-26,594.7026072472,281335
2014-07-27,591.5754441847,281535
2014-07-28,587.4930049679,282489
2014-07-29,584.1123933372,283532
2014-07-30,562.9146250731,283392
2014-07-31,581.9755619521,282039
2014-08-01,596.5067592051,282861
2014-08-02,589.757261543,283356
2014-08-03,586.7537367037,284458
2014-08-04,587.6083354763,285142
2014-08-05,581.8819886032,285613
2014-08-06,582.2483714202,285768
2014-08-07,586.0466335476,282889
2014-08-08,589.0244126242,281895
2014-08-09,588.9785213326,282972
2014-08-10,589.3735020456,283902
2014-08-11,573.4414839275,285090
2014-08-12,568.3075201636,286340
2014-08-13,548.3701753361,285261
2014-08-14,505.1074997078,285255
2014-08-15,500.3230601327,284450
2014-08-16,521.7479628872,284747
2014-08-17,497.7646589714,285150
2014-08-18,468.9579181765,286885
2014-08-19,486.7943506721,289409
2014-08-20,515.1203538866,291971
2014-08-21,519.3078521333,291993
2014-08-22,516.1593687902,292336
2014-08-23,497.1257594974,291862
2014-08-24,508.4307419638,292271
2014-08-25,501.6102866745,293557
2014-08-26,511.8523217417,295951
2014-08-27,510.1623237873,295327
2014-08-28,506.2851516657,296161
2014-08-29,508.8665718878,297195
2014-08-30,501.2757232613,296275
2014-08-31,478.5114254822,297717
2014-09-01,474.5414897721,298933
2014-09-02,474.4306706604,298744
2014-09-03,473.9592033898,299140
2014-09-04,489.5552013442,300336
2014-09-05,478.7497828755,298962
2014-09-06,480.6424918177,300607
2014-09-07,478.3655008767,301344
2014-09-08,468.9754959088,303891
2014-09-09,473.5120271771,300216
2014-09-10,477.7784175921,301879
2014-09-11,477.2706820573,301855
2014-09-12,473.9972822911,303422
2014-09-13,477.9609739918,303131
2014-09-14,475.6480639977,301586
2014-09-15,472.6556297487,301304
2014-09-16,464.1777545295,301570
2014-09-17,456.3398912916,302905
2014-09-18,426.880106955,304483
2014-09-19,393.8938907072,306236
2014-09-20,411.041342782,304188
2014-09-21,400.4045306838,304921
2014-09-22,400.8816221508,305902
2014-09-23,438.4918009936,303870
2014-09-24,423.7000917592,305613
2014-09-25,409.5377498539,306183
2014-09-26,405.2982518995,307268
2014-09-27,400.5993345996,305730
2014-09-28,375.5499897721,307671
2014-09-29,373.0645578609,307673
2014-09-30,389.2640404115,306117
2014-10-01,382.9093658679,308114
2014-10-02,372.5256990064,308947
2014-10-03,357.6657136178,307777
2014-10-04,328.8261130918,305496
2014-10-05,322.826261543,307099
2014-10-06,326.8035327294,309464
2014-10-07,333.5701949153,309146
2014-10-08,354.4073343074,312108
2014-10-09,361.7164248977,312798
2014-10-10,358.8903908101,313705
2014-10-11,361.9083769725,314722
2014-10-12,377.8712437171,314397
2014-10-13,391.9942089421,314917
2014-10-14,400.8805920544,313611
2014-10-15,394.6258798948,314769
2014-10-16,382.3214763296,315700
2014-10-17,382.2007895967,315426
2014-10-18,391.2931770894,314827
2014-10-19,388.6844979544,315252
2014-10-20,381.1908585622,313651
2014-10-21,385.2046335412,310229
2014-10-22,380.7787632963,309747
2014-10-23,357.3447931034,310491
2014-10-24,357.4884339568,309591
2014-10-25,345.8112466394,310883
2014-10-26,353.081956166,308870
2014-10-27,350.0157118644,309276
2014-10-28,354.6538050847,311712
2014-10-29,333.5993500877,312999
2014-10-30,344.6093822326,311881
2014-10-31,337.1829126242,310647
2014-11-01,324.3713150205,312073
2014-11-02,324.2485666277,313632
2014-11-03,325.3618655757,316581
2014-11-04,329.6577039743,317093
2014-11-05,338.8057653419,317317
2014-11-06,349.6899117475,316211
2014-11-07,342.1332881356,317341
2014-11-08,345.7163325541,317454
2014-11-09,363.6100517241,317636
2014-11-10,365.5022539451,320006
2014-11-11,367.8254669784,319119
2014-11-12,422.5914196376,321152
2014-11-13,421.914471654,322663
2014-11-14,398.3888828171,325454
2014-11-15,377.9938407364,324479
2014-11-16,390.205823495,325870
2014-11-17,387.5010315605,323484
2014-11-18,373.8645645821,325908
2014-11-19,377.6133980129,323665
2014-11-20,356.1812653419,323792
2014-11-21,350.7488588545,325002
2014-11-22,352.4555146113,326096
2014-11-23,367.773242256,327489
2014-11-24,376.9942238457,327494
2014-11-25,376.7556300409,324849
2014-11-26,367.5302080655,326297
2014-11-27,369.5302273524,326677
2014-11-28,377.8969319112,328833
2014-11-29,376.0763354763,328193
2014-11-30,378.6903971362,324340
2014-12-01,379.1119789597,326720
2014-12-02,382.9467963179,327094
2014-12-03,375.916019287,327491
2014-12-04,368.8455680888,323494
2014-12-05,378.4283296318,323589
2014-12-06,375.1379511981,324631
2014-12-07,376.6397931034,324822
2014-12-08,363.2156767972,325440
2014-12-09,351.1068378141,327337
2014-12-10,347.8813939217,329034
2014-12-11,348.5930061368,329000
2014-12-12,353.1906125073,328861
2014-12-13,349.2429450614,328684
2014-12-14,356.0797215079,328811
2014-12-15,347.0951814728,328405
2014-12-16,328.6133202805,330653
2014-12-17,320.297613384,332166
2014-12-18,313.5116511794,329370
2014-12-19,318.2428886616,329990
2014-12-20,330.0657583285,329980
2014-12-21,320.992670076,331004
2014-12-22,331.8425844535,332407
2014-12-23,336.0841285798,331377
2014-12-24,323.0322977791,331338
2014-12-25,318.99614436,331335
2014-12-26,329.2103419053,333196
2014-12-27,315.9684438925,332569
2014-12-28,317.0104804208,333690
2014-12-29,313.0655315605,334224
2014-12-30,310.4420040912,335376
2014-12-31,320.6622872589,336299
2015-01-01,314.7764719462,336241
2015-01-02,315.9427317358,336617
2015-01-03,285.6473097604,336604
2015-01-04,263.3345748101,336711
2015-01-05,275.0038515488,338675
2015-01-06,287.5495210403,340308
2015-01-07,297.5355651666,342425
2015-01-08,284.3423918761,343697
2015-01-09,292.5011145529,344060
2015-01-10,276.2305321449,345145
2015-01-11,268.755515488,345759
2015-01-12,268.6172320281,346812
2015-01-13,224.1081177674,344156
2015-01-14,175.6376405611,347115
2015-01-15,212.3410113968,349099
2015-01-16,207.595204851,347580
2015-01-17,199.8248366452,349543
2015-01-18,211.1325184103,351082
2015-01-19,216.8946949153,348450
2015-01-20,211.9198538866,350882
2015-01-21,227.9042104033,351304
2015-01-22,233.6473828171,353990
2015-01-23,233.1328524255,354798
2015-01-24,249.0821239042,349251
2015-01-25,254.5179412624,348001
2015-01-26,273.952244886,349588
2015-01-27,264.7538045003,351840
2015-01-28,235.7358404442,351962
2015-01-29,233.9573734658,353588
2015-01-30,228.8961899474,355306
2015-01-31,217.3321560491,356581
2015-02-01,227.1113012858,355468
2015-02-02,240.0924199299,357407
2015-02-03,227.7756957919,356072
2015-02-04,226.7811341321,358210
2015-02-05,217.0111510812,354644
2015-02-06,222.7249693162,357271
2015-02-07,228.6471274109,358205
2015-02-08,224.0359888954,359181
2015-02-09,220.7684938632,361742
2015-02-10,220.8881542957,362076
2015-02-11,219.4958597312,355901
2015-02-12,222.5832279369,357031
2015-02-13,236.5553638223,357370
2015-02-14,257.6276957919,354341
2015-02-15,234.4458030392,352092
2015-02-16,235.0861268264,355230
2015-02-17,243.9057942724,358991
2015-02-18,235.9952323203,361198
2015-02-19,241.8722539451,362819
2015-02-20,245.5307752776,358225
2015-02-21,245.59600263,360440
2015-02-22,236.6906683226,359658
2015-02-23,239.0660178258,360615
2015-02-24,239.8692621274,363983
2015-02-25,238.2361110462,365190
2015-02-26,237.0444023963,367839
2015-02-27,255.1167744009,370348
2015-02-28,254.9484485681,367011
2015-03-01,260.6513308007,365165
2015-03-02,276.3226136762,365682
2015-03-03,282.7059009351,367219
2015-03-04,273.4475365283,367945
2015-03-05,276.2688091759,368075
2015-03-06,273.3181148451,367860
2015-03-07,276.4033573933,369301
2015-03-08,275.3380338983,367989
2015-03-09,290.1300590298,369755
2015-03-10,292.3203831093,371366
2015-03-11,296.6933293396,373040
2015-03-12,295.8003448276,374278
2015-03-13,285.9110263004,369456
2015-03-14,283.6083062537,370842
2015-03-15,287.2701420222,370888
2015-03-16,291.3921180596,374221
2015-03-17,285.2483965517,378727
2015-03-18,257.2861601403,374301
2015-03-19,262.0929479836,373138
2015-03-20,262.9664921099,375287
2015-03-21,261.1842974869,377526
2015-03-22,268.8994158387,378047
2015-03-23,266.7779929866,378541
2015-03-24,246.8350829924,380153
2015-03-25,246.7191367621,382414
2015-03-26,249.532993571,382064
2015-03-27,247.3788983051,383518
2015-03-28,253.2316139684,384340
2015-03-29,242.9676142607,384233
2015-03-30,248.3369345412,381747
2015-03-31,244.7124856809,384846
2015-04-01,247.1858194039,385734
2015-04-02,253.6300704267,387160
2015-04-03,254.833163647,389340
2015-04-04,253.9458486265,390564
2015-04-05,261.1121361777,388484
2015-04-06,256.3673869082,387414
2015-04-07,254.8318980129,388581
2015-04-08,245.8252104033,390170
2015-04-09,243.8606361777,390457
2015-04-10,235.8719006429,393057
2015-04-11,237.4090677966,394077
2015-04-12,237.1410423729,394857
2015-04-13,225.5056358854,394686
2015-04-14,219.7572367037,394227
2015-04-15,223.3139079486,396465
2015-04-16,228.4938153127,398598
2015-04-17,222.7850601987,399898
2015-04-18,223.3980441262,401680
2015-04-19,223.284135301,402784
2015-04-20,224.8949035652,404762
2015-04-21,234.9393565167,406000
2015-04-22,233.822418761,408723
2015-04-23,235.9332936879,405530
2015-04-24,231.4585923437,402377
2015-04-25,226.4459929866,404316
2015-04-26,220.5034067797,404864
2015-04-27,227.3259903565,407056
2015-04-28,225.5493687902,408693
2015-04-29,225.6692884278,409248
2015-04-30,236.3279760374,411609
2015-05-01,232.7465827002,412814
2015-05-02,235.5400771479,413461
2015-05-03,240.4642489772,414189
2015-05-04,238.9766613092,415620
2015-05-05,236.0233834015,416584
2015-05-06,229.4812193004,418780
2015-05-07,237.1306873174,420389
2015-05-08,244.3834728229,421476
2015-05-09,242.7059500292,419691
2015-05-10,240.7314839275,410508
2015-05-11,242.2498372297,410002
2015-05-12,242.2090920514,409736
2015-05-13,236.5502659264,412800
2015-05-14,236.9489167154,413401
2015-05-15,237.4845023378,413971
2015-05-16,235.8121344243,414862
2015-05-17,236.963682934,412391
2015-05-18,232.8838496154,415714
2015-05-19,231.9744468147,416762
2015-05-20,234.1903062537,418023
2015-05-21,235.5538217417,419188
2015-05-22,240.3232036821,420739
2015-05-23,238.9632817066,419807
2015-05-24,240.7117583285,418960
2015-05-25,237.0035432496,420745
2015-05-26,236.7962612507,421109
2015-05-27,237.2035964348,423082
2015-05-28,236.9568819404,424620
2015-05-29,236.6465265926,424934
2015-05-30,232.7887700175,426322
2015-05-31,229.4505479252,424949
2015-06-01,223.2827019287,425567
2015-06-02,225.3208009936,424315
2015-06-03,225.2130634132,426784
2015-06-04,223.5400768556,427447
2015-06-05,224.7310718878,427955
2015-06-06,225.1605131502,429184
2015-06-07,223.4116858562,430725
2015-06-08,228.7742913501,429769
2015-06-09,229.3705295149,431673
2015-06-10,228.5884874342,431415
2015-06-11,229.5844117475,430888
2015-06-12,229.8112185102,431120
2015-06-13,233.0153445354,428957
2015-06-14,232.5071087084,427745
2015-06-15,236.7909628872,429669
2015-06-16,251.4326767972,432331
2015-06-17,247.9693176505,425350
2015-06-18,249.0124795441,420689
2015-06-19,244.8034842198,418378
2015-06-20,245.5825131502,419022
2015-06-21,244.3002600818,419136
2015-06-22,247.0178924605,418658
2015-06-23,244.1847632963,420084
2015-06-24,240.4515452951,421884
2015-06-25,242.3478576856,418346
2015-06-26,242.96799737,418417
2015-06-27,251.5293267095,418945
2015-06-28,249.0582857978,419842
2015-06-29,256.6502223846,420208
2015-06-30,263.854356865,412311
2015-07-01,258.0426475745,413277
2015-07-02,254.747113384,413750
2015-07-03,256.0870428334,412702
2015-07-04,260.509239626,411853
2015-07-05,271.3024582116,412926
2015-07-06,269.1379400935,414658
2015-07-07,266.4699190532,419413
2015-07-08,270.5761428989,421566
2015-07-09,269.6803047925,417636
2015-07-10,285.5587808299,417078
2015-07-11,293.9174538282,418341
2015-07-12,311.4818798948,416298
2015-07-13,292.6492238457,418646
2015-07-14,287.7409514904,418707
2015-07-15,285.9228854471,420508
2015-07-16,278.5327492694,418097
2015-07-17,280.0647247224,418076
2015-07-18,277.354635301,419642
2015-07-19,275.2819894798,419466
2015-07-20,279.114393045,420887
2015-07-21,276.6524126242,420744
2015-07-22,277.7643690824,420211
2015-07-23,276.8116285798,420257
2015-07-24,289.3059763296,417932
2015-07-25,289.5076399766,418279
2015-07-26,293.314842782,418621
2015-07-27,294.4267618352,420568
2015-07-28,295.4101252688,419282
2015-07-29,289.855836353,420800
2015-07-30,288.2362606663,421902
2015-07-31,284.5973243717,418287
2015-08-01,281.6688462887,419051
2015-08-02,282.423006429,419340
2015-08-03,282.1850523086,420439
2015-08-04,285.2866174752,424786
2015-08-05,282.3388869082,425257
2015-08-06,278.995748685,425122
2015-08-07,279.4887150789,423217
2015-08-08,261.4502755698,426116
2015-08-09,266.3420204559,425291
2015-08-10,264.9288252484,425197
2015-08-11,271.4217361192,426252
2015-08-12,268.143868498,427635
2015-08-13,264.6916279953,427144
2015-08-14,266.3559415546,426639
2015-08-15,261.9368366452,428193
2015-08-16,258.9308173898,429143
2015-08-17,258.0093983051,431843
2015-08-18,217.8858831169,429608
2015-08-19,227.2182518995,432023
2015-08-20,235.5238831093,432691
2015-08-21,232.8006178399,433687
2015-08-22,230.6391732905,435965
2015-08-23,228.6730739334,436163
2015-08-24,211.9559175921,434877
2015-08-25,222.6550394506,438965
2015-08-26,226.1167001753,442416
2015-08-27,224.9398772648,446273
2015-08-28,232.1708082992,444554
2015-08-29,229.8262001753,445971
2015-08-30,229.0195724722,447028
2015-08-31,230.6894661017,446756
2015-09-01,227.9555704267,447213
2015-09-02,229.5021807095,451853
2015-09-03,227.1071215663,451896
2015-09-04,231.1775634132,452187
2015-09-05,235.9030061368,453526
2015-09-06,240.8054722385,454367
2015-09-07,240.6336157218,453692
2015-09-08,244.1749526593,456658
2015-09-09,238.7224631794,457737
2015-09-10,238.7504772063,459750
2015-09-11,240.8450081169,462582
2015-09-12,236.3518321765,462573
2015-09-13,230.5488373174,462483
2015-09-14,230.9487939801,461423
2015-09-15,230.3985900058,461732
2015-09-16,229.0432857978,461763
2015-09-17,233.2026978375,464954
2015-09-18,233.1751309176,464742
2015-09-19,232.2415680888,466308
2015-09-20,231.3623237873,467383
2015-09-21,226.7734479836,465147
2015-09-22,230.6263047925,467785
2015-09-23,230.1324377557,469551
2015-09-24,234.319868498,470488
2015-09-25,235.5382218001,470461
2015-09-26,234.591814436,454536
2015-09-27,233.2433097604,453215
2015-09-28,240.0172653419,454028
2015-09-29,237.3362337814,455891
2015-09-30,236.7398480421,457036
2015-10-01,238.2298138515,459301
2015-10-02,237.9370073057,455390
2015-10-03,239.7358977206,458037
2015-10-04,239.5169248977,458473
2015-10-05,240.9612138334,459566
2015-10-06,246.9404982466,459608
2015-10-07,243.7344868498,458035
2015-10-08,243.0296329632,459339
2015-10-09,244.4488874927,460883
2015-10-10,245.9559243133,463119
2015-10-11,248.5281654004,461581
2015-10-12,246.0936373466,461807
2015-10-13,250.4713007013,463624
2015-10-14,253.1423255406,464422
2015-10-15,254.6930150029,464504
2015-10-16,262.7373632379,464374
2015-10-17,271.9309389246,464071
2015-10-18,263.4816773816,462382
2015-10-19,264.3627282291,461246
2015-10-20,270.8322118644,462947
2015-10-21,268.0402177089,463599
2015-10-22,275.4149564582,465551
2015-10-23,278.6127780269,467139
2015-10-24,283.6111428989,468541
2015-10-25,286.0496934541,465188
2015-10-26,286.7033828171,464086
2015-10-27,295.5629137931,467910
2015-10-28,304.4420970193,468576
2015-10-29,314.8794623027,467705
2015-10-30,328.4923211572,469924
2015-10-31,314.1195081823,471150
2015-11-01,329.8542276447,468367
2015-11-02,364.6166279953,469905
2015-11-03,400.9231052016,470622
2015-11-04,405.4816814728,469240
2015-11-05,384.341222969,468373
2015-11-06,372.9754178843,469300
2015-11-07,386.5045508475,471065
2015-11-08,372.4001297487,472233
2015-11-09,380.49564436,472434
2015-11-10,337.8305023378,474787
2015-11-11,308.9221858562,477941
2015-11-12,337.5229886032,481288
2015-11-13,337.2789582116,482995
2015-11-14,333.0471174752,485174
2015-11-15,319.9280216248,485074
2015-11-16,331.1327250146,484357
2015-11-17,335.84978609,486914
2015-11-18,335.7445049679,487218
2015-11-19,326.2321455289,487624
2015-11-20,321.940475453,490138
2015-11-21,325.9052311514,491369
2015-11-22,323.7169661017,487410
2015-11-23,323.0125563413,489575
2015-11-24,319.9613565272,492164
2015-11-25,328.9604573349,491857
2015-11-26,356.255292519,490650
2015-11-27,359.2688243717,492618
2015-11-28,356.5673226184,494089
2015-11-29,371.7076125073,495154
2015-11-30,377.3898398597,494762
2015-12-01,362.5323758036,496647
2015-12-02,359.2224041496,497816
2015-12-03,361.2100680888,496395
2015-12-04,363.2416317943,497701
2015-12-05,389.362958796,500177
2015-12-06,393.3191297487,500862
2015-12-07,395.3465882525,501190
2015-12-08,413.7986604325,502040
2015-12-09,417.6326712449,508458
2015-12-10,415.7299243133,516742
2015-12-11,453.8614801286,532551
2015-12-12,435.8557223846,543892
2015-12-13,434.4034663939,552960
2015-12-14,442.9916896552,562090
2015-12-15,464.6178717124,574588
2015-12-16,454.1424924021,581704
2015-12-17,456.2401346113,590982
2015-12-18,463.1757697253,599993
2015-12-19,461.3999079486,608722
2015-12-20,442.1539900643,617534
2015-12-21,437.6401294565,628861
2015-12-22,435.2683790181,640770
2015-12-23,442.6657270602,656162
2015-12-24,455.8787130333,674066
2015-12-25,455.7188258328,688674
2015-12-26,418.2215315605,695081
2015-12-27,422.7058945061,700240
2015-12-28,421.0528796026,700538
2015-12-29,431.3400213326,705206
2015-12-30,426.0436469901,704888
2015-12-31,429.6771534191,707301
2016-01-01,434.678006429,708072
2016-01-02,434.4398772648,711315
2016-01-03,430.1361800117,713486
2016-01-04,433.4489710696,716897
2016-01-05,432.66950263,717508
2016-01-06,430.6778696669,719152
2016-01-07,459.2089400935,720812
2016-01-08,454.1344237288,719160
2016-01-09,449.8452162478,717216
2016-01-10,448.5802162478,717474
2016-01-11,449.0330590298,718225
2016-01-12,441.768157218,720583
2016-01-13,432.3106452367,721264
2016-01-14,429.8232247224,722865
2016-01-15,367.8231998831,725074
2016-01-16,388.0712045587,722656
2016-01-17,382.4820864991,727403
2016-01-18,384.8651665693,732409
2016-01-19,378.1617250146,734092
2016-01-20,420.6229241683,734190
2016-01-21,409.2984596727,736595
2016-01-22,381.0464593805,740957
2016-01-23,386.3706025716,740231
2016-01-24,403.4469266511,741462
2016-01-25,391.9860973115,748483
2016-01-26,391.1429351257,756636
2016-01-27,394.6275303741,762131
2016-01-28,378.9009956166,764668
2016-01-29,378.9999948229,768160
2016-01-30,377.2627790766,771361
2016-01-31,366.3416876096,771532
2016-02-01,371.2234350906,669643
2016-02-02,372.9276312098,570847
2016-02-03,368.0982066043,572747
2016-02-04,389.723081239,580291
2016-02-05,384.3984139831,587782
2016-02-06,374.6315555231,598000
2016-02-07,375.1539175921,612219
2016-02-08,370.8143503273,616465
2016-02-09,373.5116128609,619888
2016-02-10,379.0826116306,621846
2016-02-11,377.6391651081,634039
2016-02-12,382.2944564582,644204
2016-02-13,389.5984324722,651824
2016-02-14,406.1506694915,656797
2016-02-15,399.267618647,665924
2016-02-16,407.0353094681,678998
2016-02-17,415.324113384,686748
2016-02-18,421.2896629819,691490
2016-02-19,419.6265285412,702343
2016-02-20,440.1957600818,711213
2016-02-21,438.7186126815,719404
2016-02-22,437.5352950941,727979
2016-02-23,420.0325926096,735909
2016-02-24,423.9951125073,737105
2016-02-25,424.0908702513,734189
2016-02-26,431.7622419638,734576
2016-02-27,432.9478459965,735996
2016-02-28,433.1022627119,755075
2016-02-29,437.7758725891,765300
2016-03-01,432.8078671537,768333
2016-03-02,423.0797893922,767213
2016-03-03,419.2688213326,763008
2016-03-04,407.9901542957,759504
2016-03-05,397.3144539451,754350
2016-03-06,403.7051874635,752206
2016-03-07,413.2293661601,755551
2016-03-08,411.4259532437,758788
2016-03-09,412.5407035067,757954
2016-03-10,416.3409286967,760805
2016-03-11,419.511934249,764118
2016-03-12,410.2641632963,765272
2016-03-13,411.8058824664,763189
2016-03-14,415.0269572764,763228
2016-03-15,415.2664002922,765932
2016-03-16,417.0241184687,771175
2016-03-17,418.6053638223,772444
2016-03-18,408.901587405,774776
2016-03-19,409.1244298656,776689
2016-03-20,412.0569538282,777650
2016-03-21,411.6017740503,780770
2016-03-22,416.5816538282,783114
2016-03-23,417.3782995324,784383
2016-03-24,413.5602399182,783199
2016-03-25,416.373243834,784621
2016-03-26,416.8230966686,717265
2016-03-27,425.454959848,705358
2016-03-28,422.9174468147,629641
2016-03-29,415.8638287551,587517
2016-03-30,412.7776977791,589166
2016-03-31,415.9568112215,591512
2016-04-01,417.2006602572,592085
2016-04-02,419.763056692,593390
2016-04-03,420.0735789012,594129
2016-04-04,419.5407278784,592804
2016-04-05,422.5013644068,593202
2016-04-06,421.9071912332,595379
2016-04-07,421.4672200468,600509
2016-04-08,418.6434605494,604265
2016-04-09,418.7586353594,604215
2016-04-10,421.9544885447,606642
2016-04-11,423.2730440094,608545
2016-04-12,427.4276645821,607609
2016-04-13,424.8725181181,610819
2016-04-14,425.8565949737,613947
2016-04-15,430.724418761,617972
2016-04-16,432.2163130333,619030
2016-04-17,429.3399687317,618875
2016-04-18,429.6569336645,620736
2016-04-19,437.5687261835,622948
2016-04-20,442.6616533022,624467
2016-04-21,452.1647028054,626131
2016-04-22,448.1344213326,625394
2016-04-23,453.914722969,627763
2016-04-24,463.3828714202,627579
2016-04-25,465.3160066628,631822
2016-04-26,469.6087645237,635414
2016-04-27,445.7411130918,637239
2016-04-28,451.0600617767,639173
2016-04-29,457.009965225,641650
2016-04-30,449.900484512,644270
2016-05-01,455.0107311514,645068
2016-05-02,444.9330611923,644300
2016-05-03,451.6288503799,646749
2016-05-04,448.3679675628,646725
2016-05-05,449.3360724722,647850
2016-05-06,461.6938623612,651628
2016-05-07,461.3618424898,653232
2016-05-08,461.3788722969,652113
2016-05-09,463.4622316774,655450
2016-05-10,451.0796683226,656734
2016-05-11,453.8963052601,659610
2016-05-12,455.6072559322,661557
2016-05-13,457.2419026885,659035
2016-05-14,458.1195248393,659617
2016-05-15,460.8577206312,660164
2016-05-16,455.2240773232,665522
2016-05-17,453.545777031,669129
2016-05-18,454.4861841029,672038
2016-05-19,437.724187142,673759
2016-05-20,442.3967992402,677502
2016-05-21,444.0782071888,681688
2016-05-22,440.5586688486,678572
2016-05-23,444.2050572764,681354
2016-05-24,445.6744549386,684794
2016-05-25,450.5495271771,686449
2016-05-26,454.4337223846,687337
2016-05-27,471.8201172998,689419
2016-05-28,530.910597896,687861
2016-05-29,527.5497124489,689139
2016-05-30,533.4931490357,683236
2016-05-31,530.9436928112,687355
2016-06-01,537.6136788428,688762
2016-06-02,538.7712431911,694034
2016-06-03,570.1759882525,690966
2016-06-04,574.2662016365,693937
2016-06-05,575.1376380479,692591
2016-06-06,585.8571490357,694345
2016-06-07,578.469240678,698931
2016-06-08,583.0975853302,703181
2016-06-09,577.1016997078,707130
2016-06-10,579.814993571,709348
2016-06-11,605.4495569842,703227
2016-06-12,670.3923743425,702396
2016-06-13,704.3217781414,699751
2016-06-14,684.9483194039,707142
2016-06-15,695.0014684395,708057
2016-06-16,767.4200312683,707975
2016-06-17,750.0146339275,708640
2016-06-18,758.2887801286,709346
2016-06-19,766.767132671,707657
2016-06-20,722.497452367,709614
2016-06-21,669.6042046756,713214
2016-06-22,594.8329746347,718858
2016-06-23,627.67785564,717218
2016-06-24,664.1269856809,724045
2016-06-25,668.8726841029,727776
2016-06-26,630.4342421391,728483
2016-06-27,652.2448077148,730081
2016-06-28,647.2187683811,734230
2016-06-29,638.5863456458,736633
2016-06-30,674.2848147282,734252
2016-07-01,677.5123857393,731460
2016-07-02,702.7393167738,731982
2016-07-03,662.5500859147,733529
2016-07-04,679.8424533606,737775
2016-07-05,668.1659812975,742474
2016-07-06,677.6513331385,745246
2016-07-07,640.0532361192,743105
2016-07-08,665.0517083577,747289
2016-07-09,651.9419140269,748327
2016-07-10,649.9593409702,749689
2016-07-11,650.2725946815,753082
